value,count
<NULL>,9335
"('2', '1')",1564
"('', '')",1419
"('2', '2', '1')",642
"('', '', '', '')",523
"('', '', '')",467
"('2', '2')",389
"('2', '2', '2', '1')",344
"('2', '1', '2', '1')",298
"('2', '3')",249
"('', '', '', '', '')",242
"('2', '2', '2')",183
"('', '', '', '', '', '')",165
"('2', '2', '2', '2')",149
"('2', '2', '2', '2', '1')",124
"('3', '1')",95
"('',)",93
"('', '', '', '', '', '', '')",84
"('2', '1', '2', '2', '1')",81
"('2', '2', '1', '2', '1')",80
"('2', '2', '3')",73
"('4', '1')",69
"('2', '1', '', '')",66
"('2',)",61
"('', '', '2', '1')",57
"('2', '')",55
"('2', '2', '2', '2', '2')",53
"('4', '2', '1')",53
"('4', '')",52
"('2', '2', '2', '1', '2', '1')",50
"('2', '2', '2', '2', '2', '1')",50
"('2', '3', '1')",48
"('2', '1', '2', '1', '2', '1')",45
"('3', '3')",44
"('1',)",42
"('2', '', '', '1')",38
"('', '', '', '', '', '', '', '')",37
"('3', '2', '1')",37
"('2', '4', '1')",35
"('2', '2', '2', '2', '2', '2', '2')",34
"('', '1')",34
"('1', '1')",32
"('2', '2', '2', '3')",32
"('2', '2', '2', '2', '2', '2')",30
"('4', '2', '2', '1')",29
"('', '2', '1')",27
"('', '', '', '', '', '', '', '', '')",27
"('2', '1', '1')",26
"('2', '3', '2', '1')",26
"('4', '2')",25
"('2', '2', '2', '2', '3')",24
"('2', '1', '3', '1')",24
"('2', '3', '2', '3')",24
"('2', '4', '2', '1')",24
"('3', '2')",23
"('2', '3', '', '')",23
"('2', '2', '', '')",22
"('', '', '1')",21
"('2', '1', '', '', '')",21
"('2', '2', '1', '', '')",20
"('2', '1', '2', '2', '2', '1')",20
"('2', '3', '3')",19
"('2', '', '')",18
"('1', '2', '1')",18
"('', '', '', '', '', '', '', '', '', '')",18
"('4', '1', '2', '1')",18
"('2', '1', '4', '1')",18
"('2', '2', '1', '2', '2', '1')",17
"('2', '2', '2', '2', '2', '2', '1')",16
"('3', '1', '2', '1')",16
"('2', '3', '2')",16
"('1', '2')",16
"('3', '2', '2', '1')",16
"('2', '2', '2', '2', '2', '2', '2', '2')",15
"('2', '2', '')",15
"('2', '2', '2', '2', '1', '2', '1')",15
"('2', '4')",15
"('2', '', '1')",14
"('3', '2', '3', '1')",14
"('2', '', '', '2', '1')",14
"('', '2')",14
"('3', '2', '3')",14
"('2', '2', '4', '1')",14
"('3',)",12
"('1', '2', '2', '1')",12
"('2', '4', '2', '2')",12
"('2', '4', '1', '2', '1')",12
"('4', '2', '4', '1')",12
"('2', '2', '2', '2', '2', '3')",11
"('2', '1', '1', '1')",11
"('', '', '2', '2', '1')",11
"('2', '2', '1', '2', '2', '2', '1')",11
"('2', '2', '2', '2', '2', '2', '2', '1')",11
"('2', '2', '2', '2', '1', '', '')",11
"('4', '2', '2', '2', '2', '1')",11
"('', '', '', '', '2', '1')",11
"('2', '', '', '2')",11
"('2', '2', '2', '1', '2', '2', '1')",11
"('4', '4', '1')",11
"('4', '', '', '')",10
"('', '', '', '', '', '', '', '', '', '', '')",10
"('3', '2', '2', '2', '1')",10
"('', '', '2', '3')",10
"('', '', '2', '2')",10
"('2', '1', '2', '2', '1', '2', '1')",10
"('2', '', '', '3')",10
"('1', '2', '1', '1')",10
"('4', '', '')",10
"('3', '')",10
"('2', '2', '2', '4', '1')",10
"('4', '4')",10
"('2', '1', '', '', '', '', '')",9
"('3', '3', '2', '3')",9
"('2', '2', '2', '1', '', '')",9
"('', '1', '', '')",9
"('', '2', '2')",9
"('2', '1', '2', '2')",9
"('', '', '', '1')",9
"('2', '2', '1', '2', '1', '2', '1')",9
"('2', '1', '2', '2', '2', '2', '1')",9
"('2', '2', '3', '1')",9
"('2', '3', '3', '3')",9
"('2', '', '', '')",9
"('4',)",9
"('2', '4', '2')",9
"('', '', '', '', '2', '2')",8
"('1', '2', '1', '2', '1')",8
"('', '4', '1')",8
"('2', '1', '2', '1', '', '')",8
"('2', '1', '2', '4', '1')",8
"('', '2', '2', '2')",8
"('2', '2', '4', '2', '1')",8
"('2', '2', '', '', '')",8
"('2', '1', '', '', '', '')",8
"('2', '2', '3', '2', '3')",8
"('2', '2', '', '', '', '')",8
"('3', '2', '2')",8
"('', '3')",8
"('4', '2', '2')",8
"('4', '2', '2', '2')",7
"('2', '3', '2', '2', '1')",7
"('4', '2', '3')",7
"('3', '3', '1')",7
"('2', '4', '2', '2', '1')",7
"('2', '', '2')",7
"('4', '2', '1', '2', '1')",7
"('', '', '2', '1', '2', '1')",7
"('3', '3', '3', '3')",7
"('3', '2', '3', '2')",7
"('', '', '2', '1', '', '')",7
"('', '', '3')",7
"('4', '2', '2', '2', '1')",7
"('2', '2', '2', '3', '1')",7
"('2', '2', '1', '', '', '', '')",7
"('', '', '3', '3')",7
"('4', '3')",7
"('', '2', '2', '1')",7
"('', '', '', '2', '1')",7
"('4', '4', '2', '1')",7
"('2', '1', '2', '2', '2', '1', '2', '1')",6
"('2', '3', '2', '2', '3')",6
"('2', '1', '3', '2', '1')",6
"('', '', '2', '2', '', '')",6
"('2', '2', '2', '2', '1', '2', '2', '1')",6
"('', '2', '2', '')",6
"('2', '2', '2', '')",6
"('2', '1', '2', '1', '2', '2', '1')",6
"('2', '1', '2', '1', '2', '1', '2', '1')",6
"('2', '2', '', '', '1')",6
"('2', '1', '2')",6
"('2', '', '2', '1')",6
"('4', '1', '2', '2', '1')",6
"('4', '1', '', '')",6
"('4', '2', '1', '4', '1')",6
"('4', '2', '2', '4', '1')",6
"('2', '2', '1', '1')",6
"('4', '2', '4', '2')",6
"('4', '4', '4', '1')",6
"('4', '1', '2', '1', '2', '1')",6
"('2', '1', '', '1')",6
"('3', '1', '', '')",6
"('3', '', '')",6
"('', '', '2')",6
"('4', '1', '4', '1')",6
"('4', '', '', '1')",6
"('', '', '', '2', '2')",5
"('2', '1', '2', '1', '3', '1')",5
"('2', '', '', '1', '2', '1')",5
"('', '', '', '', '2')",5
"('2', '2', '', '1')",5
"('', '', '2', '2', '2', '1')",5
"('1', '', '')",5
"('1', '2', '2')",5
"('3', '3', '3')",5
"('', '', '', '', '3', '1')",5
"('2', '2', '2', '2', '3', '1')",5
"('2', '', '', '', '2', '1')",5
"('2', '2', '3', '2', '1')",5
"('2', '2', '2', '2', '2', '2', '2', '2', '1')",5
"('4', '2', '2', '1', '2', '1')",5
"('1', '1', '2', '1')",5
