value,count
<NULL>,19559
"('', '')",804
"('', '', '', '')",325
"('', '', '')",255
"('1', '1')",181
"('', '', '', '', '')",139
"('', '', '', '', '', '')",94
"('1', '1', '', '')",67
"('', '', '', '', '', '', '')",47
"('',)",38
"('', '1')",36
"('1', '1', '', '', '')",22
"('', '', '', '', '', '', '', '')",21
"('1', '')",18
"('1', '1', '')",13
"('1', '4')",13
"('', '1', '', '')",13
"('1', '', '')",11
"('', '', '', '', '', '', '', '', '', '')",10
"('', '', '', '', '', '', '', '', '')",10
"('', '1', '')",7
"('1', '1', '', '', '', '')",7
"('1', '', '', '')",7
"('', '1', '', '', '')",7
"('', '1', '1', '')",6
"('1', '4', '')",6
"('1', '1', '', '', '', '', '')",5
"('1', '4', '', '')",5
"('', '4')",4
"('', '1', '', '', '', '')",4
"('', '', '1', '1')",3
"('', '', '', '1', '', '')",3
"('', '', '1')",3
"('', '', '', '', '', '', '', '', '', '', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '')",2
"('1', '4', '', '', '')",2
"('1', '1', '1', '1')",2
"('4', '1')",2
"('1', '', '', '', '')",2
"('1',)",2
"('', '', '1', '', '')",2
"('', '4', '')",2
"('', '4', '', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('4', '4')",1
"('', '1', '1', '', '', '', '', '', '', '')",1
"('1', '', '', '', '', '')",1
"('', '', '4', '', '')",1
"('', '', '1', '')",1
"('', '1', '1')",1
"('', '1', '1', '1', '', '')",1
"('1', '', '', '3', '', '', '', '', '')",1
"('6', '4')",1
"('', '', '4', '')",1
"('1', '3', '')",1
"('6', '3')",1
"('1', '', '', '1')",1
"('', '', '', '1')",1
"('1', '1', '', '', '', '', '', '')",1
"('', '', '1', '1', '', '')",1
"('1', '1', '1', '1', '', '', '')",1
"('1', '1', '1', '1', '', '', '', '1')",1
"('1', '3')",1
"('', '', '1', '1', '')",1
"('', '', '1', '', '', '')",1
"('1', '1', '1', '4')",1
"('', '1', '4')",1
"('1', '', '', '', '', '', '')",1
