value,count
<NULL>,17168
"('', '')",1170
"('2', '1')",448
"('', '', '', '')",298
"('', '', '')",238
"('', '', '', '', '')",120
"('2', '2', '1')",104
"('2', '3')",96
"('4', '')",93
"('2', '2')",89
"('4', '1')",88
"('2', '2', '2', '1')",71
"('2', '1', '2', '1')",67
"('', '1')",60
"('', '', '', '', '', '')",59
"('', '', '2', '1')",58
"('2', '')",51
"('3', '1')",41
"('',)",36
"('2', '2', '2')",34
"('2', '2', '3')",32
"('', '', '', '', '', '', '')",23
"('3', '3')",23
"('2', '1', '', '')",22
"('1',)",22
"('1', '1')",21
"('3', '')",19
"('4', '', '')",17
"('4', '2', '1')",17
"('2', '3', '2', '3')",16
"('2', '2', '2', '2')",15
"('2', '2', '1', '2', '1')",14
"('', '', '', '', '', '', '', '')",14
"('2', '3', '1')",14
"('4', '2')",14
"('2', '2', '2', '3')",13
"('3', '2', '1')",13
"('2', '2', '2', '1', '2', '1')",13
"('', '', '2', '2', '1')",13
"('', '', '', '1')",12
"('2', '4', '1')",11
"('4', '', '1')",11
"('2', '2', '2', '2', '2', '1')",10
"('3', '2')",10
"('2', '1', '2', '2', '1')",10
"('', '', '1')",10
"('', '2', '1')",10
"('2', '', '1')",10
"('1', '2', '1')",9
"('2',)",9
"('2', '2', '2', '2', '1')",9
"('', '2')",9
"('', '', '4', '')",9
"('2', '', '2', '1')",9
"('4', '1', '2', '1')",9
"('2', '2', '2', '2', '2')",8
"('', '3')",8
"('2', '', '')",8
"('', '', '2', '2')",7
"('4', '4', '1')",7
"('4', '3')",7
"('2', '3', '', '')",6
"('2', '', '', '1')",6
"('2', '1', '3', '1')",6
"('4', '', '', '')",6
"('', '', '3', '1')",6
"('2', '', '', '')",6
"('', '', '4', '1')",6
"('', '1', '2', '1')",6
"('', '', '', '2', '1')",5
"('1', '2')",5
"('', '', '2', '3')",5
"('4', '', '2', '1')",5
"('4', '4', '2', '1')",5
"('4', '4')",5
"('4',)",5
"('3', '1', '2', '1')",5
"('3',)",5
"('2', '2', '2', '2', '2', '2', '2')",4
"('', '', '', '', '', '', '', '', '')",4
"('2', '3', '3')",4
"('2', '1', '1')",4
"('2', '1', '2', '1', '2', '1')",4
"('2', '2', '2', '2', '3')",4
"('', '2', '2')",4
"('2', '2', '3', '2', '3')",4
"('2', '2', '2', '2', '1', '2', '1')",4
"('4', '1', '', '')",4
"('', '', '2')",4
"('2', '2', '1', '3', '1')",4
"('', '', '3', '3')",4
"('2', '3', '2', '1')",4
"('3', '2', '3', '1')",4
"('', '2', '2', '1')",4
"('', '', '', '', '1')",4
"('2', '1', '2')",4
"('', '1', '2', '2', '1')",4
"('4', '1', '4', '1')",4
"('4', '2', '2', '1')",4
"('2', '1', '4', '1')",4
"('', '', '2', '')",4
"('2', '3', '')",3
"('2', '2', '2', '2', '2', '3')",3
"('3', '', '', '')",3
"('2', '', '', '3')",3
"('4', '1', '3', '1')",3
"('2', '3', '', '', '')",3
"('2', '2', '2', '2', '2', '2')",3
"('', '', '2', '2', '3')",3
"('2', '2', '1', '', '', '')",3
"('2', '2', '4', '1')",3
"('4', '', '4', '1')",3
"('', '4', '')",3
"('4', '', '4', '')",3
"('4', '2', '2', '2', '1')",3
"('2', '4', '2')",3
"('3', '', '')",3
"('4', '', '', '1')",3
"('3', '2', '3')",3
