value,count
<NULL>,19559
"('15', '15')",105
"('5', '5')",101
"('10', '10')",99
"('30', '30')",43
"('15', '20')",35
"('20', '20')",32
"('5', '10')",32
"('15', '10')",29
"('10', '15')",27
"('20', '15')",23
"('25', '20')",19
"('25', '25')",18
"('20', '25')",17
"('5', '5', '5', '5')",17
"('10', '5')",15
"('15', '30')",14
"('15', '25')",14
"('30', '35')",14
"('20', '30')",13
"('5', '15')",12
"('30', '15')",11
"('25', '30')",11
"('5', '5', '5')",10
"('10', '20')",10
"('30', '25')",10
"('35', '25')",9
"('10', '10', '10', '10')",9
"('35', '35')",9
"('20', '10')",8
"('15', '15', '10', '10')",8
"('10', '10', '5', '5')",8
"('30', '20')",8
"('30', '40')",8
"('35', '30')",8
"('35', '45')",8
"('30', '45')",7
"('35', '40')",7
"('25', '35')",7
"('10', '5', '5')",6
"('10', '10', '10')",6
"('10', '25')",6
"('15', '5', '15')",5
"('10', '10', '5')",5
"('30',)",5
"('25', '15')",5
"('15', '15', '15', '15')",5
"('5', '5', '15', '15')",5
"('45', '40')",5
"('5', '25')",5
"('10', '5', '10')",5
"('20', '40')",4
"('15', '5', '10')",4
"('15', '15', '15', '10')",4
"('15', '5')",4
"('5', '5', '10', '10')",4
"('5', '5', '5', '10')",4
"('15', '15', '15')",4
"('25', '10')",4
"('35', '20')",4
"('15', '15', '20')",4
"('120',)",4
"('15', '10', '10', '10')",4
"('10', '30')",4
"('40',)",3
"('30', '10')",3
"('40', '40')",3
"('5', '30')",3
"('45', '45')",3
"('50', '50')",3
"('15', '10', '15', '10')",3
"('20', '10', '20')",3
"('5', '5', '30', '30')",3
"('15', '20', '20')",3
"('50', '60')",3
"('10', '10', '15')",3
"('15',)",3
"('5', '10', '5')",3
"('10',)",3
"('25', '60')",3
"('20', '20', '10', '10')",3
"('15', '35')",3
"('5', '5', '25', '20')",3
"('10', '5', '15')",3
"('5', '20', '20')",3
"('5', '15', '15')",3
"('40', '30')",3
"('10', '15', '20')",3
"('5', '20')",3
"('15', '10', '15')",3
"('10', '15', '10')",3
"('10', '10', '20', '15')",2
"('13', '15')",2
"('5', '10', '10')",2
"('30', '25', '30')",2
"('10', '12')",2
"('10', '15', '15', '15')",2
"('8', '7')",2
"('60', '60')",2
"('15', '10', '10')",2
"('30', '60')",2
"('15', '20', '15')",2
"('7', '7')",2
"('11', '15')",2
"('13', '10')",2
"('25', '40', '15', '15')",2
"('15', '20', '10', '15')",2
"('10', '15', '5', '5')",2
"('10', '9')",2
"('25', '20', '15', '15')",2
"('8', '9')",2
"('15', '60')",2
"('50',)",2
"('25', '40')",2
"('15', '15', '15', '15', '15')",2
"('15', '15', '5', '5', '5')",2
"('35', '65')",2
"('20', '20', '15', '10')",2
"('20', '15', '10', '10')",2
"('5', '5', '5', '10', '5')",2
"('15', '15', '25', '20')",2
"('15', '30', '15', '15')",2
"('5', '15', '10', '10')",2
"('15', '10', '30', '20')",2
"('20', '45')",2
"('10', '5', '10', '10')",2
"('10', '10', '5', '5', '5')",2
"('10', '10', '10', '15')",2
"('10', '10', '10', '10', '15')",2
"('45', '25')",2
"('25', '15', '5', '5')",2
"('60', '45')",2
"('15', '15', '5', '15')",2
"('25', '30', '30', '30')",2
"('20',)",2
"('35', '25', '25', '25')",2
"('5', '5', '15')",2
"('45', '35')",2
"('35', '15')",2
"('50', '45')",2
"('5', '5', '10', '10', '5', '5')",2
"('20', '35')",2
"('15', '5', '5', '5')",2
"('10', '5', '5', '10', '10')",2
"('5', '5', '10', '10', '10')",2
"('25', '45')",2
"('30', '20', '20')",2
"('5', '15', '15', '15')",2
"('15', '15', '20', '20')",2
"('5', '5', '10')",2
"('5', '5', '35', '30')",2
"('20', '25', '20', '25')",2
"('25', '15', '10', '5')",2
"('45', '50')",2
"('45', '45', '15')",2
"('15', '20', '15', '10')",2
"('30', '30', '20')",2
"('10', '15', '15', '5')",2
"('5', '15', '15', '5', '5')",2
"('10', '20', '40')",2
"('25', '20', '5', '5')",2
"('45', '55')",2
"('20', '20', '10')",2
"('10', '20', '15')",2
"('30', '15', '15')",2
"('20', '10', '10', '10')",2
"('20', '15', '20')",2
"('40', '45')",2
"('40', '50')",2
"('5', '15', '5')",2
"('10', '5', '5', '5')",2
"('25', '25', '10')",2
"('10', '10', '15', '15')",2
"('5', '5', '25', '10', '20')",2
