value,count
<NULL>,21185
"('', '', '')",118
"('', '', '', '', '')",45
"('', '', '', '')",44
"('', '', '', '', '', '')",17
"('', '', '', '', '', '', '')",13
"('', '', '', '', '', '', '', '')",10
"('', '')",3
"('', '', '', '', '', '', '', '', '', '', '', '')",2
"('1904', '1937', '1904')",2
"('', '', '', '', '', '', '', '', '')",2
"('554', '539', '538', '554', '476', '558', '554')",1
"('557', '560', '557')",1
"('414', '415', '414', '')",1
"('531', '530', '531')",1
"('490', '481', '490', '885', '490')",1
"('880', '1108', '880')",1
"('801', '816', '801')",1
"('865', '864', '865', '864', '865')",1
"('861', '861', '861')",1
"('623', '613', '623')",1
"('599', '1003', '628', '599', '613', '599')",1
"('594', '646', '593', '594')",1
"('665', '665', '665', '740', '665')",1
"('664', '840', '643', '664')",1
"('663', '660', '663')",1
"('770', '833', '770')",1
"('942', '945', '942')",1
"('921', '921', '302', '921')",1
"('964', '964', '964')",1
"('738', '742', '738', '714', '738')",1
"('743', '742', '743')",1
"('972', '980', '972')",1
"('1023', '1025', '1023', '1012', '1003', '1002', '1023', '1000', '1023')",1
"('1018', '1026', '1018')",1
"('1051', '1061', '1231', '1061', '1051')",1
"('', '1051', '1064', '1051')",1
"('1212', '1206', '1212', '1210', '1212')",1
"('1199', '766', '1199')",1
"('1162', '1162', '1162', '1162', '1157', '1162')",1
"('1130', '1123', '1136', '1123', '1130')",1
"('1126', '1124', '1126')",1
"('1079', '1110', '1218', '1079')",1
"('1155', '1155', '1155')",1
"('1246', '1245', '1246', '', '')",1
"('1250', '1270', '1250')",1
"('1249', '1249', '1249')",1
"('1229', '1230', '1227', '1324', '1324', '1229')",1
"('1277', '1328', '1277')",1
"('1288', '1274', '1288')",1
"('1285', '1257', '1250', '1285')",1
"('1388', '1388', '1388')",1
"('', '', '', '', '', '', '', '', '', '', '')",1
"('234', '309', '234')",1
"('249', '228', '249')",1
"('243', '242', '243')",1
"('106', '26', '106')",1
"('68', '297', '68')",1
"('91', '89', '91')",1
"('188', '186', '188')",1
"('170', '163', '170')",1
