value,count
<NULL>,17168
"('', '')",2206
"('', '', '', '')",851
"('', '', '')",625
"('', '', '', '', '')",323
"('', '', '', '', '', '')",227
"('', '', '', '', '', '', '')",92
"('',)",75
"('', '', '', '', '', '', '', '')",48
"('', '', '', '', '', '', '', '', '')",20
"('', '', '', '', '', '', '', '', '', '')",11
"('', '', '', '', '', '', '', '', '', '', '')",9
"('', '', '', '', '', '', '', '', '', '', '', '')",3
"('', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('73', '45')",2
"('', '73')",2
"('', '10')",2
"('18', '133')",2
"('', '101')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('114', '103')",1
"('110', '112')",1
"('110', '114')",1
"('218', '110', '', '')",1
"('218', '84')",1
"('213', '', '')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('24', '')",1
"('', '', '', '', '23', '137')",1
"('79', '78', '')",1
"('', '', '7', '', '', '', '')",1
"('71', '154')",1
"('', '56', '')",1
"('', '', '133', '', '', '', '31')",1
"('66', '46')",1
"('', '', '', '', '89')",1
"('91', '', '', '', '39')",1
"('', '133', '', '', '', '')",1
"('50', '12', '')",1
"('24', '83', '', '')",1
"('36', '58')",1
"('42', '42')",1
"('79', '154')",1
"('', '79', '154')",1
"('', '', '15', '')",1
"('79', '84', '137', '')",1
"('94', '147')",1
"('', '', '71', '137')",1
"('', '', '65', '30', '', '', '')",1
"('', '86', '137', '')",1
"('133', '70')",1
"('67', '84')",1
"('', '57', '25')",1
"('19', '', '', '41', '')",1
"('62', '5')",1
"('', '26', '29', '')",1
"('16', '12', '', '84', '', '')",1
"('86', '137', '14')",1
"('92', '23', '')",1
"('', '30', '')",1
"('88', '31')",1
"('50', '137')",1
"('53', '154')",1
"('', '25', '', '28')",1
"('86', '', '62')",1
"('11', '', '', '28')",1
"('', '', '81', '59')",1
"('', '', '29')",1
"('147', '83')",1
"('70', '31')",1
"('94', '70', '')",1
"('40', '62')",1
"('', '40', '137')",1
"('95',)",1
"('7', '19')",1
"('', '31')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('71', '53', '', '')",1
"('', '', '17', '137')",1
"('', '', '36', '86', '', '')",1
"('78',)",1
"('73', '', '', '', '84', '')",1
"('', '', '42', '27', '', '')",1
"('9', '30')",1
"('8', '3', '', '')",1
"('75', '77')",1
"('24', '', '88', '', '')",1
"('', '31', '27')",1
"('23', '', '7', '', '')",1
"('2', '67')",1
"('63', '', '')",1
"('81', '', '')",1
"('84', '133')",1
"('10', '86')",1
"('65', '31')",1
"('', '35', '154')",1
"('25', '14')",1
"('67', '27')",1
"('79', '23')",1
"('57', '72')",1
"('', '', '', '', '', '', '', '43')",1
"('49', '12')",1
"('21', '5', '', '')",1
"('', '17')",1
"('84', '', '80')",1
"('', '1', '63')",1
"('17', '78')",1
"('94', '154', '', '')",1
"('17', '', '')",1
"('10', '79')",1
"('', '', '66', '147', '')",1
"('12', '15')",1
"('64', '31')",1
"('85', '')",1
"('36', '45')",1
"('44', '', '')",1
"('', '39', '')",1
"('71', '5')",1
"('2', '')",1
"('25', '', '', '31', '147')",1
"('', '', '79', '58')",1
"('', '', '39', '83')",1
"('', '', '17', '')",1
"('', '', '94', '74')",1
"('94', '5', '', '')",1
"('', '', '', '93', '45')",1
"('', '5', '', '')",1
"('', '', '9', '59')",1
"('23', '27')",1
"('20', '31')",1
"('36', '7')",1
"('17', '137')",1
"('', '', '87', '28')",1
"('66', '', '', '17')",1
"('', '79')",1
"('71', '86')",1
"('71', '', '', '81')",1
"('84', '', '', '', '137')",1
