value,count
<NULL>,19559
"('1', '4', '1')",621
"('1', '10', '1')",99
"('1', '2', '1')",70
"('1', '5', '1')",49
"('1', '4', '1', '14', '1')",49
"('1', '16', '1')",38
"('1', '4', '1', '13', '1')",27
"('1', '14', '1')",22
"('1', '11', '1')",21
"('1', '18', '1')",20
"('1', '16', '4', '1')",19
"('1', '4', '16', '1')",19
"('1', '4', '1', '4', '1')",18
"('1', '7', '1')",16
"('1', '16', '1', '16', '1')",15
"('1', '4', '10', '1')",15
"('1', '4', '5', '1')",14
"('1', '4', '1', '16', '1')",14
"('1', '4', '1', '12', '1')",13
"('18', '1')",13
"('1', '4', '11', '1')",12
"('1', '4', '1', '11', '1')",12
"('1', '4', '4', '1')",11
"('1', '13', '1')",11
"('1', '1', '1')",10
"('1', '12', '1')",10
"('1', '4', '14', '1')",10
"('1', '16', '4', '16', '1')",10
"('1', '4', '4', '4', '1')",9
"('1', '5', '5', '1')",8
"('1', '4', '1', '5', '1')",8
"('1', '16', '10', '1')",8
"('1', '3', '1')",8
"('1', '4', '1', '18', '1')",8
"('4', '4', '1')",7
"('1', '4', '6', '1')",7
"('1', '9', '1')",7
"('1', '4', '1', '2', '1')",6
"('1', '4', '9', '1')",6
"('1', '4', '1', '7', '1')",6
"('1', '10', '1', '14', '1')",6
"('1', '10', '16', '1')",6
"('1', '4', '1', '9', '1')",6
"('1', '1')",5
"('1', '4', '7', '1')",5
"('1', '16', '5', '1')",5
"('1', '4', '13', '1')",5
"('1', '4', '1', '6', '1')",5
"('1', '1', '1', '1', '1')",4
"('1', '4')",4
"('1', '11')",4
"('1', '2', '5', '1')",4
"('1', '4', '1', '15', '1')",4
"('1', '5', '1', '11', '1')",4
"('1', '16', '1', '4', '1')",4
"('1', '9', '7', '1')",4
"('1', '14', '6', '1')",4
"('1', '4', '1', '14', '16', '1')",4
"('1', '10', '1', '16', '1')",4
"('1', '6', '1')",4
"('1', '4', '4')",3
"('1', '5', '5', '5', '1')",3
"('1', '4', '1', '16', '5', '1')",3
"('1', '10', '5', '1')",3
"('1', '7', '11', '1')",3
"('1', '5', '9', '1')",3
"('1', '4', '13')",3
"('1', '5', '16', '1')",3
"('1', '16', '4', '1', '16', '1')",3
"('1', '9', '5', '1')",3
"('1', '2', '4', '1')",3
"('1', '4', '1', '10', '1')",3
"('1', '10', '4', '10', '1')",3
"('1', '2', '7', '1')",3
"('1', '16', '10', '16', '1')",3
"('1', '18', '5', '1')",3
"('1', '18')",3
"('1', '4', '1', '4', '16', '1')",3
"('1', '4', '2', '1')",3
"('1', '14', '1', '14', '1')",3
"('1', '15', '1')",3
"('1', '14', '7', '1')",3
"('1', '16', '16', '14', '1')",2
"('1', '2', '1', '13', '1')",2
"('1', '4', '1', '3', '1')",2
"('1', '11', '1', '7', '1')",2
"('1', '13', '1', '5', '1')",2
"('1', '2', '1', '12', '1')",2
"('1', '4', '1', '11', '11', '1')",2
"('1', '2', '1', '7', '1')",2
"('1', '14', '5', '1')",2
"('4', '4', '4')",2
"('1', '11', '4', '11', '1')",2
"('1', '4', '1', '12', '16', '1')",2
"('1', '4', '16', '5', '1')",2
"('1', '6', '6', '1')",2
"('1', '16', '1', '11', '1')",2
"('1', '17', '4', '17', '1')",2
"('1', '4', '1', '16', '13', '1')",2
"('1', '4', '14')",2
"('11', '1')",2
"('1', '2', '11', '11')",2
"('1', '11', '1', '11', '1')",2
"('1', '4', '1', '5', '7', '1')",2
"('1', '4', '12', '1')",2
"('1', '4', '1', '14', '1', '14', '1')",2
"('1', '4', '10', '4', '1')",2
"('1', '4', '1', '4', '1', '4', '1')",2
"('1', '4', '10', '5', '1')",2
"('1', '10', '4', '16', '1')",2
"('1', '4', '13', '6', '1')",2
"('1', '4', '1', '5', '14', '1')",2
"('1', '10', '1', '4', '1')",2
"('1', '14', '16', '1')",2
"('1', '4', '18', '1')",2
"('1', '4', '8', '1')",2
"('1', '4', '14', '14', '1')",2
"('1', '4', '4', '7', '1')",2
"('1', '9', '4', '1')",2
"('1', '16', '6', '1')",2
"('1', '14', '8', '1')",2
"('1', '5', '11', '1')",2
"('1', '2', '2', '1')",2
"('1', '2')",2
"('1', '10', '4', '1')",2
"('1', '5', '1', '14', '1')",2
"('1', '4', '1', '4', '6', '1')",2
"('1', '4', '5', '5', '1')",2
"('1', '2', '1', '11', '1')",2
"('1', '16', '18', '1')",2
"('1', '16', '1', '10', '1')",2
"('1', '14', '5', '5', '1')",2
"('1', '7', '5', '1')",2
"('1', '4', '3', '1')",2
"('1', '13', '1', '16', '1')",2
"('1', '4', '1', '11')",2
"('1', '7', '1', '14', '1')",2
"('1', '2', '1', '6', '1')",2
"('1', '4', '9', '5', '1')",2
"('1', '5', '10', '1')",2
"('1', '14', '1', '16', '1')",2
"('1', '8', '18')",2
"('1', '16', '5', '6', '1', '16', '1')",2
"('1', '10', '1', '7', '1')",2
"('1', '4', '4', '16', '1')",2
"('1', '16', '1', '16', '5', '1')",2
"('1', '10', '6', '1')",2
"('1', '7', '16', '16', '1')",2
"('1', '16', '1', '16', '1', '9', '1')",1
"('1', '17', '4', '17', '3', '1')",1
"('1', '14', '1', '11')",1
"('1', '10', '3', '18', '1', '18', '18', '18')",1
"('1', '4', '1', '15', '16', '1')",1
"('1', '16', '1', '14', '11', '1')",1
"('1', '11', '16', '10', '8', '5', '1')",1
"('1', '4', '4', '17', '14', '7')",1
"('1', '4', '1', '4', '1', '13', '1')",1
"('1', '16', '1', '10', '4', '8', '10', '1', '16', '1', '18', '1')",1
"('1', '16', '1', '7', '1')",1
"('1', '4', '4', '12', '1')",1
"('14', '14', '14')",1
"('1', '8', '1', '18', '18', '1')",1
"('1', '10', '5', '6', '6', '1')",1
"('1', '4', '2', '2', '16', '2', '12', '12', '1', '5', '5', '1', '9', '1', '5', '1')",1
"('13', '2', '13')",1
"('1', '16', '2', '1', '10', '1', '6', '1')",1
"('1', '4', '16', '11', '8', '1')",1
"('1', '4', '16', '9', '1')",1
"('2', '2', '1')",1
"('1', '8', '17', '14', '17', '1')",1
"('1', '11', '1', '5', '1')",1
"('1', '11', '10', '1')",1
"('1', '13', '1', '7', '12', '1')",1
"('1', '4', '1', '14', '1', '13', '1')",1
"('1', '1', '1', '14', '1')",1
"('15', '16', '1', '16', '11')",1
"('2', '1', '5', '4', '1', '1', '6', '2')",1
"('1', '3', '16', '1')",1
"('1', '16', '1', '16', '9', '1', '16', '1')",1
"('1', '4', '16', '1', '13', '1')",1
"('1', '17', '4', '16', '1')",1
"('1', '14', '1', '10', '5', '10', '1', '13', '1')",1
"('1', '4', '7')",1
"('1', '2', '7', '8', '1')",1
"('1', '7', '14', '17', '1')",1
"('1', '8', '14', '6', '11', '1')",1
"('1', '4', '1', '1', '1')",1
"('1', '2', '2', '16', '1')",1
"('11', '16', '1')",1
"('', '', '', '')",1
"('1', '16', '5', '11', '5', '6', '5', '1', '16', '2', '1')",1
"('1', '10', '14', '14', '1', '14', '7', '1')",1
"('1', '13', '1', '10', '5', '1')",1
"('11', '7', '11')",1
"('1', '17', '11', '17', '13', '11', '5', '1')",1
"('1', '4', '16', '1', '14', '1')",1
"('1', '18', '6', '1')",1
"('1', '18', '1', '7', '1', '7', '1')",1
"('1', '14', '1', '11', '7', '11', '1')",1
"('1', '4', '1', '4', '7', '1')",1
