value,count
<NULL>,21742
"('', '', '', '', '')",4
"('', '', '')",3
"('', '', '', '')",2
"('', '', '', '', '', '', '', '')",2
"('', '', '3036', '', '', '', '', '', '', '', '', '')",1
"('3015', '3015', '3015')",1
"('3024', '3023', '3024', '3023', '3024')",1
"('3672', '2820', '3672', '3665', '3672')",1
"('2919', '2918', '2919', '2843', '2923', '2919')",1
"('2638', '2630', '2638')",1
"('2750', '2750', '2750')",1
"('2674', '2677', '2128', '2674', '2715', '2674')",1
"('2049', '2051', '2051', '1594', '2034', '2049')",1
"('2147', '707', '2147')",1
"('2631', '2571', '2560', '2571', '2571', '2571', '2631')",1
"('3024', '3023', '3024')",1
"('1962', '1948', '1962')",1
"('2753', '2731', '2754', '2753')",1
"('574', '594', '595', '623', '595', '574')",1
"('2405', '2390', '2394', '2405', '2411', '2405', '1682', '2405')",1
"('183', '50', '183')",1
"('', '158')",1
"('2940', '2935', '2940', '2940', '2938', '2940')",1
"('2668', '2123', '2757', '2668', '2797', '2668')",1
"('2690', '2751', '2690', '2751', '2690')",1
"('597', '574', '597')",1
"('2631', '2630', '2631')",1
"('2468', '1662', '2468')",1
"('2414', '2281', '2414')",1
"('3042', '3042', '3042')",1
"('2414', '2421', '2414', '2414', '2414')",1
"('538', '502')",1
"('2142', '2148', '2142')",1
"('590', '590', '590', '590', '590')",1
"('3078', '3078', '3078')",1
"('788', '789', '788')",1
"('1280', '1034', '1280', '1270', '1280')",1
"('2986', '2986', '2986', '2989', '2986')",1
"('2727', '2735', '2727')",1
