value,count
<NULL>,17168
"('1', '4', '1')",1211
"('1', '2', '1')",347
"('1', '10', '1')",195
"('1', '5', '1')",69
"('1', '4', '1', '14', '1')",67
"('1', '14', '1')",58
"('1', '4', '1', '4', '1')",42
"('1', '11', '1')",40
"('1', '4', '5', '1')",37
"('1', '4', '1', '13', '1')",32
"('1', '16', '1')",31
"('1', '18', '1')",31
"('1', '7', '1')",29
"('1', '9', '1')",27
"('1', '4', '1', '7', '1')",25
"('1', '2', '5', '1')",25
"('1', '5', '5', '1')",24
"('1', '4', '10', '1')",24
"('1', '16', '4', '1')",23
"('1', '4', '1', '11', '1')",23
"('1', '1', '1')",22
"('1', '4', '4', '1')",22
"('1', '4', '16', '1')",20
"('1', '4', '7', '1')",20
"('18', '1')",20
"('1', '13', '1')",19
"('1', '4', '1', '2', '1')",18
"('1', '4', '1', '5', '1')",17
"('1', '2', '7', '2', '1')",17
"('1', '4', '11', '1')",16
"('1', '4', '1', '12', '1')",16
"('1', '4', '14', '1')",15
"('1', '4', '6', '1')",14
"('1', '4', '4', '4', '1')",14
"('1', '2', '1', '7', '1')",13
"('1', '2', '7', '1')",13
"('1', '12', '1')",13
"('1', '16', '4', '16', '1')",13
"('1', '4', '1', '16', '1')",13
"('1', '4', '13', '1')",12
"('1', '4', '1', '10', '1')",12
"('1', '4', '1', '18', '1')",12
"('1', '4', '1', '9', '1')",11
"('1', '2', '1', '2', '1')",11
"('1', '3', '1')",11
"('1', '4', '2', '1')",11
"('4', '4', '1')",10
"('1', '6', '1')",10
"('1', '16', '2', '1')",9
"('1', '10', '5', '1')",9
"('1', '4', '4')",9
"('1', '2', '8', '1')",9
"('1', '15', '1')",9
"('1', '2', '6', '1')",8
"('2', '1')",8
"('1', '4', '1', '1')",8
"('1', '16', '2', '16', '1')",8
"('1', '4', '1', '3', '1')",7
"('1', '2', '1', '5', '1')",7
"('1', '4', '5', '5', '1')",7
"('1', '18')",7
"('1', '4', '16', '16', '1')",7
"('1', '9', '5', '1')",7
"('1', '16', '1', '16', '1')",7
"('1', '5', '5', '5', '1')",6
"('1', '2', '13', '1')",6
"('1', '18', '5', '1')",6
"('2', '1', '2')",6
"('1', '6', '2', '1')",6
"('1', '7', '5', '1')",6
"('1', '14', '5', '1')",6
"('1', '4', '9', '1')",6
"('1', '4', '1', '6', '1')",6
"('1', '5', '1', '11', '1')",6
"('1', '4', '1', '15', '1')",6
"('1', '2', '2', '1')",6
"('1', '16', '10', '1')",6
"('11', '1')",6
"('1', '11', '1', '11', '1')",5
"('1', '5', '6', '1')",5
