value,count
<NULL>,21771
"('24005400701', '24027606706', '24005400701', '24005401503', '24005400701', '24005401301', '24005400701')",1
"('24005404202', '24005404404', '24005404202')",1
"('24043000800', '24043000200', '24043010300', '24043010300', '24043000800')",1
"('24015030506', '24015030506', '24015030506', '24015030400', '24015030506', '10003014805', '24015030506', '24015030506', '24015030506', '24015030505', '24015030506')",1
"('54037972800', '24021775302', '54037972503', '54037972800', '54037972402', '54037972800')",1
"('51153901224', '51153901221', '51059432702', '51153901224', '51153901234', '51153901224')",1
"('51683910201', '51153901410', '51153901410', '51153901410', '51153901410', '51153901410', '51683910201')",1
"('51153900502', '51153900410', '51153900403', '51153900502')",1
"('51107611801', '51107611804', '51107611802', '51107611801', '51107611801', '51107611801', '51059490103', '51107611801')",1
"('11001004300', '11001010700', '11001004300')",1
"('11001002600', '11001002502', '11001002600')",1
"('24021752303', '24021751003', '24021752303', '24021752303', '24021751001', '24021752303')",1
"('51153901508', '51107611806', '51153901508')",1
"('24003750101', '24003750101', '24003750101', '24003750804', '24003750101')",1
"('24033801707', '24033801405', '24033801707', '24033801405', '24033801707')",1
"('24027606704', '24027606704', '24027606704', '24027606707', '24027606704')",1
"('51153901011', '51153901011', '51153901011')",1
