value,count
138.0,237
122.0,221
155.0,217
107.0,181
40.0,177
161.0,174
52.0,172
108.0,163
137.0,162
82.0,158
156.0,157
106.0,154
136.0,152
124.0,139
181.0,136
139.0,136
184.0,129
121.0,128
37.0,125
94.0,125
131.0,124
91.0,123
133.0,123
78.0,123
56.0,122
125.0,120
182.0,118
69.0,117
104.014572329425,116
164.0,113
127.0,111
100.0,110
51.0,107
86.0,107
31.0,106
163.0,105
160.0,105
135.0,100
99.0,100
157.0,98
101.0,98
98.0,97
72.0,97
117.0,94
68.0,94
200.0,88
128.0,87
134.0,86
115.0,85
126.0,85
65.0,85
41.0,83
203.0,80
158.0,80
150.0,78
83.0,78
61.0,78
112.0,77
104.0,77
202.0,76
111.0,76
64.0,74
116.0,74
81.0,73
147.441509362385,72
192.0,72
132.0,71
102.0,71
77.0,71
142.0,66
71.0,66
162.0,65
175.0,63
120.0,63
115.982471276874,62
159.0,62
178.0,62
237.0,62
50.0,62
93.0,62
53.0,61
76.0,61
143.0,61
184.967647502802,60
94.965550303612,60
189.0,60
141.0,59
107.520669674879,58
180.0,58
62.0,58
43.0,57
188.0,56
204.0,56
73.0,55
103.0,54
244.617232830511,52
48.4638805828061,52
118.0,52
29.0,52
170.0,51
219.0,51
113.0,51
32.0,51
58.0,50
95.0,49
39.0,49
57.0,48
47.0,48
59.0,47
179.0,46
232.0,46
349.0,46
100.607362931947,45
79.0,45
75.0,45
193.0,45
133.612035607087,44
195.0,43
89.7364495717512,42
28.0,42
80.0,42
214.0,41
48.0,41
207.0,41
206.0,41
194.0,41
46.0,41
174.0,40
129.0,40
77.1010122832118,39
123.0,39
67.0,39
308.0,39
99.9725389734308,38
54.0,38
236.0,38
165.0,38
145.0,38
119.891979584759,37
63.1957718042061,37
147.562761070152,37
74.0,37
243.0,37
244.0,37
160.023949107681,36
177.0,36
97.0,36
296.0,36
109.0,36
34.0,36
88.6982254119212,35
185.0,35
213.0,35
114.0,35
119.727116506054,35
38.0,35
49.0,34
178.436277392095,33
30.5284291910037,33
166.0,33
138.115796886603,32
179.647705414522,32
196.721280613564,32
297.0,32
60.0,32
256.0,32
34.7074825370036,31
152.411431105157,31
307.0,31
358.0,31
230.0,31
22.5345080599867,31
152.536769935346,30
305.0,30
233.0,30
225.0,30
96.5756950311664,29
253.46503862502,29
147.175394813201,29
65.3259591693465,29
171.0,29
314.0,29
152.0,29
119.0,29
49.7070681962147,28
59.2791500325225,28
168.167782593223,28
196.0,28
55.0,28
173.0,28
149.0,28
300.0,28
87.0,28
146.0,28
100.113369570462,27
102.064202169284,27
236.133713725385,27
173.836340401389,27
65.3224034766335,27
241.456653336874,27
309.0,27
45.0,27
155.749566845603,26
343.627832863553,26
144.0,26
322.0,26
34.7624234948834,25
115.268095992554,25
70.7066928884425,25
149.4577680479,25
146.102243641769,25
205.0,25
260.0,25
63.0,25
151.0,25
282.0,25
50.3995053871283,24
186.979332690504,24
69.0594854367682,24
249.012203494584,24
249.595614180028,24
190.0,24
235.0,24
264.626849165087,24
81.1300410146626,23
185.703225607172,23
24.8804411281458,23
26.3860392498032,23
114.3198973411,23
228.433726463697,23
124.285281515595,23
320.0,23
195.27605856236,23
92.0,23
306.0,23
89.0,23
223.0,23
133.84333994361,23
167.0,23
262.522646041823,22
96.1397207040125,22
193.61283815411,22
284.568332567977,22
120.232513829917,22
30.0371849525475,22
110.0,22
359.0,22
63.0346998023202,21
103.998610910082,21
25.1485023902903,21
98.166625464259,21
208.0,21
245.0,21
231.0,21
130.0,21
129.454954511119,20
240.92737033884,20
191.202490980795,20
32.3929189046748,20
64.0178290836798,20
257.4058449441,20
202.252036406353,20
399.0,20
354.0,20
321.0,20
42.0,20
211.509882051071,20
337.0,20
105.0,20
49.2128999374246,20
51.382581693507,19
37.4976033015304,19
24.0691250448579,19
230.290022527449,19
53.396637555428,19
203.352312634434,19
22.884410416265,19
193.281985552688,19
63.192332057616,19
231.054858011558,19
348.0,19
299.0,19
290.0,19
96.0,19
160.999534524588,18
193.235425537043,18
114.513130548897,18
328.0,18
169.0,18
243.324317534282,18
264.0,18
13.2954308682899,18
191.0,18
298.0,18
29.0800998425394,18
32.3853568716853,18
233.585957912931,17
94.8641960383801,17
212.0,17
210.355672321032,17
400.0,17
238.052581355367,16
27.2754533011131,16
18.4019400833739,16
92.7612635049134,16
