value,count
<NULL>,19559
"('', '')",587
"('2', '1')",173
"('', '', '', '')",157
"('', '', '')",110
"('', '', '', '', '')",74
"('4', '')",53
"('2', '2', '1')",50
"('4', '1')",48
"('', '', '2', '1')",41
"('2', '')",37
"('2', '2')",31
"('', '', '', '', '', '')",28
"('2', '1', '2', '1')",27
"('3', '1')",26
"('2', '3')",23
"('2', '2', '2', '1')",22
"('',)",19
"('', '1')",19
"('1', '1')",16
"('', '', '', '', '', '', '')",14
"('1',)",13
"('2', '2', '3')",12
"('2', '1', '', '')",11
"('3', '')",11
"('2', '2', '2')",10
"('', '', '', '1')",10
"('', '2', '1')",10
"('3', '3')",9
"('4', '4', '1')",9
"('', '', '', '', '', '', '', '')",8
"('', '', '4', '1')",8
"('4', '', '2', '1')",8
"('2',)",7
"('3', '2', '1')",7
"('4', '', '')",7
"('', '2')",7
"('4', '', '', '')",7
"('2', '', '1')",7
"('2', '', '2', '1')",6
"('2', '1', '2', '2', '1')",6
"('4', '2', '1')",6
"('4', '', '1')",6
"('', '', '2', '2', '1')",6
"('2', '1', '2', '1', '2', '1')",5
"('2', '2', '2', '2')",5
"('4', '2')",5
"('2', '4', '1')",5
"('2', '3', '2', '3')",4
"('', '', '', '', '', '', '', '', '')",4
"('2', '2', '2', '1', '2', '1')",4
"('', '', '4', '2', '1')",4
"('', '', '2', '')",4
"('4', '1', '', '')",4
"('2', '1', '3', '1')",4
"('', '3')",4
"('', '', '', '4', '1')",4
"('1', '2', '1')",4
"('2', '3', '1')",4
"('', '1', '2', '1')",4
"('2', '', '')",4
"('2', '', '', '')",4
"('2', '2', '2', '2', '2')",3
"('', '', '', '', '', '', '', '', '', '')",3
"('', '3', '1')",3
"('', '', '1')",3
"('2', '2', '4', '1')",3
"('2', '2', '1', '2', '1')",3
"('', '', '3', '1')",3
"('4', '', '', '1')",3
"('4', '2', '2', '1')",3
"('4', '4', '1', '2', '2', '1')",3
"('2', '2', '2', '2', '1')",3
"('3', '3', '2', '3')",3
"('2', '1', '1')",3
"('', '', '', '', '1')",3
"('4', '4', '2', '1')",3
"('', '', '2')",3
"('4', '2', '3')",3
"('', '', '', '', '', '', '', '', '', '', '')",2
"('2', '2', '2', '3')",2
"('2', '4')",2
"('2', '2', '2', '1', '', '')",2
"('2', '3', '', '')",2
"('', '', '', '', '', '2', '1')",2
"('2', '1', '2', '2', '2', '1')",2
"('2', '', '', '1')",2
"('1', '2')",2
"('2', '3', '2', '1')",2
"('2', '3', '2', '3', '2', '3')",2
"('', '1', '', '')",2
"('4', '3')",2
"('4', '', '', '', '')",2
"('4', '1', '2', '1')",2
"('1', '2', '', '1')",2
"('4', '1', '1', '1')",2
"('4', '4', '1', '4', '1')",2
"('4', '1', '3', '1')",2
"('1', '')",2
"('2', '1', '', '', '', '')",2
"('4', '4', '', '')",2
"('4', '', '4', '4', '1')",2
"('', '', '4', '4', '1')",2
"('2', '2', '1', '', '')",2
"('4', '', '4', '1')",2
"('3', '2', '2')",2
"('3', '2')",2
"('4', '4', '')",2
"('4', '2', '2', '3')",2
"('2', '', '3')",2
"('3', '1', '', '')",2
"('', '', '2', '2')",2
"('1', '3')",2
"('4', '2', '2', '4', '1')",2
"('2', '', '', '', '')",2
"('3', '2', '3')",2
"('', '', '', '1', '', '')",2
"('3', '2', '')",2
"('2', '1', '4', '1')",2
"('', '', '2', '3')",2
"('2', '2', '')",2
"('2', '1', '1', '1')",2
"('2', '2', '1', '2', '1', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2')",1
"('', '', '', '', '', '', '', '2', '2', '3')",1
"('2', '2', '3', '2', '3')",1
"('2', '2', '2', '2', '1', '2', '1')",1
"('2', '3', '2', '3', '3', '3')",1
"('2', '2', '2', '2', '2', '2', '2', '2', '3')",1
"('', '4', '', '', '', '', '2', '1')",1
"('2', '2', '2', '3', '2')",1
"('2', '2', '2', '3', '4', '2', '3')",1
"('2', '1', '', '1')",1
"('2', '3', '2', '2', '3')",1
"('2', '3', '2', '3', '3')",1
"('1', '', '2', '1')",1
"('2', '', '4', '1')",1
"('', '', '2', '4', '', '1')",1
"('', '', '', '2')",1
"('', '', '4', '4', '3')",1
"('2', '2', '1', '2', '2', '1', '2', '2', '1', '', '', '')",1
"('', '', '4', '', '')",1
"('4', '2', '2', '1', '', '')",1
"('', '', '3', '2', '1', '2', '1')",1
"('4', '3', '', '1')",1
"('1', '1', '2', '')",1
"('', '', '', '', '4', '3')",1
"('2', '2', '1', '1')",1
"('', '', '4', '4', '1', '2', '1')",1
"('2', '1', '', '2', '4', '')",1
"('4', '2', '4', '1')",1
"('4', '', '', '', '2', '3')",1
"('2', '2', '3', '1')",1
"('4', '2', '3', '1')",1
"('', '', '1', '1')",1
"('2', '1', '2', '2', '')",1
"('', '3', '1', '2', '1')",1
"('4', '', '', '', '2', '1', '1', '1', '2', '1')",1
"('4', '4', '4', '', '3')",1
"('', '', '', '2', '1')",1
"('2', '2', '1', '1', '1', '2', '1')",1
"('4', '4', '4', '1')",1
"('', '', '1', '', '1', '1')",1
"('2', '4', '2', '4', '2', '1')",1
"('4', '4', '2', '4', '')",1
