value,count
<NULL>,21742
"('', '', '')",8
"('', '', '', '', '')",5
"('', '', '', '', '', '')",3
"('880', '881', '354', '880', '881', '880', '868', '856', '880', '854', '882', '880')",1
"('623', '852', '854', '623')",1
"('1277', '1328', '1277')",1
"('163', '165', '100', '111', '101', '152', '174', '163')",1
"('58', '666', '641', '58')",1
"('2', '2', '3', '2', '6', '1', '1', '2')",1
"('464', '466', '464', '466', '464')",1
"('2', '714', '2')",1
"('911', '911', '911')",1
"('1394', '1393', '1394', '1393', '1394')",1
"('1', '714', '1')",1
"('', '2805', '', '', '')",1
"('2904', '2903', '2904', '2828', '2908', '2904')",1
"('', '2107', '')",1
"('', '', '', '', '', '', '')",1
"('464', '466', '464')",1
"('', '', '', '')",1
"('1974', '1994', '1995', '2023', '1995', '1974')",1
"('', '', '', '', '', '', '', '')",1
"('1582', '1449', '1582')",1
"('', '1557')",1
"('2925', '2920', '2925', '2925', '2923', '2925')",1
"('1997', '1974', '1997')",1
"('476', '476', '476')",1
"('1938', '1902')",1
"('1990', '1990', '1990', '1990', '1990')",1
"('331', '332', '331')",1
"('2188', '2189', '2188')",1
"('2680', '2434', '2680', '2670', '2680')",1
"('1333', '1333', '1333', '1336', '1333')",1
