value,count
<NULL>,9335
"('', '')",3819
"('', '', '', '')",2132
"('', '', '')",1778
"('', '', '', '', '')",1151
"('', '', '', '', '', '')",917
"('', '', '', '', '', '', '')",607
"('', '', '', '', '', '', '', '')",362
"('',)",212
"('', '', '', '', '', '', '', '', '')",200
"('', '', '', '', '', '', '', '', '', '')",136
"('', '', '', '', '', '', '', '', '', '', '')",70
"('', '', '', '', '', '', '', '', '', '', '', '')",46
"('', '', '', '', '', '', '', '', '', '', '', '', '')",19
"('', '', '', '', '', '', '', '', '', '', '', '', '', '')",17
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",10
"('31', '')",6
"('147', '', '', '', '')",3
"('27', '71')",3
"('31', '', '', '')",3
"('70', '64')",3
"('', '213', '')",2
"('', '112', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('84', '213')",2
"('114', '101', '')",2
"('', '84', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('53', '')",2
"('137', '')",2
"('137', '8')",2
"('7', '', '')",2
"('84', '79', '')",2
"('59', '20')",2
"('69', '')",2
"('', '', '80')",2
"('', '', '', '15')",2
"('147', '', '')",2
"('', '73')",2
"('27', '7')",2
"('23', '73')",2
"('62', '79')",2
"('20', '42')",2
"('147', '50')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('28', '22')",2
"('31', '24')",2
"('137', '17')",2
"('28', '87')",2
"('', '69', '')",2
"('31', '19')",2
"('154', '', '')",2
"('31', '20')",2
"('23', '71')",2
"('74', '71', '', '')",2
"('', '5')",2
"('27', '32')",2
"('147', '19', '', '')",2
"('29', '')",2
"('52', '63', '')",2
"('137', '63')",2
"('84', '81')",2
"('154', '73')",2
"('31', '', '', '64')",2
"('137', '', '', '64')",2
"('30', '64', '', '')",2
"('154', '20')",2
"('147', '20')",2
"('28', '64')",2
"('30', '70')",2
"('46',)",2
"('', '2')",2
"('31', '63', '', '')",2
"('28', '', '5')",2
"('20', '46')",2
"('63', '35', '', '')",2
"('', '', '43')",2
"('7', '44')",2
"('147', '64')",2
"('28', '', '')",2
"('', '', '70', '82', '', '', '')",1
"('154', '61')",1
"('31', '', '', '', '')",1
"('84', '61', '')",1
"('', '84', '', '', '', '', '', '')",1
"('154', '61', '')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('', '110', '103', '')",1
"('112', '', '', '102', '', '', '')",1
"('', '112', '', '', '', '')",1
"('', '114', '103', '', '')",1
"('', '112')",1
"('56', '', '213')",1
"('114', '101')",1
"('84', '', '', '')",1
"('', '205', '', '', '')",1
"('', '', '', '111', '', '')",1
"('84', '')",1
"('61', '203', '')",1
"('', '111', '114', '', '')",1
"('108', '')",1
"('111', '')",1
"('102', '108', '')",1
"('107', '109')",1
"('', '', '112')",1
"('', '', '213')",1
"('84', '213', '', '')",1
"('3', '42', '', '')",1
"('', '213', '200', '', '')",1
"('', '205')",1
"('', '', '84', '212')",1
"('5', '61')",1
"('', '203')",1
"('', '154', '204', '', '')",1
"('112', '')",1
"('', '', '', '114', '')",1
"('', '113', '', '', '', '')",1
"('111', '', '', '', '')",1
"('', '', '', '', '', '', '', '103', '', '')",1
"('', '107', '109', '')",1
"('114', '109')",1
"('74', '213')",1
"('84', '211')",1
"('84', '137', '84', '203')",1
"('137', '213', '', '', '')",1
"('203', '', '')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('', '7', '84')",1
"('154', '207')",1
"('84', '207')",1
"('61', '211')",1
"('147', '', '61')",1
"('84', '216', '', '')",1
"('205', '204')",1
"('61',)",1
"('27', '', '213')",1
"('110', '')",1
"('114', '', '111')",1
"('107', '')",1
"('147', '94', '')",1
"('84', '', '79', '', '')",1
"('27', '', '', '86')",1
"('154', '93')",1
"('', '', '', '154', '73')",1
"('12', '86', '', '')",1
"('66', '', '', '')",1
"('', '8', '72')",1
"('17', '133')",1
"('', '31', '12')",1
"('', '137', '70')",1
"('154', '', '', '', '77')",1
"('84', '', '73', '')",1
"('27', '', '40')",1
"('', '', '27', '53', '')",1
"('', '', '27', '', '', '', '', '', '', '79')",1
"('70', '71')",1
"('40', '73')",1
"('20', '', '', '', '25')",1
"('', '', '', '', '', '', '', '', '', '7', '', '45', '', '', '', '')",1
"('', '', '', '64', '62')",1
"('27', '84')",1
"('', '', '', '83')",1
"('', '137', '', '', '')",1
"('74', '77', '', '')",1
"('', '', '87', '31')",1
"('', '', '27', '71', '')",1
"('5', '40')",1
"('154', '', '', '62')",1
"('', '', '', '53', '')",1
"('86', '61')",1
"('85', '', '', '70')",1
"('70', '', '', '', '8')",1
"('45', '', '', '19', '', '')",1
"('10', '73')",1
"('', '31', '', '', '8', '')",1
"('28', '', '', '', '22', '', '', '', '')",1
"('154', '', '', '73', '', '')",1
"('20', '61', '')",1
"('23', '50', '')",1
"('', '', '27', '86')",1
"('28', '1', '', '', '', '')",1
"('', '', '', '', '69', '')",1
"('23', '', '', '', '43')",1
"('20', '17')",1
"('27', '', '43')",1
"('89', '2')",1
"('23', '7')",1
"('30', '46', '', '')",1
"('7', '62')",1
"('154', '73', '', '')",1
"('70', '137', '92')",1
"('82', '31')",1
"('27', '', '', '', '', '154', '40')",1
"('84', '', '')",1
"('', '', '', '', '', '', '3', '', '', '', '', '')",1
"('154', '50', '66')",1
"('80', '', '', '71', '', '', '')",1
"('80', '15')",1
"('45', '27', '62', '', '27', '45', '73')",1
"('27', '73', '', '')",1
"('154', '67', '', '')",1
"('23', '15')",1
"('59', '66')",1
"('', '', '', '', '10', '')",1
"('', '20', '52', '', '')",1
"('73', '2')",1
"('63', '95')",1
"('137', '44')",1
"('58', '91')",1
"('', '27', '', '', '71', '')",1
"('', '31', '87', '', '')",1
"('27', '', '', '', '67', '', '', '')",1
"('147', '', '', '24', '', '')",1
"('81', '', '', '', '23')",1
"('52', '147')",1
"('', '', '31', '90')",1
