value,count
"('0', '0')",5618
"('0', '0', '0', '0')",3309
"('0', '0', '0')",3082
"('0', '0', '0', '0', '0')",1963
"('0', '0', '0', '0', '0', '0')",1454
"('0', '0', '0', '0', '0', '0', '0')",818
"('0', '0', '0', '0', '0', '0', '0', '0')",509
"('0',)",283
"('1', '1')",239
"('0', '0', '0', '0', '0', '0', '0', '0', '0')",232
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",147
"('1', '1', '1')",125
"('0', '1', '1', '0')",99
"('1', '1', '1', '1')",97
"('1', '0')",86
"('5', '5')",81
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",77
"('0', '1')",76
"('0', '0', '1', '1')",65
"('0', '0', '0', '1')",60
"('2', '2')",55
"('1', '0', '0')",52
"('1',)",51
"('0', '1', '1', '0', '0', '0')",47
"('0', '1', '1', '0', '0')",46
"('1', '0', '0', '0')",44
"('0', '1', '0')",44
"('1', '1', '1', '1', '1')",43
"('1', '1', '0', '0')",43
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",40
"('0', '2', '2', '0')",40
"('0', '0', '1', '0')",37
"('0', '1', '0', '0')",36
"('0', '0', '0', '1', '1')",36
"('0', '0', '0', '1', '0')",35
"('1', '1', '1', '1', '1', '1')",32
"('0', '0', '0', '0', '1', '1')",32
"('1', '1', '0')",31
"('1', '0', '0', '0', '0', '0')",30
"('0', '0', '1')",28
"('0', '0', '1', '1', '0')",26
"('0', '1', '1', '1', '0')",26
"('0', '0', '0', '0', '1')",24
"('0', '1', '1', '0', '0', '0', '0')",24
"('1', '0', '0', '0', '0')",22
"('0', '1', '1')",22
"('0', '0', '0', '0', '1', '0')",22
"('0', '0', '0', '1', '0', '0')",19
"('5', '5', '0')",19
"('0', '0', '0', '1', '1', '0', '0')",18
"('1', '1', '1', '0', '0')",18
"('0', '0', '0', '0', '1', '1', '0')",18
"('0', '1', '0', '0', '0')",18
"('1', '1', '1', '0')",18
"('1', '1', '1', '1', '1', '1', '1')",17
"('0', '0', '0', '0', '0', '1', '1')",17
"('5', '0')",17
"('1', '1', '0', '0', '0')",16
"('0', '1', '0', '0', '0', '0')",16
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",15
"('0', '2', '0')",15
"('0', '0', '1', '1', '0', '0')",14
"('0', '0', '1', '1', '1')",14
"('0', '0', '0', '0', '0', '1')",14
"('0', '3', '3', '0')",14
"('3', '3')",14
"('0', '0', '1', '0', '0')",14
"('0', '5', '5', '0')",14
"('0', '0', '0', '0', '0', '1', '1', '0')",13
"('1', '0', '0', '0', '0', '0', '0')",13
"('0', '0', '2', '2')",13
"('0', '1', '1', '1', '1', '0')",13
"('0', '0', '0', '1', '1', '1')",13
"('0', '0', '0', '1', '1', '0')",13
"('0', '0', '0', '0', '2', '2')",12
"('0', '0', '0', '2')",12
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",11
"('0', '0', '1', '1', '0', '0', '0')",11
"('2', '0')",11
"('0', '0', '1', '0', '0', '0')",11
"('1', '1', '1', '1', '0')",11
"('0', '5')",11
"('0', '2', '2', '0', '0')",11
"('0', '1', '0', '0', '0', '0', '0')",10
"('0', '1', '1', '1')",10
"('0', '0', '2', '0')",10
"('0', '0', '0', '1', '1', '1', '0')",10
"('2',)",10
"('1', '1', '1', '1', '1', '1', '1', '1')",10
"('2', '2', '2')",10
"('1', '0', '0', '1')",10
"('0', '0', '0', '0', '0', '0', '1', '1')",10
"('0', '0', '1', '1', '0', '0', '0', '0')",9
"('2', '2', '2', '2')",9
"('0', '1', '1', '1', '1')",9
"('0', '0', '0', '0', '0', '0', '1')",9
"('0', '2', '2', '0', '0', '0')",9
"('1', '0', '0', '0', '0', '0', '0', '0')",9
