value,count
<NULL>,21742
"('15', '15')",4
"('5', '5')",2
"('10', '10')",2
"('3', '16', '17', '3', '3', '3', '6', '3', '9', '12', '3')",1
"('40', '15', '75')",1
"('25', '20')",1
"('31', '60', '90', '40', '30', '70', '15')",1
"('27', '15', '40')",1
"('10', '10', '5', '6', '14', '7', '9')",1
"('12', '30', '10', '9')",1
"('31', '34')",1
"('40', '35', '15', '20')",1
"('13', '13', '10', '14')",1
"('5', '12', '7', '8')",1
"('15', '20', '3', '3')",1
"('19', '18')",1
"('40', '30', '15', '15')",1
"('10', '10', '20', '10', '10')",1
"('10', '25', '20', '20', '20')",1
"('5', '5', '20', '25', '25')",1
"('45', '60')",1
"('15', '15', '10', '5', '5', '20')",1
"('10', '15')",1
"('20', '10', '5')",1
"('10', '20', '15', '10', '15')",1
"('10', '5', '10', '10', '10', '15', '20')",1
"('30', '30')",1
"('180',)",1
"('10', '10', '5', '5', '5')",1
"('40', '30', '15', '35', '45')",1
"('30', '25', '20', '25')",1
"('50', '45')",1
"('35', '30')",1
"('20', '20')",1
"('15', '15', '10', '10')",1
"('15',)",1
"('5', '15')",1
"('15', '15', '15', '15')",1
"('40', '50', '10', '10')",1
"('20', '20', '10', '10')",1
"('5', '10')",1
