value,count
<NULL>,21563
51059482203,4
24510260605,3
24005440600,3
11001005800,3
11001010200,2
24005440702,2
24013505102,2
24005408400,2
24005,2
24003731204,2
24027,2
24510,2
24510110200,2
24510260501,2
24003702100,2
11001010600,2
24021750505,2
11001010100,2
24017851002,2
11001010700,2
24043999999,2
24013507500,2
24031705800,2
51059492203,2
11001006202,2
24021751003,2
51107610506,2
51510201900,2
51059440502,2
24003750801,1
24510271700,1
24005401102,1
24510272007,1
24027602900,1
24005490900,1
24510250103,1
24005451300,1
24013,1
24013505203,1
24025303801,1
24025301202,1
24025303501,1
24005491402,1
24025303204,1
24025303700,1
24025303201,1
24005430400,1
24005490500,1
24027606706,1
24027602304,1
24045010300,1
24510030200,1
24510120202,1
24027602302,1
24013507602,1
24003740702,1
24013506200,1
24033800504,1
24005410200,1
24003740603,1
24013507802,1
24510070200,1
24005404102,1
24005980200,1
24005451200,1
24003706101,1
24003702402,1
24003706500,1
24003,1
24043000200,1
24013505207,1
24021752001,1
24045000200,1
24015030503,1
24027606905,1
24005440701,1
24510260404,1
24005452500,1
24045000400,1
24015030505,1
24025306100,1
24043000900,1
24047950300,1
24510272004,1
24033801216,1
24031701006,1
24031700304,1
24031701414,1
11001008702,1
24031701218,1
11001009201,1
11001004801,1
24017850901,1
24027606707,1
24009861003,1
24027602800,1
51107611804,1
51107611601,1
51059480402,1
51059432000,1
24027605102,1
11001009501,1
24031700826,1
11001004702,1
51107611022,1
51059491803,1
51059471100,1
51510200702,1
24005402303,1
51179010304,1
24031706012,1
51059460800,1
51059415900,1
24017850801,1
24017851500,1
24009860701,1
24005999999,1
24003702602,1
24033800516,1
51013100200,1
51153901412,1
24031701312,1
11001004202,1
51683910402,1
51107980100,1
24033802204,1
24027601203,1
24031700723,1
24033803525,1
51600300300,1
11001008301,1
24017850600,1
24033801404,1
24033800517,1
51177020204,1
51013102902,1
51059421101,1
51059490103,1
24031700904,1
24021750802,1
51059490101,1
24510999999,1
51059491702,1
24033801307,1
51153900403,1
11001004600,1
51510200107,1
24013507703,1
24003751500,1
24027601204,1
24003702204,1
24003730300,1
51610500200,1
24031701602,1
11001009802,1
11001000901,1
24033807200,1
51107610300,1
24027606803,1
51153901411,1
24031701201,1
51059421002,1
24035810800,1
24031701702,1
51059461802,1
24031704804,1
51061930303,1
51153901410,1
51059460400,1
24037876002,1
51059452501,1
51600300200,1
51013101500,1
51059461201,1
51059440202,1
24005408703,1
24031703403,1
24033800203,1
51840999999,1
51059480901,1
24003750900,1
51059480202,1
24033806711,1
51059480505,1
51179010204,1
51107610505,1
24031700500,1
24033800410,1
24003751102,1
51061930100,1
24017850802,1
