value,count
<NULL>,21633
"('0', '0')",58
"('0', '0', '0', '0')",19
"('0', '0', '0', '0', '0')",12
"('0', '0', '0')",10
"('0', '0', '0', '0', '0', '0')",8
"('5', '5')",7
"('0', '5')",4
"('0', '1', '0', '0')",2
"('5', '0', '0')",2
"('5', '5', '0', '0')",2
"('0', '0', '0', '0', '0', '0', '0')",2
"('0', '0', '0', '0', '0', '0', '0', '0', '0')",2
"('0',)",2
"('1', '0')",2
"('1', '1')",1
"('0', '1', '0')",1
"('2', '4', '2', '2', '1')",1
"('0', '0', '1', '1', '0', '0')",1
"('7', '7')",1
"('25',)",1
"('39', '39')",1
"('61', '58')",1
"('1', '4')",1
"('5', '5', '0', '0', '0')",1
"('0', '1', '1', '0')",1
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",1
"('0', '0', '0', '0', '2')",1
"('1', '1', '0', '1', '3')",1
"('5', '0')",1
"('0', '1', '1', '0', '1')",1
"('0', '0', '1', '1')",1
"('1', '2')",1
"('4', '4')",1
"('2', '2')",1
"('0', '3', '0', '0')",1
"('1', '1', '1', '1', '1', '1', '1')",1
"('5', '5', '2', '2')",1
