value,count
<NULL>,17168
"('', '')",1571
"('', '', '', '')",507
"('1', '1')",384
"('', '', '')",379
"('', '', '', '', '')",170
"('2', '2')",123
"('', '', '', '', '', '')",112
"('1', '1', '1', '1')",111
"('1', '1', '1')",102
"('3', '3')",65
"('',)",54
"('', '', '', '', '', '', '')",49
"('2', '2', '2')",39
"('1', '1', '1', '1', '1')",29
"('2', '2', '2', '2')",27
"('1', '1', '1', '1', '1', '1')",21
"('4', '4')",21
"('3', '3', '3', '3')",16
"('2', '')",16
"('3', '3', '3')",16
"('2', '2', '2', '2', '2')",14
"('1', '1', '', '')",13
"('', '', '3', '3')",12
"('1', '1', '2', '2')",12
"('', '', '2', '2')",11
"('1', '1', '1', '1', '1', '1', '1')",11
"('2', '1')",11
"('2', '1', '1', '2')",10
"('1',)",10
"('', '', '', '', '', '', '', '')",10
"('3', '2')",9
"('1', '1', '1', '2')",9
"('2', '3')",8
"('3', '')",8
"('3', '2', '2')",8
"('4', '4', '4')",7
"('2', '1', '1')",7
"('1', '2')",7
"('2', '2', '1', '1')",7
"('', '', '1', '1')",7
"('1', '2', '2', '1')",7
"('', '2')",6
"('1', '1', '2')",6
"('2',)",6
"('', '', '4', '4')",6
"('1', '1', '1', '2', '2')",6
"('4', '4', '4', '4')",5
"('5', '5')",5
"('3', '3', '3', '3', '3')",5
"('3', '2', '3')",5
"('4', '3')",5
"('2', '2', '2', '2', '2', '2')",5
"('', '', '3', '3', '3')",5
"('2', '1', '1', '1')",4
"('2', '4')",4
"('2', '', '', '2')",4
"('2', '2', '3')",4
"('1', '', '')",4
"('3', '2', '2', '3')",4
"('1', '1', '1', '2', '2', '1')",4
"('1', '1', '3', '3')",4
"('3', '', '', '3')",4
"('', '1', '1')",4
"('2', '', '2', '2')",4
"('', '', '1')",4
"('', '', '', '', '', '', '', '', '', '')",4
"('1', '1', '1', '1', '1', '1', '1', '1')",4
"('1', '1', '3', '3', '3')",3
"('2', '2', '3', '3')",3
"('2', '3', '3')",3
"('2', '2', '', '')",3
"('2', '2', '')",3
"('2', '', '2')",3
"('2', '2', '2', '2', '2', '2', '2', '2')",3
"('', '3')",3
"('', '', '2', '')",3
"('3', '3', '4')",3
"('4',)",3
"('3',)",3
"('', '2', '2')",3
"('', '1')",3
"('2', '1', '', '', '1', '2')",3
"('1', '1', '', '', '')",3
"('2', '1', '', '')",3
"('', '', '', '', '', '', '', '', '')",3
"('1', '1', '2', '2', '1', '1')",3
"('3', '3', '2', '2')",2
"('', '', '', '', '3', '3')",2
"('3', '', '')",2
"('2', '2', '2', '2', '1')",2
"('2', '2', '2', '1')",2
"('2', '2', '4', '4', '4', '4')",2
"('', '', '4', '4', '4', '2')",2
"('1', '2', '3', '3')",2
"('2', '2', '2', '1', '1')",2
"('2', '', '', '', '')",2
"('1', '1', '1', '1', '1', '1', '2')",2
"('4', '4', '4', '4', '4', '4')",2
"('1', '1', '1', '1', '1', '1', '1', '1', '1')",2
"('3', '2', '2', '2', '2')",2
"('2', '3', '2')",2
"('2', '3', '3', '3', '2')",2
"('5', '5', '5')",2
"('1', '2', '1', '1', '1', '1')",2
"('6', '6')",2
"('3', '1')",2
"('1', '2', '2')",2
"('1', '', '', '1')",2
"('2', '4', '4')",2
"('1', '1', '2', '2', '2')",2
"('3', '4', '3')",2
"('2', '', '', '2', '2')",2
"('2', '2', '1')",2
"('4', '3', '2')",2
"('', '4')",2
"('2', '1', '2', '2', '2')",2
"('1', '2', '2', '1', '1')",2
"('2', '3', '3', '3')",2
"('', '', '', '2')",2
"('2', '2', '1', '1', '2')",2
"('4', '')",2
"('2', '1', '1', '1', '1')",2
"('2', '1', '1', '1', '1', '1')",2
"('4', '4', '4', '3', '3', '3')",2
"('', '', '4', '3')",2
"('3', '2', '2', '2', '3')",2
