value,count
<NULL>,19559
"('', '')",1054
"('', '', '', '')",427
"('', '', '')",290
"('', '', '', '', '')",172
"('', '', '', '', '', '')",112
"('', '', '', '', '', '', '')",52
"('',)",37
"('', '', '', '', '', '', '', '')",23
"('', '', '', '', '', '', '', '', '')",11
"('', '', '', '', '', '', '', '', '', '')",10
"('1', '1')",4
"('1',)",3
"('', '', '1', '1')",3
"('', '', '', '', '', '', '', '', '', '', '')",2
"('1', '1', '1')",2
"('', '', '', '', '', '', '', '', '', '', '', '')",2
"('', '', '1', '')",2
"('', '', '1')",2
"('', '1', '')",2
"('1', '')",2
"('', '1')",2
"('', '', '', '1')",2
"('1', '', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('', '', '1', '', '', '', '')",1
"('', '1', '', '', '')",1
"('1', '', '', '', '1', '', '', '', '', '')",1
"('', '', '1', '1', '')",1
"('1', '1', '')",1
"('', '', '', '1', '1')",1
"('', '', '', '1', '', '', '')",1
"('1', '', '1')",1
"('1', '', '', '')",1
"('', '', '', '', '1')",1
