value,count
<NULL>,21185
"('', '')",219
"('', '', '')",85
"('', '', '', '')",79
"('1', '1')",50
"('', '', '', '', '')",32
"('', '', '', '', '', '')",29
"('', '', '', '', '', '', '', '')",16
"('', '', '', '', '', '', '')",15
"('', '1')",10
"('1', '1', '', '')",10
"('', '', '', '', '', '', '', '', '')",5
"('',)",5
"('1', '', '')",5
"('1', '4', '', '')",4
"('1', '4')",3
"('1', '1', '', '', '')",3
"('', '1', '', '', '')",3
"('', '', '', '', '', '', '', '', '', '', '')",2
"('', '', '', '', '', '', '', '', '', '')",2
"('', '1', '1', '')",2
"('1', '1', '', '', '', '', '')",2
"('1', '', '', '')",2
"('', '4')",2
"('1',)",2
"('1', '')",2
"('5', '1')",1
"('', '', '', '', '', '', '', '', '', '', '', '')",1
"('', '', '1')",1
"('1', '1', '1')",1
"('1', '', '', '', '', '')",1
"('1', '', '', '1', '1')",1
"('1', '4', '', '', '')",1
"('', '6', '')",1
"('1', '', '', '', '')",1
"('', '1', '', '')",1
"('1', '1', '')",1
"('', '1', '1')",1
"('', '', '1', '1')",1
"('', '1', '4')",1
