value,count
<NULL>,21185
"('0', '0')",202
"('0', '0', '0')",72
"('0', '0', '0', '0')",66
"('0', '0', '0', '0', '0')",27
"('5', '5')",26
"('0', '0', '0', '0', '0', '0')",23
"('0', '0', '0', '0', '0', '0', '0', '0')",11
"('1', '1')",11
"('0', '0', '0', '0', '0', '0', '0')",11
"('1', '0')",8
"('0', '5')",8
"('0', '1')",7
"('0', '1', '0', '0')",6
"('0',)",6
"('5', '5', '0', '0')",6
"('1', '0', '0')",4
"('0', '0', '0', '0', '0', '0', '0', '0', '0')",4
"('0', '3')",4
"('2', '2')",3
"('5', '0', '0', '0')",3
"('5', '0', '0')",3
"('3', '3')",3
"('0', '0', '1')",2
"('1', '0', '0', '0')",2
"('5', '5', '0', '0', '0')",2
"('0', '0', '1', '0')",2
"('2', '0')",2
"('4', '4')",2
"('1', '1', '1')",2
"('0', '5', '5')",2
"('0', '0', '0', '1', '1', '0')",1
"('0', '0', '0', '1', '1')",1
"('0', '1', '0')",1
"('23', '1')",1
"('29', '0', '0', '0')",1
"('3', '1', '1', '3', '4', '4')",1
"('10', '0')",1
"('10', '10')",1
"('20', '20', '1', '0', '0', '0', '0', '0', '0', '0', '0')",1
"('1', '1', '0', '0', '0', '0', '0', '0', '0', '0')",1
"('2', '5')",1
"('1', '20', '20', '2', '0', '0')",1
"('50', '50', '0', '0')",1
"('0', '0', '0', '2')",1
"('4', '8')",1
"('0', '0', '0', '0', '0', '0', '1', '0', '0', '0')",1
"('25', '25')",1
"('0', '35', '35', '3', '2', '2', '0', '0', '0')",1
"('20', '20', '0', '0')",1
"('48', '1', '1')",1
"('1', '4', '0', '0')",1
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",1
"('1', '0', '1', '1', '0')",1
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",1
"('5', '5', '1', '1')",1
"('5', '5', '1', '1', '0', '1', '1')",1
"('0', '0', '1', '1', '1', '1', '0')",1
"('5', '2', '0', '0', '0', '0')",1
"('0', '1', '1', '2', '1', '0')",1
"('3', '2')",1
"('2', '0', '0')",1
"('1', '5', '5', '0', '0')",1
"('5', '5', '2', '2')",1
"('1', '2')",1
"('0', '0', '2')",1
"('0', '2', '2', '2', '1', '1', '0', '0')",1
"('0', '2')",1
"('5', '5', '0')",1
"('0', '5', '0', '0', '0')",1
"('0', '0', '0', '1')",1
"('2', '1')",1
"('0', '0', '5', '0', '0', '0', '0', '0')",1
"('0', '2', '2')",1
"('1', '5')",1
"('0', '3', '3', '2', '2')",1
"('0', '0', '3', '3', '1', '1')",1
"('4',)",1
"('0', '2', '0', '0', '0')",1
"('0', '1', '1', '0', '0')",1
"('0', '0', '1', '1')",1
"('0', '0', '0', '4', '4')",1
"('1', '1', '0', '1', '0')",1
"('5', '5', '0', '0', '0', '1', '0')",1
"('0', '5', '3')",1
"('0', '2', '0', '0', '1', '1', '0')",1
"('1', '3', '0')",1
"('0', '1', '2', '1')",1
"('2', '2', '2')",1
"('0', '1', '1', '1', '0')",1
"('0', '5', '0', '2')",1
"('0', '0', '0', '0', '0', '1', '1', '0')",1
"('1', '2', '0', '0')",1
"('0', '0', '5', '5', '0', '0', '5', '0')",1
"('3', '4', '4', '0', '0', '0')",1
"('0', '3', '1', '0')",1
"('0', '1', '1', '1', '1', '0', '0', '0')",1
"('5', '5', '2')",1
"('0', '0', '0', '0', '4')",1
"('0', '2', '0')",1
"('1', '1', '1', '1', '1', '1', '1')",1
"('0', '0', '3', '3')",1
"('0', '0', '0', '0', '0', '4', '0')",1
"('1', '5', '0', '1', '2')",1
