value,count
<NULL>,19559
"('', '')",1051
"('', '', '', '')",431
"('', '', '')",291
"('', '', '', '', '')",175
"('', '', '', '', '', '')",112
"('', '', '', '', '', '', '')",54
"('',)",39
"('', '', '', '', '', '', '', '')",22
"('', '', '', '', '', '', '', '', '', '')",11
"('', '', '', '', '', '', '', '', '')",10
"('', '', '', '', '', '', '', '', '', '', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('101', '', '')",1
"('67', '133', '')",1
"('10', '73', '')",1
"('84', '17')",1
"('', '', '36', '')",1
"('', '137', '86', '')",1
"('147', '79', '')",1
"('45', '67')",1
"('', '66', '133')",1
"('137', '', '', '91', '', '', '', '', '')",1
"('83', '147')",1
"('23', '93')",1
"('', '', '137', '17')",1
"('69', '')",1
"('30', '22', '')",1
"('6',)",1
"('36', '9')",1
"('72', '28', '')",1
"('28', '', '', '133')",1
"('3', '29')",1
"('137', '63')",1
"('137', '87', '')",1
"('133', '18')",1
"('', '', '', '', '', '', '', '81')",1
"('', '69', '')",1
"('79', '10')",1
"('5', '87')",1
"('', '', '39', '137', '')",1
