value,count
<NULL>,21633
"('', '')",53
"('', '', '', '')",11
"('', '', '', '', '')",7
"('', '', '', '', '', '')",6
"('4', '')",6
"('2', '1')",5
"('', '', '')",4
"('4', '1')",4
"('2', '2')",3
"('',)",2
"('3', '1')",2
"('2', '1', '2', '1')",2
"('2', '1', '2', '2', '2', '1')",1
"('2', '2', '2')",1
"('1', '', '2', '1')",1
"('4', '4', '2', '1', '4', '4', '', '2', '1', '', '')",1
"('', '4', '1')",1
"('2', '')",1
"('', '2', '1')",1
"('2', '2', '2', '1')",1
"('4', '', '', '1')",1
"('2', '1', '', '', '')",1
"('4', '', '1', '3', '')",1
"('3', '', '', '1')",1
"('4', '1', '', '', '', '', '')",1
"('2', '1', '3', '')",1
"('2', '1', '2', '2', '1')",1
"('2', '2', '2', '2', '4', '2', '2', '2', '1')",1
"('4', '4', '')",1
"('4', '', '1')",1
"('4', '2', '4', '2', '')",1
"('', '', '', '1')",1
"('2', '2', '1', '2', '1', '2', '1')",1
"('2', '', '1')",1
"('', '', '', '', '1')",1
"('4', '4', '2', '1')",1
"('2', '2', '2', '2', '2', '1')",1
"('', '', '3', '1')",1
"('4', '1', '1', '1')",1
"('4', '', '2', '3')",1
"('4', '4', '1', '', '1')",1
"('', '', '', '3', '2', '1')",1
"('1', '1')",1
"('', '', '', '2', '1', '2', '', '', '')",1
"('2', '2', '1')",1
"('4', '', '2', '1')",1
"('1', '3')",1
"('3', '', '1', '2', '1')",1
"('2', '4')",1
"('1',)",1
"('3', '')",1
"('4', '4', '2', '1', '4', '4', '1')",1
"('', '', '2', '2', '1')",1
"('2', '3')",1
"('3', '2', '1')",1
"('2', '2', '2', '2')",1
"('4', '2')",1
"('', '3', '1')",1
"('', '', '2', '2')",1
"('2', '', '', '', '')",1
"('4', '4', '', '2', '1')",1
"('', '', '2', '1')",1
