value,count
<NULL>,9335
"('', '')",2422
"('0', '0')",1397
"('', '', '', '')",1316
"('', '', '')",1069
"('0', '0', '0', '0')",816
"('0', '0', '0')",709
"('', '', '', '', '')",694
"('', '', '', '', '', '')",566
"('0', '0', '0', '0', '0')",458
"('', '', '', '', '', '', '')",357
"('0', '0', '0', '0', '0', '0')",351
"('1', '1')",268
"('0', '0', '0', '0', '0', '0', '0')",250
"('', '', '', '', '', '', '', '')",224
"('0', '0', '0', '0', '0', '0', '0', '0')",138
"('',)",124
"('', '', '', '', '', '', '', '', '')",121
"('0',)",87
"('', '', '', '', '', '', '', '', '', '')",81
"('0', '0', '0', '0', '0', '0', '0', '0', '0')",79
"('1', '1', '', '')",61
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",55
"('1', '1', '')",54
"('1', '', '', '1')",52
"('', '', '', '', '', '', '', '', '', '', '')",46
"('', '', '', '', '', '', '', '', '', '', '', '')",31
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",24
"('', '1', '1')",24
"('1', '')",23
"('', '', '1', '1')",21
"('1', '', '', '1', '')",20
"('1', '', '', '', '1')",19
"('1', '', '1')",19
"('1', '', '')",18
"('1', '', '', '1', '', '')",17
"('', '1')",16
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",15
"('1', '1', '1')",14
"('', '1', '1', '')",14
"('1', '1', '', '', '')",14
"('1', '', '', '')",11
"('', '', '', '', '', '', '', '', '', '', '', '', '')",11
"('1', '1', '', '', '', '')",11
"('', '', '', '', '', '', '', '', '', '', '', '', '', '')",10
"('1', '1', '0')",8
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",8
"('1', '0')",8
"('', '', '1')",8
"('', '1', '1', '', '')",8
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",7
"('', '', '', '1')",7
"('1', '', '', '1', '', '', '')",7
"('1',)",6
"('1', '', '', '', '')",6
"('', '', '', '', '1', '')",6
"('', '1', '', '')",6
"('', '1', '')",6
"('1', '', '', '', '', '')",6
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",5
"('', '1', '', '', '')",5
"('', '1', '', '', '', '')",5
"('1', '', '', '', '', '1')",5
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",5
"('', '1', '1', '', '', '')",5
"('0', '1', '0')",4
"('0', '1', '1', '0', '0')",4
"('1', '0', '1')",4
"('1', '1', '1', '1')",4
"('1', '', '1', '', '')",4
"('', '1', '', '', '1', '')",4
"('', '', '1', '1', '', '')",4
"('', '', '1', '')",4
"('0', '1')",3
"('0', '1', '1')",3
"('1', '1', '0', '0')",3
"('', '', '', '1', '1')",3
"('', '', '1', '1', '')",3
"('', '', '1', '', '')",3
"('1', '', '', '', '', '1', '')",3
"('1', '', '', '1', '1')",3
"('', '', '', '', '', '1', '1')",3
"('', '', '', '', '1', '1')",3
"('', '', '1', '', '1')",3
"('', '1', '', '1')",3
"('', '', '', '1', '', '1')",3
"('', '', '', '1', '', '')",3
"('1', '0', '0', '0', '0')",2
"('0', '1', '1', '0')",2
"('0', '1', '0', '0', '0', '0')",2
"('1', '0', '0', '0')",2
"('0', '0', '1')",2
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",2
"('', '', '', '1', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('0', '0', '0', '1')",2
"('1', '1', '', '1', '')",2
"('1', '1', '', '1')",2
