value,count
<NULL>,17168
"('', '')",1734
"('', '', '', '')",667
"('', '', '')",563
"('1', '1')",357
"('', '', '', '', '')",254
"('', '', '', '', '', '')",196
"('1', '1', '', '')",103
"('', '1')",76
"('', '', '', '', '', '', '')",75
"('',)",75
"('', '', '', '', '', '', '', '')",44
"('1', '')",43
"('4', '1')",39
"('1', '1', '', '', '')",27
"('', '1', '', '')",25
"('1', '', '', '')",22
"('1', '1', '')",20
"('', '', '', '', '', '', '', '', '')",19
"('1', '', '')",16
"('', '', '', '', '', '', '', '', '', '')",11
"('1', '1', '', '', '', '')",11
"('1', '', '', '', '')",10
"('', '', '', '', '', '', '', '', '', '', '')",9
"('', '1', '1', '')",9
"('', '1', '', '', '')",9
"('4', '1', '', '')",8
"('', '1', '')",8
"('1', '1', '1')",7
"('4', '')",7
"('1', '1', '1', '1')",6
"('', '', '1', '1')",5
"('1', '1', '', '', '', '', '')",5
"('4', '1', '', '', '')",5
"('', '1', '', '', '', '')",5
"('', '1', '1')",5
"('', '', '', '1')",4
"('1', '', '', '', '', '', '')",4
"('', '', '1', '', '')",4
"('4', '1', '', '', '', '')",4
"('1', '', '', '', '', '')",4
"('', '', '1', '')",4
"('4', '1', '')",4
"('', '1', '1', '', '')",4
"('3', '1')",4
"('', '', '1')",4
"('', '', '', '', '', '', '', '', '', '', '', '')",3
"('', '', '', '', '1')",3
"('1', '', '', '1')",3
"('1', '', '1', '', '')",3
"('4', '', '', '', '')",3
"('', '', '3', '1')",3
"('4', '', '', '')",3
"('1', '', '1', '')",3
"('', '1', '1', '', '', '')",3
"('4', '', '')",3
"('', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('', '', '1', '', '', '', '')",2
"('', '', '1', '1', '', '', '')",2
"('', '1', '', '', '', '', '')",2
"('1', '', '', '', '1')",2
"('4', '1', '1')",2
"('', '4', '1')",2
"('1',)",2
"('3', '1', '', '')",2
"('1', '', '', '', '1', '')",2
"('', '3')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('1', '1', '', '', '1', '1')",1
"('1', '1', '1', '1', '1', '1', '1')",1
"('', '3', '1', '', '')",1
"('3', '', '')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('', '', '', '', '1', '1', '', '')",1
"('', '', '', '', '1', '1')",1
"('2', '1', '')",1
"('', '1', '1', '', '', '', '')",1
"('', '', '1', '', '', '', '1')",1
"('', '4', '', '')",1
"('3', '1', '')",1
"('', '4', '1', '', '', '')",1
"('', '4', '')",1
"('1', '1', '1', '')",1
"('', '5', '1')",1
"('1', '', '', '1', '')",1
"('1', '', '', '', '', '', '', '')",1
"('', '3', '1', '')",1
"('5', '', '1')",1
"('2', '1', '', '1', '', '')",1
"('', '', '', '', '1', '', '', '')",1
"('1', '', '1')",1
"('', '1', '', '1')",1
"('1', '1', '3')",1
"('4', '', '', '1')",1
"('4', '1', '4', '1')",1
"('1', '1', '1', '', '')",1
"('3', '6', '')",1
"('1', '1', '1', '1', '1')",1
"('3', '2')",1
"('2', '1', '', '', '')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('', '', '1', '1', '', '')",1
"('4', '', '', '', '', '')",1
"('', '', '4', '1', '', '')",1
"('1', '', '', '1', '', '')",1
"('1', '1', '', '', '', '', '', '')",1
"('', '', '', '', '', '', '1', '', '')",1
"('', '3', '1')",1
"('', '1', '1', '1')",1
"('1', '', '', '1', '', '', '', '1')",1
"('', '2', '1')",1
"('2', '2', '', '')",1
"('', '', '4', '1', '')",1
"('1', '6', '')",1
"('4', '1', '', '', '', '', '')",1
"('1', '', '', '1', '1')",1
"('', '1', '', '4', '1')",1
"('6', '', '')",1
"('3', '', '', '1')",1
"('', '', '', '', '', '1', '1')",1
"('2', '1')",1
