value,count
<NULL>,9364
32,306
34,301
35,300
30,294
37,266
36,263
31,262
33,260
29,258
55,252
27,251
60,246
38,245
58,244
57,233
54,224
40,224
50,223
56,223
65,221
64,217
59,214
28,213
53,208
63,205
45,205
61,205
49,202
52,200
41,198
39,197
62,194
44,192
66,191
51,187
42,187
46,185
26,182
25,181
47,178
43,177
48,174
70,169
67,169
68,167
24,160
69,153
71,142
72,127
22,100
23,96
17,96
16,91
74,81
73,80
75,76
15,75
12,74
18,71
19,66
20,65
14,63
76,62
21,62
7,61
13,60
10,56
9,55
11,54
6,51
8,51
78,48
4,41
77,41
5,39
80,31
79,29
3,25
2,24
1,21
81,19
82,18
0,18
83,14
85,8
86,8
84,8
88,4
89,4
87,2
90,1
