value,count
<NULL>,19559
"('1', '1')",266
"('2', '2')",262
"('3', '3')",235
"('4', '4')",75
"('2', '1')",50
"('2', '2', '2')",48
"('3', '2')",46
"('1', '1', '1')",45
"('2', '2', '2', '2')",39
"('3', '3', '3')",37
"('3', '3', '3', '3')",37
"('1', '1', '1', '1')",35
"('4', '4', '4')",32
"('2', '3')",32
"('1', '1', '2', '2')",29
"('3', '2', '2', '3')",29
"('3', '2', '2')",20
"('2', '2', '3', '3')",20
"('4', '3')",18
"('3', '2', '3')",18
"('1', '1', '3', '3')",17
"('1', '2')",17
"('2', '1', '2', '2')",16
"('3', '3', '3', '3', '3')",15
"('2', '2', '3')",15
"('4', '4', '4', '4')",14
"('2',)",14
"('3',)",12
"('3', '2', '2', '2')",12
"('3', '1')",11
"('2', '2', '2', '2', '2')",11
"('4', '2')",11
"('1', '1', '1', '1', '1')",11
"('5', '5')",11
"('2', '3', '3')",11
"('3', '4')",10
"('1',)",10
"('2', '2', '4', '4')",10
"('2', '2', '2', '3')",10
"('5', '5', '5')",8
"('3', '3', '4')",8
"('3', '3', '4', '4')",8
"('2', '2', '2', '2', '2', '2')",8
"('3', '2', '2', '3', '3', '3')",7
"('1', '1', '1', '1', '1', '1')",7
"('3', '2', '2', '3', '3')",6
"('3', '2', '4', '4')",6
"('2', '1', '1', '2')",6
"('2', '2', '2', '2', '3')",6
"('3', '4', '4')",6
"('4', '4', '4', '4', '4')",5
"('1', '2', '2')",5
"('1', '1', '4', '4')",5
"('2', '2', '1', '1')",5
"('6', '6')",5
"('2', '2', '2', '3', '3')",5
"('3', '1', '3')",5
"('3', '2', '3', '3', '3')",5
"('4', '2', '4', '4')",5
"('2', '3', '3', '3')",5
"('2', '2', '3', '3', '3')",5
"('3', '2', '3', '3')",5
"('3', '3', '2', '2')",5
"('2', '1', '1')",5
"('4', '4', '4', '4', '4', '4')",4
"('1', '1', '1', '1', '1', '1', '1')",4
"('1', '1', '2', '2', '2')",4
"('3', '4', '4', '4', '4')",4
"('1', '3')",4
"('3', '2', '1')",4
"('3', '3', '3', '4')",4
"('2', '2', '4', '4', '4')",4
"('3', '3', '3', '3', '3', '3')",4
"('3', '1', '1', '3')",3
"('1', '1', '3', '4')",3
"('2', '1', '1', '1')",3
"('2', '2', '2', '1')",3
"('4', '3', '3', '4')",3
"('2', '2', '2', '3', '3', '3')",3
"('4', '3', '4', '4')",3
"('4', '2', '4', '4', '4')",3
"('3', '2', '2', '2', '2', '3')",3
"('3', '2', '3', '3', '4', '4')",3
"('4',)",3
"('4', '3', '3', '3', '3', '4')",3
"('3', '3', '3', '2', '2')",3
"('1', '1', '2')",3
"('2', '2', '4', '3')",2
"('5', '5', '5', '5')",2
"('2', '3', '4', '4')",2
"('2', '3', '4', '2', '2')",2
"('5', '3')",2
