value,count
<NULL>,17016
469,78
1682,59
2062,53
2316,48
1439,44
2064,43
1437,42
1421,41
1436,39
238,35
1435,35
1427,34
1622,33
1438,31
1422,31
1780,30
1425,30
1992,29
1400,28
1424,25
2244,24
2102,24
1429,24
1443,24
216,23
1777,23
1773,22
1411,22
1454,22
1455,22
733,21
656,21
2122,21
1410,21
2583,20
2069,20
1272,19
1220,19
2087,19
2093,19
1426,19
1292,18
1790,18
1423,18
398,17
1320,17
2146,17
1771,17
1598,17
519,16
354,16
1420,16
1434,16
2023,16
1765,16
1432,16
1449,16
2129,16
1419,16
1416,16
1461,16
1442,15
1428,15
1774,15
2117,15
1413,14
1779,14
1418,14
2024,14
2085,14
119,13
1253,13
2742,13
2039,13
1417,12
208,12
816,12
862,12
2907,12
1600,12
1465,12
1778,12
1683,11
1301,11
839,11
2902,11
1274,11
2914,11
1481,11
2395,11
1930,11
1759,11
1456,11
399,10
680,10
2913,10
1013,10
96,10
1763,10
1599,10
1603,10
2920,10
1430,10
2037,10
1445,10
1433,10
204,9
512,9
510,9
1336,9
350,9
885,9
346,9
244,9
292,9
1003,9
2906,9
2526,9
1448,9
1431,9
1685,9
2063,9
2135,9
2317,9
1605,9
504,8
220,8
737,8
602,8
287,8
212,8
230,8
2086,8
266,8
235,8
2013,8
2002,8
1899,8
1579,8
1625,8
2025,8
2378,8
2141,8
1672,8
545,7
2630,7
206,7
874,7
203,7
1262,7
855,7
658,7
1362,7
892,7
202,7
214,7
1457,7
2293,7
1789,7
2091,7
1684,7
1788,7
1596,7
1441,7
543,6
2513,6
1231,6
2535,6
352,6
180,6
655,6
657,6
709,6
286,6
1128,6
237,6
2911,6
1478,6
2921,6
2128,6
1766,6
1474,6
1775,6
1822,6
1776,6
1688,6
1541,6
1446,6
2150,6
1462,6
1597,6
490,5
541,5
1322,5
222,5
739,5
671,5
402,5
1015,5
1120,5
915,5
2270,5
1871,5
11,5
1659,5
2865,5
703,5
546,5
2524,5
1121,5
1867,5
430,5
77,5
883,5
2119,5
2320,5
1681,5
2111,5
1700,5
1578,5
2134,5
2118,5
1493,5
536,5
2623,5
2103,5
1500,5
2114,5
1914,5
1686,5
2149,5
1546,5
2124,5
542,4
1330,4
376,4
316,4
404,4
520,4
1986,4
2265,4
383,4
2018,4
734,4
1337,4
842,4
47,4
616,4
712,4
100,4
290,4
233,4
1207,4
740,4
841,4
743,4
1010,4
2928,4
1181,4
835,4
1195,4
303,4
1324,4
2331,4
1326,4
1351,4
201,4
81,4
32,4
2922,4
478,4
890,4
1494,4
2301,4
1385,4
1444,4
1459,4
2216,4
2361,4
513,4
1885,4
2412,4
2919,4
1643,4
1491,4
1743,4
1569,4
1414,4
1568,4
2192,4
2176,4
2127,4
2381,4
1787,4
1762,4
2502,4
463,4
2380,4
2030,4
1453,4
1910,4
2095,4
1590,4
2568,4
2304,4
1932,4
652,3
384,3
353,3
1259,3
1604,3
822,3
255,3
2288,3
766,3
641,3
711,3
1054,3
335,3
713,3
800,3
297,3
906,3
1102,3
13,3
106,3
361,3
625,3
1058,3
1018,3
617,3
1002,3
676,3
2495,3
908,3
1177,3
330,3
1197,3
1157,3
1219,3
1318,3
859,3
1921,3
241,3
1811,3
1310,3
1339,3
1372,3
1394,3
205,3
893,3
705,3
101,3
260,3
400,3
1342,3
735,3
1108,3
666,3
380,3
1304,3
2105,3
442,3
2578,3
613,3
464,3
651,3
667,3
2393,3
725,3
2527,3
124,3
207,3
744,3
668,3
2612,3
267,3
522,3
193,3
198,3
218,3
419,3
360,3
1982,3
719,3
2818,3
2915,3
1918,3
1620,3
1803,3
1245,3
1577,3
1549,3
1994,3
521,3
2864,3
1612,3
1607,3
2403,3
1469,3
2047,3
537,3
1619,3
2020,3
1606,3
2672,3
1595,3
1985,3
1880,3
465,3
1460,3
1409,3
1589,3
2139,3
1892,3
1043,3
2676,3
1585,3
1851,3
2065,3
2143,3
2279,3
1830,3
2066,3
1642,3
2052,3
1823,3
1989,3
1473,3
1412,3
1978,3
1938,3
1649,3
1360,3
