value,count
<NULL>,19559
"('', '')",1054
"('', '', '', '')",431
"('', '', '')",291
"('', '', '', '', '')",173
"('', '', '', '', '', '')",110
"('', '', '', '', '', '', '')",52
"('',)",40
"('', '', '', '', '', '', '', '')",23
"('', '', '', '', '', '', '', '', '')",11
"('', '', '', '', '', '', '', '', '', '')",10
"('1', '1')",5
"('1', '', '')",5
"('', '', '', '', '', '', '', '', '', '', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '')",2
"('', '', '1', '', '')",2
"('1', '')",2
"('', '1', '1')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('1', '1', '1')",1
"('1', '', '1')",1
"('', '1', '', '')",1
"('1', '', '', '', '1', '', '', '', '', '')",1
"('', '', '1', '', '', '')",1
"('', '', '', '1', '', '')",1
"('', '', '', '1', '1')",1
"('1', '', '', '')",1
"('', '', '1', '1')",1
"('', '', '', '1')",1
"('1', '', '', '1', '', '', '')",1
"('', '', '', '', '', '1', '')",1
"('', '1')",1
