value,count
<NULL>,21633
"('15', '15')",10
"('10', '10')",9
"('20', '20')",5
"('5', '5')",5
"('25', '25')",3
"('15', '10')",3
"('15', '15', '15', '15')",3
"('30', '30')",2
"('30', '25')",2
"('5', '15')",2
"('15', '30')",2
"('10', '30')",2
"('15', '15', '20')",2
"('20', '15')",2
"('15', '5', '10', '5')",2
"('35', '30')",2
"('25', '30')",2
"('5', '5', '5')",2
"('15', '15', '7', '8', '5', '5')",1
"('60', '40')",1
"('10', '10', '15', '15', '20', '25')",1
"('25', '20')",1
"('11', '13')",1
"('35', '5', '40', '32', '24')",1
"('20', '18')",1
"('30', '45', '15')",1
"('27', '15', '40')",1
"('10', '6', '14', '7', '9')",1
"('12', '30')",1
"('5', '20')",1
"('20', '5', '15', '15', '15', '15')",1
"('5', '10', '10', '5', '25', '40')",1
"('38', '42')",1
"('31', '34')",1
"('8', '7')",1
"('60', '60')",1
"('35',)",1
"('34', '5', '24', '15', '20')",1
"('13', '13', '10', '14')",1
"('15', '16')",1
"('17', '16')",1
"('35', '20', '17')",1
"('3', '5', '5', '5', '5', '5')",1
"('18', '15')",1
"('15', '15', '10', '10', '15', '15')",1
"('30', '15')",1
"('42', '10', '25', '15')",1
"('5', '12', '7', '8')",1
"('15', '10', '15')",1
"('15', '20', '3', '3')",1
"('10', '40', '16', '15', '15')",1
"('13', '33')",1
"('40', '30', '15', '15')",1
"('40', '40', '20', '10', '15')",1
"('35', '5', '10', '20')",1
"('10', '10', '5', '20', '25', '10', '10', '5', '20', '15', '15')",1
"('15', '20')",1
"('10', '10', '5')",1
"('20', '25')",1
"('20', '20', '20', '20')",1
"('30', '45', '55')",1
"('10', '10', '5', '5')",1
"('35', '35')",1
"('15', '15', '15', '35', '35')",1
"('10', '20', '10', '10', '5')",1
"('15', '5', '5', '20')",1
"('20', '20', '45', '40', '30', '30', '45')",1
"('10', '5')",1
"('20', '20', '10', '5')",1
"('10', '10', '20', '5', '20')",1
"('5', '5', '5', '5', '5', '20', '10', '10', '25')",1
"('10', '15')",1
"('10', '10', '15')",1
"('35', '25')",1
"('10', '20', '15', '10', '15')",1
"('15', '10', '10', '5', '5')",1
"('110', '100')",1
"('5', '5', '5', '5')",1
"('10', '5', '10', '10', '10', '15', '20')",1
"('15', '90')",1
"('10', '10', '5', '5', '5')",1
"('5', '10', '20', '35')",1
"('10', '10', '5', '5', '20', '15')",1
"('15', '15', '35', '45')",1
"('30', '35')",1
"('15', '15', '10', '10', '15', '20')",1
"('15', '15', '10', '10')",1
"('25',)",1
"('10', '10', '30', '30')",1
"('5', '10', '10', '5', '5')",1
"('5', '5', '5', '10', '5', '5')",1
"('25', '70')",1
"('25', '25', '15', '15', '15', '15', '15', '15', '20')",1
"('30', '25', '20', '25')",1
"('50', '45')",1
"('20', '15', '15', '15')",1
"('5', '15', '15', '5', '5')",1
"('10', '10', '10', '10')",1
"('15',)",1
"('25', '25', '10', '20', '25', '20', '5')",1
"('15', '10', '30', '30')",1
"('5', '5', '25', '10', '20')",1
"('10', '25', '20', '30', '30')",1
"('75', '85')",1
"('40', '50', '10', '10')",1
"('10', '170')",1
"('15', '80', '120')",1
"('25', '15', '5')",1
"('30', '20')",1
"('20', '20', '10', '10')",1
"('20', '25', '30', '10', '10')",1
"('10', '5', '15', '15', '30')",1
"('35', '30', '15', '20')",1
