value,count
<NULL>,21633
"(450, 420)",2
"(510, 425)",2
"(480, 240, 90, 68, 10, 10)",1
"(435, 385)",1
"(570, 85, 85, 65, 285, 65)",1
"(515, 405)",1
"(677, 17)",1
"(570, 150, 10, 295, 115)",1
"(795, 185)",1
"(952, 258)",1
"(1020, 5, 10)",1
"(600, 128)",1
"(754, 12, 133)",1
"(515, 335, 0, 3, 4)",1
"(420, 423)",1
"(556, 374)",1
"(460, 210, 55, 75, 285, 75)",1
"(600, 60)",1
"(535, 5, 150, 50, 90, 20)",1
"(516, 318)",1
"(487, 426)",1
"(470, 422)",1
"(720, 45)",1
"(925,)",1
"(495, 386, 11, 95, 85)",1
"(1055, 134, 15, 5)",1
"(510, 400)",1
"(506, 420)",1
"(240, 509, 41)",1
"(750, 7, 150, 10, 240, 65)",1
"(450, 422)",1
"(505, 5, 40, 85, 225, 35)",1
"(690, 210)",1
"(1080, 133, 5, 17)",1
"(525, 405, 79, 132)",1
"(480, 5, 555)",1
"(450, 465)",1
"(455, 20, 90, 27)",1
"(435, 425, 4, 45, 90)",1
"(480, 412)",1
"(455, 570)",1
"(555, 466)",1
"(600, 70)",1
"(665, 285, 35, 160)",1
"(490, 395, 100, 40, 0)",1
"(555, 550, 115, 30)",1
"(550, 0, 10, 75, 20, 0, 5, 55, 20, 180, 60)",1
"(525, 590)",1
"(520, 405)",1
"(515, 465, 15)",1
"(405, 600)",1
"(420, 410)",1
"(955, 225)",1
"(495, 420, 90, 90)",1
"(505, 390, 5)",1
"(535, 415)",1
"(1200, 20)",1
"(660, 40, 15, 50)",1
"(455, 510, 300, 40)",1
"(465, 425)",1
"(490, 500)",1
"(600, 55, 315, 5, 25)",1
"(460, 430, 195, 5, 80)",1
"(820, 35, 45, 5)",1
"(520, 60, 85, 125, 15, 0, 30)",1
"(510, 0)",1
"(570, 325, 65, 85)",1
"(525, 360)",1
"(770, 15, 275, 20, 90)",1
"(520, 180, 75, 10, 10, 5, 165, 105, 30)",1
"(435, 430)",1
"(1095, 90)",1
"(1010, 135)",1
"(480, 380)",1
"(495, 0, 495)",1
"(450, 430, 5)",1
"(440, 550)",1
"(995, 15, 25, 5, 25)",1
"(480, 430)",1
"(360, 615)",1
"(540, 395, 20, 90, 120)",1
"(390, 230)",1
"(425, 635, 70, 50)",1
"(510, 5, 410, 5)",1
"(615, 15, 35, 25, 45, 210, 55)",1
"(480, 550)",1
"(450, 555)",1
"(440, 600)",1
"(450, 445, 5)",1
"(850, 10)",1
"(995, 40)",1
"(720, 190)",1
"(510, 410, 165, 25, 60)",1
"(460, 430)",1
"(545, 5, 0, 195)",1
"(540, 55, 15, 460, 5, 30)",1
"(510, 420, 120, 145)",1
"(520, 5, 480, 120)",1
"(470, 565)",1
"(535, 365)",1
"(495, 430)",1
"(470, 10, 90, 85, 185, 30)",1
"(515, 430, 35, 70)",1
"(425,)",1
"(840, 10, 245, 85)",1
"(530, 0, 185, 325, 40)",1
"(405, 10, 0, 580, 5, 15)",1
"(410, 440)",1
"(710, 65)",1
"(860, 0)",1
"(570, 400)",1
"(515, 0)",1
"(460, 410)",1
"(500, 575)",1
"(445, 430)",1
"(495, 415)",1
"(435, 0, 35, 5, 15, 175, 10, 80, 5)",1
"(450, 5, 310, 5)",1
"(750, 50, 50)",1
"(435, 15, 5, 25)",1
"(470, 570)",1
"(440, 480)",1
"(545, 490)",1
"(480, 480)",1
"(525, 430)",1
"(610, 135)",1
"(450, 430, 90, 60)",1
"(540, 475)",1
"(500, 440)",1
"(515, 0, 5, 370, 5)",1
"(440, 425)",1
"(505, 465)",1
"(710, 95, 180, 185)",1
"(1020,)",1
"(570, 145)",1
"(425, 440)",1
"(490, 0, 5, 45, 305, 5, 5)",1
"(520, 395, 20, 90)",1
"(510, 0, 375, 0)",1
"(810, 0, 255, 10, 120)",1
"(540, 220, 45, 160, 170)",1
"(630, 20)",1
"(600, 335)",1
"(905, 10, 10)",1
"(510, 5)",1
"(450, 570, 5, 30)",1
"(705, 0)",1
"(765, 0, 220)",1
"(670, 65, 25)",1
"(690, 80, 135, 125)",1
"(580, 320, 135, 60, 150)",1
"(475, 435, 0, 35, 60)",1
"(445, 420, 180, 125)",1
