value,count
<NULL>,9335
"('', '')",3821
"('', '', '', '')",2133
"('', '', '')",1782
"('', '', '', '', '')",1152
"('', '', '', '', '', '')",918
"('', '', '', '', '', '', '')",608
"('', '', '', '', '', '', '', '')",363
"('1', '1')",214
"('',)",211
"('', '', '', '', '', '', '', '', '')",200
"('', '', '', '', '', '', '', '', '', '')",136
"('', '', '', '', '', '', '', '', '', '', '')",70
"('1', '1', '', '')",56
"('1', '1', '')",52
"('', '', '', '', '', '', '', '', '', '', '', '')",46
"('1', '', '', '1')",45
"('', '1', '1')",24
"('1', '')",23
"('', '', '', '', '', '', '', '', '', '', '', '', '')",19
"('1', '', '1')",18
"('', '', '', '', '', '', '', '', '', '', '', '', '', '')",17
"('1', '', '', '', '1')",17
"('5', '5')",16
"('1', '', '')",16
"('1', '', '', '1', '', '')",15
"('', '', '1', '1')",15
"('', '1')",14
"('1', '', '', '1', '')",14
"('', '1', '1', '')",13
"('1', '1', '1')",11
"('1', '1', '', '', '')",11
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",10
"('1', '1', '', '', '', '')",10
"('9', '9')",10
"('1', '', '', '')",9
"('', '', '', '1')",9
"('', '1', '1', '', '')",8
"('', '', '1')",7
"('', '1', '', '', '', '')",6
"('1', '', '', '', '')",6
"('1', '', '', '1', '', '', '')",6
"('998', '1')",6
"('998', '998')",6
"('', '1', '', '')",6
"('', '1', '')",6
"('1', '', '', '', '', '')",6
"('10', '10')",5
"('', '', '', '', '1', '')",5
"('', '1', '1', '', '', '')",5
"('', '', '1', '1', '')",4
"('1', '9')",4
"('', '', '1', '1', '', '')",4
"('1',)",4
"('', '', '1', '')",4
"('1', '', '', '', '', '1')",4
"('5', '')",3
"('1', '', '1', '', '')",3
"('', '', '', '1', '1')",3
"('', '1', '', '', '')",3
"('', '1', '', '', '1', '')",3
"('', '', '1', '', '')",3
"('1', '1', '1', '1')",3
"('', '1', '', '1')",3
"('', '', '', '1', '', '1')",3
"('1', '', '', '998')",3
"('', '', '', '1', '', '')",3
"('7', '7', '')",2
"('', '5', '5', '', '')",2
"('', '5')",2
"('5', '', '5')",2
"('5', '5', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('', '', '5')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('5', '5', '', '')",2
"('10', '')",2
"('', '', '1', '998')",2
"('', '', '', '1', '')",2
"('998', '', '', '', '1')",2
"('1', '1', '998')",2
"('998', '1', '')",2
"('1', '', '', '', '', '1', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('', '', '', '', '', '1', '1')",2
"('', '', '', '', '1', '1')",2
"('998', '', '', '1')",2
"('5', '5', '', '', '')",2
"('5', '', '', '5')",2
"('5', '', '', '5', '')",2
"('', '', '1', '', '1')",2
"('1', '1', '', '1', '')",2
"('1', '1', '', '1')",2
"('1', '', '', '', '1', '')",2
"('', '', '', '1', '1', '')",2
"('', '1', '', '', '', '1', '')",2
"('', '', '', '1', '', '1', '')",2
"('5', '', '', '5', '5')",2
"('', '5', '', '', '')",2
"('1', '', '998')",2
"('1', '1', '1', '')",2
"('1', '', '', '', '', '', '')",2
"('1', '998', '', '')",2
"('1', '', '', '998', '')",2
"('', '', '7', '7', '', '', '')",1
"('1', '5')",1
"('9', '', '', '', '')",1
"('8', '8', '')",1
