value,count
<NULL>,17183
14,205
17,201
15,201
6,196
4,196
5,195
3,193
16,181
7,180
13,179
11,174
2,171
12,168
10,160
9,159
8,151
1,144
18,142
0,98
22,98
20,94
23,92
19,91
25,87
21,84
24,81
26,76
28,70
27,59
29,45
30,41
33,34
31,28
32,25
36,25
39,21
34,20
35,20
43,19
40,17
38,15
42,15
37,14
41,13
46,13
50,11
48,10
49,10
56,8
45,8
52,7
47,7
59,6
44,5
57,5
58,5
53,5
54,4
60,4
66,2
51,2
64,2
61,2
62,2
55,2
71,2
73,1
68,1
65,1
63,1
87,1
