value,count
<NULL>,9335
"('', '')",3856
"('', '', '', '')",2111
"('', '', '')",1773
"('', '', '', '', '')",1136
"('', '', '', '', '', '')",898
"('', '', '', '', '', '', '')",568
"('', '', '', '', '', '', '', '')",333
"('',)",204
"('', '', '', '', '', '', '', '', '')",183
"('', '', '', '', '', '', '', '', '', '')",130
"('1', '')",94
"('', '', '', '', '', '', '', '', '', '', '')",65
"('0', '')",60
"('1', '0')",58
"('0', '0')",47
"('', '', '', '', '', '', '', '', '', '', '', '')",47
"('0', '0', '0', '0')",27
"('0', '0', '0')",26
"('1', '0', '')",26
"('1', '0', '0')",23
"('', '', '', '', '', '', '', '', '', '', '', '', '')",18
"('0', '0', '')",18
"('', '', '', '', '', '', '', '', '', '', '', '', '', '')",16
"('0', '0', '0', '0', '0')",15
"('0', '', '', '')",15
"('1', '', '0', '')",13
"('1', '0', '0', '0')",12
"('1', '', '', '')",11
"('0', '1', '0')",10
"('0', '1', '0', '0')",10
"('0', '1', '')",10
"('0', '1', '0', '')",10
"('0',)",9
"('0', '0', '0', '0', '0', '0', '0')",9
"('', '0')",9
"('1', '', '', '0')",9
"('1', '', '')",9
"('', '1', '')",9
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",8
"('1', '1')",8
"('1', '0', '', '')",8
"('0', '', '0', '')",8
"('0', '0', '0', '')",8
"('', '', '0', '0')",7
"('0', '', '1', '')",7
"('1', '0', '0', '')",7
"('', '1', '0', '')",7
"('', '', '0', '')",7
"('0', '1', '0', '0', '0')",6
"('0', '', '')",6
"('', '0', '')",6
"('', '', '0')",6
"('', '', '1', '', '', '')",6
"('0', '0', '0', '0', '0', '0')",5
"('0', '1', '0', '0', '0', '0', '0')",5
"('', '', '1', '0')",5
"('', '0', '', '')",5
"('0', '', '', '', '0', '')",5
"('', '', '1', '')",5
"('0', '1', '', '', '')",5
"('', '1', '', '')",5
"('0', '0', '', '0', '')",5
"('1', '0', '0', '0', '0')",4
"('0', '0', '', '')",4
"('0', '0', '', '', '')",4
"('1',)",4
"('0', '0', '0', '0', '')",4
"('1', '0', '', '0', '')",4
"('', '', '', '0', '')",4
"('1', '', '', '0', '')",4
"('0', '1', '0', '0', '0', '0')",3
"('1', '0', '1')",3
"('0', '1')",3
"('1', '', '', '', '')",3
"('0', '0', '0', '0', '0', '0', '0', '0')",3
"('1', '', '0')",3
"('0', '1', '', '', '', '0')",3
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",3
"('', '1', '', '', '')",3
"('0', '', '0', '0', '')",3
"('1', '', '', '', '', '')",3
"('0', '', '1', '', '', '')",3
"('1', '0', '0', '0', '')",3
"('', '', '0', '', '0')",3
"('', '0', '0')",3
"('1', '1', '')",3
"('1', '', '', '0', '0', '0')",2
"('0', '0', '0', '1', '0')",2
"('0', '0', '0', '0', '0', '1', '0')",2
"('0', '', '', '0')",2
"('0', '0', '0', '0', '0', '', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('0', '0', '0', '1', '', '0', '0', '0')",2
"('0', '0', '0', '0', '0', '0', '0', '0', '0')",2
"('1', '1', '0', '0')",2
"('', '0', '0', '0', '0')",2
"('', '1', '0', '0')",2
"('', '', '0', '0', '0')",2
"('0', '0', '0', '1', '0', '0', '0')",2
"('1', '', '', '0', '', '')",2
"('', '', '1', '', '')",2
"('1', '', '0', '0')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('', '', '0', '0', '0', '0')",2
"('', '1', '', '', '', '')",2
"('', '', '0', '1', '')",2
"('1', '0', '', '', '')",2
"('0', '0', '0', '0', '', '')",2
"('0', '', '', '0', '')",2
"('', '0', '0', '', '', '')",2
"('0', '0', '', '', '', '', '')",2
"('0', '0', '0', '0', '0', '')",2
"('', '', '0', '', '', '')",2
"('0', '', '0', '0')",2
"('', '', '', '', '1', '')",2
"('0', '1', '', '')",2
"('', '0', '', '', '1', '')",2
"('0', '', '', '1', '', '0', '')",2
"('0', '1', '0', '0', '')",2
"('', '', '1', '', '', '', '')",2
"('0', '0', '', '1', '')",2
"('1', '', '0', '0', '')",2
"('0', '1', '', '0')",2
"('', '', '', '', '', '1', '')",2
"('0', '1', '1')",2
"('1', '1', '0')",2
"('', '', '0', '0', '')",2
"('0', '', '', '', '', '', '')",2
"('', '', '0', '0', '0', '')",2
"('0', '', '', '', '', '')",2
"('', '', '', '0', '', '0', '')",2
"('0', '0', '0', '1', '0', '')",2
"('', '1')",2
"('', '0', '0', '')",2
"('', '', '', '', '0', '', '', '1')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('0', '', '', '', '0', '0', '0')",1
"('0', '1', '0', '0', '0', '0', '1', '0')",1
"('0', '', '', '0', '0', '0', '0')",1
"('1', '1', '0', '0', '0')",1
"('0', '1', '0', '1', '0')",1
"('0', '1', '', '', '0', '', '')",1
"('0', '0', '0', '0', '0', '1', '')",1
"('0', '0', '0', '0', '0', '0', '1', '', '', '0')",1
"('1', '0', '0', '0', '0', '0', '0', '0')",1
"('', '', '1', '', '', '0')",1
"('1', '0', '0', '0', '0', '', '')",1
"('', '0', '0', '1', '0', '1', '0', '0', '0', '', '')",1
"('0', '0', '0', '0', '1', '0')",1
"('0', '1', '0', '0', '0', '0', '')",1
"('0', '0', '1', '0', '0', '0', '0')",1
"('0', '0', '1', '0', '1', '0', '0', '0')",1
"('1', '0', '', '', '', '', '')",1
"('', '0', '0', '0')",1
"('0', '0', '', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",1
"('0', '', '0', '0', '0', '0', '0', '', '', '0')",1
"('', '', '0', '1', '0')",1
"('0', '0', '0', '0', '0', '0', '', '', '')",1
"('0', '1', '', '', '0')",1
"('0', '0', '', '', '0', '0', '0', '0', '0', '0')",1
"('1', '0', '', '', '0', '0', '0', '0', '0')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('0', '0', '0', '0', '0', '0', '0', '', '')",1
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '')",1
"('0', '0', '0', '0', '0', '0', '', '', '', '')",1
"('0', '0', '0', '', '')",1
"('', '0', '0', '0', '', '', '1')",1
"('', '', '0', '', '', '0', '0', '0')",1
"('0', '0', '1', '0', '0', '0')",1
"('1', '0', '0', '', '')",1
"('1', '0', '', '', '0', '0')",1
"('1', '', '', '', '', '', '', '', '0', '')",1
"('0', '0', '', '', '', '')",1
"('0', '0', '0', '', '', '0')",1
"('0', '0', '1', '0', '0', '', '')",1
"('0', '', '', '', '0', '0')",1
"('0', '0', '0', '0', '0', '0', '', '0')",1
"('0', '0', '1', '1')",1
"('', '1', '1')",1
"('1', '0', '0', '0', '0', '0', '1', '0', '')",1
"('', '0', '0', '', '0', '', '1', '0', '0', '0', '0', '')",1
"('0', '0', '', '0', '', '', '1', '')",1
"('0', '0', '1', '0')",1
"('', '', '1', '0', '', '1', '', '1', '', '')",1
"('', '0', '0', '1', '', '', '')",1
"('', '', '', '0')",1
"('', '0', '1', '', '', '0', '1')",1
"('0', '0', '1', '0', '')",1
"('', '', '', '', '0', '', '0')",1
"('', '1', '1', '')",1
"('', '', '1', '', '0', '0', '')",1
"('', '0', '1', '0', '', '0', '0', '0', '')",1
"('1', '0', '0', '', '1', '')",1
"('0', '0', '0', '', '0', '', '', '')",1
"('0', '', '0', '1', '', '')",1
"('', '1', '1', '1', '0', '0', '0', '')",1
"('1', '0', '0', '', '0', '')",1
"('0', '0', '0', '', '', '0', '0', '', '0', '')",1
"('', '', '', '', '', '0', '', '')",1
"('0', '', '', '', '')",1
"('', '0', '', '', '')",1
"('1', '0', '0', '0', '0', '')",1
"('0', '1', '', '', '', '', '0', '', '0', '')",1
"('', '', '', '1', '', '', '0', '0', '0')",1
"('0', '0', '1', '0', '0', '')",1
"('0', '0', '', '0')",1
"('1', '', '', '', '0')",1
"('', '', '1', '0', '0', '0')",1
"('', '', '', '', '', '', '', '1', '')",1
"('', '1', '0', '1', '', '')",1
"('', '', '', '', '1', '0')",1
"('', '', '', '', '', '', '', '0', '')",1
"('1', '', '', '0', '1', '0', '0', '1')",1
"('', '', '1', '1', '0', '')",1
"('0', '', '0', '', '1', '0', '', '0', '')",1
"('0', '', '', '', '0')",1
"('0', '1', '0', '0', '1', '1')",1
"('', '0', '', '1', '', '', '', '', '')",1
"('0', '', '', '', '', '', '1', '')",1
"('', '0', '0', '', '')",1
"('1', '', '0', '', '0', '')",1
"('', '', '', '1', '0', '')",1
"('0', '0', '0', '0', '', '0', '')",1
"('', '1', '0', '', '0', '')",1
"('', '', '', '', '', '', '0', '0')",1
"('', '', '', '0', '0', '')",1
"('0', '', '', '0', '', '0', '')",1
"('0', '0', '1', '', '0', '', '')",1
"('', '', '0', '0', '0', '1', '0', '')",1
"('', '1', '0', '0', '0', '1', '', '', '')",1
"('', '0', '0', '', '', '0', '0', '')",1
"('0', '', '', '', '0', '', '', '')",1
"('0', '1', '0', '0', '0', '', '1', '0', '0', '', '0')",1
"('', '', '1', '', '0', '', '0', '')",1
"('', '1', '', '', '', '1', '', '', '')",1
"('', '', '', '', '', '', '1', '')",1
"('0', '0', '1', '', '', '', '')",1
"('0', '0', '0', '', '0', '')",1
"('', '', '', '', '', '0', '0')",1
"('0', '1', '1', '0', '1', '0', '1')",1
"('0', '0', '', '0', '0', '0', '')",1
"('', '1', '', '0', '')",1
"('0', '', '1', '', '')",1
"('', '', '', '', '0', '0')",1
"('0', '1', '1', '0')",1
"('', '', '', '', '', '0')",1
"('', '', '0', '', '', '', '')",1
"('0', '', '1', '', '0', '')",1
"('0', '0', '1', '0', '0', '', '1', '')",1
"('', '', '0', '0', '0', '', '', '', '0', '', '', '', '')",1
"('1', '0', '0', '', '', '')",1
"('1', '', '1', '')",1
"('', '0', '', '0', '1', '', '0', '0', '0', '')",1
"('1', '0', '0', '', '', '', '', '0', '', '0', '')",1
"('0', '', '0', '0', '0', '', '', '', '')",1
"('1', '0', '0', '1', '0', '0', '0', '0', '0')",1
"('0', '', '0', '', '')",1
"('', '0', '0', '0', '0', '0', '0', '0', '1', '')",1
"('0', '0', '0', '', '', '0', '')",1
"('', '1', '', '0', '0', '')",1
"('', '', '', '', '1', '0', '0', '0', '')",1
"('1', '1', '0', '1')",1
"('', '', '1', '0', '0')",1
"('0', '', '0', '0', '0', '0', '')",1
"('', '0', '', '', '0', '1', '', '')",1
"('0', '0', '0', '', '0', '1', '')",1
"('0', '1', '', '0', '0', '', '0', '')",1
"('', '1', '', '', '1', '')",1
"('', '1', '', '0', '', '0')",1
"('', '', '0', '', '1', '')",1
"('0', '', '1', '', '', '', '0', '', '')",1
"('0', '0', '1')",1
"('', '', '', '0', '0', '0')",1
"('1', '0', '1', '', '', '0', '', '')",1
"('0', '0', '1', '1', '0', '')",1
"('1', '0', '', '0')",1
"('1', '0', '', '', '', '')",1
"('0', '0', '0', '1', '')",1
"('0', '', '1', '', '0', '', '0', '')",1
"('1', '', '0', '0', '0', '0', '', '', '', '')",1
"('', '1', '', '0', '', '', '')",1
"('0', '0', '0', '1', '0', '1', '0', '1', '')",1
"('0', '1', '0', '0', '0', '')",1
