value,count
<NULL>,17168
"('', '')",2206
"('', '', '', '')",851
"('', '', '')",625
"('', '', '', '', '')",323
"('', '', '', '', '', '')",227
"('', '', '', '', '', '', '')",92
"('',)",75
"('', '', '', '', '', '', '', '')",48
"('', '', '', '', '', '', '', '', '')",20
"('', '', '', '', '', '', '', '', '', '')",11
"('', '', '', '', '', '', '', '', '', '', '')",9
"('', '', '', '', '', '', '', '', '', '', '', '')",3
"('', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('45', '73')",2
"('', '212')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('108', '114')",1
"('112', '110')",1
"('114', '110')",1
"('213', '105', '', '')",1
"('23', '218')",1
"('203', '', '')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('88', '')",1
"('', '', '', '', '137', '68')",1
"('78', '79', '')",1
"('', '', '45', '', '', '', '')",1
"('154', '71')",1
"('', '65', '')",1
"('', '', '31', '', '', '', '66')",1
"('46', '66')",1
"('', '', '', '', '83')",1
"('39', '', '', '', '91')",1
"('', '39', '', '', '', '')",1
"('12', '50', '')",1
"('83', '24', '', '')",1
"('58', '36')",1
"('53', '42')",1
"('154', '79')",1
"('', '154', '79')",1
"('', '', '36', '')",1
"('84', '137', '58', '')",1
"('147', '51')",1
"('', '', '137', '71')",1
"('', '', '30', '65', '', '', '')",1
"('', '137', '86', '')",1
"('70', '133')",1
"('84', '67')",1
"('', '25', '57')",1
"('41', '', '', '19', '')",1
"('5', '62')",1
"('', '29', '26', '')",1
"('12', '154', '', '16', '', '')",1
"('137', '14', '86')",1
"('27', '7', '')",1
"('', '72', '')",1
"('31', '88')",1
"('137', '50')",1
"('154', '53')",1
"('', '28', '', '59')",1
"('154', '', '86')",1
"('28', '', '', '11')",1
"('', '92')",1
"('', '', '59', '81')",1
"('', '', '23')",1
"('83', '147')",1
"('31', '70')",1
"('70', '94', '')",1
"('62', '40')",1
"('', '137', '40')",1
"('71',)",1
"('', '89')",1
"('19', '7')",1
"('', '133')",1
"('', '60')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('53', '71', '', '')",1
"('', '', '137', '17')",1
"('', '', '86', '36', '', '')",1
"('6',)",1
"('84', '', '', '', '73', '')",1
"('133', '2')",1
"('', '', '27', '42', '', '')",1
"('30', '9')",1
"('3', '8', '', '')",1
"('77', '75')",1
"('88', '', '24', '', '')",1
"('', '52', '15')",1
"('7', '', '27', '', '')",1
"('67', '2')",1
"('31', '', '')",1
"('68', '', '')",1
"('133', '84')",1
"('86', '10')",1
"('31', '65')",1
"('', '154', '35')",1
"('14', '25')",1
"('', '1')",1
"('27', '67')",1
"('23', '79')",1
"('133', '18')",1
"('72', '57')",1
"('', '', '', '', '', '', '', '81')",1
"('12', '49')",1
"('5', '77', '', '')",1
"('', '65')",1
"('80', '', '84')",1
"('', '63', '11')",1
"('78', '17')",1
"('154', '94', '', '')",1
"('45', '', '')",1
"('79', '10')",1
"('', '', '147', '66', '')",1
"('15', '12')",1
"('31', '64')",1
"('5', '')",1
"('45', '36')",1
"('147', '', '')",1
"('', '137', '')",1
"('5', '71')",1
"('86', '')",1
"('31', '', '', '147', '25')",1
"('', '', '58', '79')",1
"('', '', '83', '39')",1
"('', '', '20', '')",1
"('', '', '74', '94')",1
"('5', '94', '', '')",1
"('', '', '', '45', '84')",1
"('', '14', '', '')",1
"('', '', '59', '9')",1
"('27', '23')",1
"('31', '20')",1
"('7', '36')",1
"('45', '17')",1
"('', '', '31', '87')",1
"('27', '', '', '66')",1
"('', '17')",1
"('86', '71')",1
"('81', '', '', '71')",1
"('137', '', '', '', '84')",1
