value,count
"('', '')",3592
"('', '', '', '')",2256
"('', '', '')",1998
"('0', '0')",1971
"('0', '0', '0', '0')",1438
"('', '', '', '', '')",1375
"('0', '0', '0')",1204
"('', '', '', '', '', '')",1066
"('0', '0', '0', '0', '0')",912
"('0', '0', '0', '0', '0', '0')",754
"('', '', '', '', '', '', '')",621
"('1', '1')",599
"('0', '0', '0', '0', '0', '0', '0')",465
"('', '', '', '', '', '', '', '')",434
"('0', '0', '0', '0', '0', '0', '0', '0')",299
"('', '', '', '', '', '', '', '', '')",203
"('',)",183
"('0',)",160
"('0', '0', '0', '0', '0', '0', '0', '0', '0')",154
"('', '', '', '', '', '', '', '', '', '')",130
"('1', '', '', '1')",117
"('1', '1', '')",109
"('1', '1', '', '')",101
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",98
"('', '', '', '', '', '', '', '', '', '', '')",90
"('1', '', '1')",61
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",60
"('1', '1', '', '', '')",47
"('1', '')",47
"('1', '', '', '1', '', '')",45
"('1', '', '', '1', '')",41
"('', '', '', '', '', '', '', '', '', '', '', '')",40
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",38
"('1', '', '', '')",34
"('1', '', '')",34
"('', '1')",34
"('1', '1', '1')",32
"('', '1', '1')",28
"('', '', '1', '1')",27
"('', '1', '1', '')",27
"('1', '', '', '', '')",26
"('1', '', '', '', '1')",25
"('', '1', '')",20
"('1', '1', '', '', '', '')",19
"('', '', '', '', '', '', '', '', '', '', '', '', '')",19
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",18
"('', '', '', '1')",18
"('1', '', '', '1', '', '', '')",17
"('1', '', '', '', '', '1')",17
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",15
"('1', '0')",12
"('', '1', '', '')",12
"('1', '', '1', '')",12
"('', '', '', '', '1', '1')",12
"('', '', '1', '')",12
"('1', '', '', '', '', '')",11
"('', '1', '', '', '')",11
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",10
"('1', '', '', '', '1', '')",10
"('', '', '1', '1', '', '')",10
"('1', '1', '0')",9
"('1', '1', '0', '0')",9
"('1', '1', '1', '1')",9
"('1', '', '', '', '1', '', '')",9
"('1', '', '1', '', '')",9
"('1', '1', '', '', '', '', '')",9
"('', '', '1')",9
"('1', '0', '1')",8
"('1',)",8
"('', '', '', '', '', '', '', '', '', '', '', '', '', '')",8
"('', '', '', '1', '')",8
"('1', '0', '0', '1')",7
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",7
"('1', '', '', '', '', '', '')",7
"('', '1', '1', '', '')",7
"('', '1', '', '', '1')",7
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",7
"('1', '0', '0')",6
"('1', '0', '0', '0')",6
"('', '1', '', '', '1', '')",6
"('1', '', '', '', '', '', '1')",6
"('', '', '', '1', '1', '')",6
"('1', '', '', '1', '', '', '', '')",6
"('1', '', '1', '1')",6
"('', '', '1', '1', '')",6
"('1', '', '', '1', '1')",6
"('', '', '1', '', '', '1')",6
"('1', '', '', '', '', '1', '', '')",6
"('0', '1')",5
"('0', '0', '1', '0')",5
"('0', '1', '1')",5
"('', '', '', '', '1', '')",5
"('', '', '', '', '1')",5
"('', '', '1', '1', '', '', '')",5
"('1', '1', '', '1')",5
"('1', '1', '0', '0', '0')",4
"('', '', '1', '', '1')",4
"('1', '1', '1', '')",4
"('1', '1', '1', '', '')",4
"('', '', '1', '', '', '')",4
"('', '', '', '1', '1')",4
"('1', '', '', '', '', '', '', '')",4
"('', '', '1', '', '', '1', '', '')",4
"('', '', '1', '', '')",4
"('1', '', '', '', '1', '', '', '')",4
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",3
"('0', '1', '0')",3
"('0', '0', '1')",3
"('0', '1', '1', '0')",3
"('1', '0', '0', '1', '0')",3
"('0', '0', '1', '1', '0', '0')",3
"('', '1', '', '', '', '')",3
"('1', '1', '', '', '', '1')",3
"('1', '', '', '1', '1', '')",3
"('', '', '1', '', '', '', '')",3
"('1', '', '', '1', '1', '1')",3
"('', '', '', '1', '1', '', '', '')",3
"('', '', '', '1', '', '')",3
"('', '1', '1', '', '', '', '', '')",3
"('', '', '', '', '', '1', '1')",3
"('', '', '', '1', '', '1', '')",3
"('1', '', '', '', '', '', '', '1', '')",3
"('1', '1', '', '', '', '', '', '', '')",3
"('1', '', '', '', '1', '1')",3
"('1', '', '', '', '', '1', '')",3
"('', '', '', '', '', '1', '', '1')",3
"('', '1', '', '1')",3
"('1', '', '1', '', '', '')",3
"('1', '0', '0', '0', '0', '0')",2
"('0', '0', '1', '1', '0')",2
"('0', '0', '0', '0', '0', '1', '1')",2
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",2
"('0', '1', '0', '0')",2
"('1', '0', '1', '0')",2
"('1', '1', '1', '0', '0')",2
"('0', '1', '0', '1')",2
"('0', '1', '1', '0', '0')",2
"('', '1', '1', '1', '1')",2
"('1', '1', '', '', '1', '', '')",2
"('', '', '', '', '1', '', '', '1')",2
"('', '', '', '', '', '', '1', '1')",2
"('1', '1', '', '1', '1')",2
"('', '1', '', '', '', '1')",2
"('1', '', '', '1', '', '', '', '', '')",2
"('1', '', '1', '', '', '', '')",2
"('', '', '1', '1', '1')",2
"('', '', '1', '', '1', '', '', '')",2
"('1', '1', '', '', '1', '1')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",2
"('1', '', '', '', '', '', '1', '', '')",2
"('1', '', '', '', '', '1', '', '', '', '')",2
"('', '', '', '1', '1', '', '')",2
"('1', '1', '', '', '1')",2
"('', '1', '1', '1', '')",2
"('', '', '1', '', '1', '')",2
"('1', '', '1', '1', '1')",2
"('', '1', '', '', '1', '', '')",2
"('1', '1', '1', '1', '', '', '')",2
"('', '', '', '1', '', '', '')",2
"('', '', '1', '1', '', '', '', '')",2
"('', '', '', '', '1', '1', '', '')",2
"('1', '1', '1', '1', '', '')",2
"('', '1', '1', '', '', '', '', '', '')",2
"('', '1', '1', '', '', '', '')",2
"('', '1', '', '1', '')",2
"('', '', '', '', '', '', '1', '')",2
"('', '', '', '', '', '', '1', '', '')",2
"('', '', '1', '', '', '1', '')",2
"('', '', '', '', '1', '', '')",2
"('', '1', '1', '', '', '')",2
"('', '1', '', '1', '', '')",2
"('0', '0', '0', '1', '0', '0', '0')",1
"('0', '0', '0', '1', '0', '1', '0', '1', '0')",1
"('0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0')",1
"('0', '1', '0', '0', '0')",1
"('0', '0', '1', '0', '0')",1
"('0', '1', '0', '0', '1')",1
"('0', '0', '0', '0', '1', '0')",1
"('1', '1', '0', '1', '0')",1
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",1
"('0', '0', '0', '0', '1', '0', '0', '1', '0', '0')",1
"('1', '0', '0', '1', '1')",1
"('1', '0', '0', '1', '0', '0')",1
"('1', '0', '1', '0', '0', '0')",1
"('0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0')",1
"('0', '1', '1', '1', '0', '0')",1
"('0', '1', '1', '1', '1')",1
"('1', '1', '1', '0')",1
"('0', '0', '0', '0', '0', '1')",1
"('0', '1', '1', '0', '0', '0')",1
"('1', '0', '0', '0', '0', '0', '0')",1
"('1', '0', '0', '0', '0')",1
"('0', '0', '1', '1')",1
"('0', '0', '0', '0', '1')",1
"('0', '1', '0', '0', '0', '0')",1
"('1', '1', '0', '1', '0', '0')",1
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",1
"('0', '1', '0', '0', '0', '0', '1', '0')",1
"('1', '0', '1', '0', '0')",1
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",1
"('0', '0', '0', '0', '1', '0', '0', '0')",1
"('1', '0', '0', '1', '0', '0', '0')",1
"('0', '0', '0', '0', '0', '0', '1')",1
"('0', '0', '0', '1', '1')",1
"('1', '0', '0', '0', '1', '0', '0')",1
"('0', '0', '0', '1', '0')",1
"('0', '0', '1', '0', '0', '0')",1
"('1', '', '', '', '1', '1', '', '', '')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('', '', '', '', '', '1', '1', '', '')",1
"('1', '1', '1', '', '', '', '', '')",1
"('1', '1', '', '', '1', '1', '')",1
"('1', '1', '1', '1', '1', '1')",1
"('', '1', '1', '1')",1
"('1', '1', '', '1', '')",1
"('', '', '', '1', '1', '', '', '', '')",1
"('', '', '', '', '', '1', '', '1', '', '')",1
"('', '', '', '', '1', '1', '', '', '')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('1', '', '', '', '', '1', '', '', '')",1
"('', '1', '', '', '', '', '', '', '1')",1
"('', '', '', '1', '', '1')",1
"('1', '', '', '1', '1', '1', '', '', '')",1
"('1', '', '', '1', '1', '', '')",1
"('', '', '', '', '1', '1', '')",1
"('', '', '', '', '', '', '', '1', '1')",1
"('1', '1', '1', '1', '1')",1
"('', '', '1', '', '1', '', '')",1
"('', '1', '', '', '', '', '1', '', '')",1
"('', '', '', '', '1', '', '', '', '', '1', '', '')",1
"('', '', '', '', '', '', '1', '', '1')",1
"('1', '', '', '', '1', '', '', '', '')",1
"('', '1', '', '', '1', '1')",1
"('', '', '', '', '1', '1', '1')",1
"('1', '1', '', '', '', '', '1')",1
"('', '', '1', '', '1', '', '', '', '')",1
"('1', '', '1', '', '', '1', '', '')",1
"('', '', '', '1', '', '', '1', '', '')",1
"('', '', '', '', '', '', '', '1')",1
"('1', '1', '', '', '1', '1', '', '', '1', '1', '1')",1
"('1', '0', '0', '0', '0', '1')",1
"('', '', '1', '', '', '', '', '1', '1')",1
"('1', '', '', '', '1', '', '', '', '', '')",1
"('', '', '1', '', '', '1', '', '', '')",1
"('', '', '', '', '', '1', '1', '1', '')",1
"('1', '', '', '', '1', '', '1')",1
"('', '', '1', '', '1', '1', '')",1
"('', '', '', '', '', '', '1')",1
"('', '', '', '1', '', '', '', '1')",1
"('', '', '', '1', '1', '', '1')",1
"('1', '1', '1', '', '1', '1', '')",1
"('', '', '1', '1', '1', '')",1
"('1', '1', '0', '0', '0', '0')",1
"('', '1', '', '', '', '', '', '')",1
"('1', '1', '1', '', '', '', '')",1
"('', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '')",1
"('', '1', '', '1', '', '', '', '')",1
"('', '', '', '', '', '', '1', '1', '', '')",1
"('', '1', '', '', '', '1', '', '')",1
"('1', '', '', '1', '1', '1', '', '')",1
"('0', '0', '0', '0', '0', '0', '1', '1', '0')",1
"('1', '', '', '', '1', '', '', '', '1', '1')",1
"('', '', '', '1', '', '', '1', '1')",1
"('', '', '1', '', '', '1', '1', '')",1
"('1', '', '', '', '1', '', '1', '1')",1
"('1', '', '', '', '', '', '', '', '1', '', '')",1
"('', '1', '1', '1', '1', '', '')",1
"('0', '0', '0', '1', '1', '1')",1
"('', '1', '1', '', '', '1', '')",1
"('1', '', '', '1', '', '', '1', '', '', '')",1
"('', '', '', '1', '', '', '', '', '', '')",1
"('1', '1', '0', '0', '0', '0', '0', '0', '0')",1
"('1', '', '', '', '', '', '', '1')",1
"('1', '', '', '', '', '', '1', '')",1
"('', '', '', '1', '', '', '1')",1
"('', '', '', '1', '1', '1', '', '')",1
"('1', '', '1', '', '', '', '', '', '')",1
"('1', '', '1', '', '', '1', '1')",1
"('1', '', '1', '1', '', '1')",1
"('1', '', '', '', '', '', '', '', '', '1')",1
"('', '1', '1', '', '1')",1
"('1', '1', '', '', '1', '')",1
"('', '', '', '1', '1', '', '', '1')",1
"('', '1', '1', '1', '', '', '')",1
"('0', '1', '1', '0', '1')",1
"('', '', '1', '1', '', '1')",1
"('', '', '1', '', '', '', '', '1', '', '')",1
"('', '1', '1', '1', '', '')",1
"('', '1', '', '', '', '', '1')",1
"('', '', '1', '1', '', '', '', '', '')",1
"('', '', '', '', '', '', '', '', '1', '1')",1
"('1', '1', '', '', '', '', '', '1')",1
"('0', '1', '1', '0', '0', '0', '0', '0')",1
"('', '', '1', '', '', '', '', '')",1
