value,count
<NULL>,17168
"('1', '1')",881
"('2', '2')",598
"('3', '3')",321
"('1', '1', '1', '1')",206
"('1', '1', '1')",171
"('2', '2', '2')",136
"('2', '2', '2', '2')",126
"('2', '1')",125
"('4', '4')",76
"('3', '3', '3')",74
"('3', '2')",73
"('3', '3', '3', '3')",66
"('1', '1', '1', '1', '1')",65
"('1', '2')",58
"('1', '1', '2', '2')",53
"('1', '1', '1', '1', '1', '1')",46
"('2', '3')",41
"('2', '2', '2', '2', '2')",41
"('2', '2', '3', '3')",36
"('1', '1', '3', '3')",35
"('4', '4', '4')",32
"('3',)",27
"('2',)",26
"('2', '1', '1', '2')",25
"('2', '2', '2', '2', '2', '2')",23
"('3', '2', '3')",23
"('1', '1', '1', '1', '1', '1', '1')",20
"('2', '1', '1')",20
"('2', '1', '2', '2')",20
"('3', '3', '3', '3', '3')",18
"('2', '1', '1', '1')",18
"('2', '1', '2')",18
"('3', '2', '2')",18
"('1',)",18
"('2', '2', '3')",17
"('3', '1')",17
"('1', '1', '1', '2')",15
"('3', '2', '2', '3')",15
"('4', '3')",15
"('1', '1', '4', '4')",14
"('5', '5')",14
"('4', '4', '4', '4')",13
"('2', '2', '1', '1')",13
"('3', '3', '3', '3', '3', '3')",13
"('1', '1', '2')",13
"('1', '2', '2')",13
"('2', '3', '3')",12
"('2', '2', '3', '3', '3')",12
"('1', '2', '2', '2')",12
"('3', '3', '2', '2')",11
"('1', '1', '2', '2', '2')",11
"('2', '3', '3', '3')",11
"('1', '1', '1', '1', '1', '1', '1', '1')",10
"('1', '1', '3', '3', '3')",10
"('3', '1', '1')",10
"('2', '1', '1', '2', '2')",10
"('3', '2', '2', '2')",9
"('4', '2')",9
"('3', '1', '1', '3')",9
"('2', '1', '2', '2', '2')",9
"('2', '2', '2', '2', '2', '2', '2')",8
"('5', '5', '5')",8
"('2', '1', '3')",8
"('3', '2', '2', '2', '3')",8
"('1', '1', '1', '1', '1', '1', '1', '1', '1')",7
"('1', '1', '1', '2', '2')",7
"('6', '6')",7
"('1', '1', '2', '1')",7
"('1', '3')",6
"('2', '2', '1')",6
"('2', '2', '2', '3', '3')",6
"('3', '2', '3', '3')",6
"('3', '3', '4', '4')",6
"('1', '4')",6
"('2', '1', '4', '4')",6
"('2', '1', '3', '3')",6
"('2', '3', '2', '2')",6
"('4', '4', '4', '4', '4')",5
"('4', '3', '3')",5
"('2', '4')",5
"('3', '4')",5
"('2', '1', '1', '1', '1', '2')",5
"('3', '3', '4')",5
