value,count
<NULL>,9335
"('1', '1')",2888
"('1', '1', '1')",1075
"('1', '1', '1', '1')",1057
"('2', '2')",780
"('1', '1', '1', '1', '1')",491
"('2', '2', '2')",370
"('1', '1', '1', '1', '1', '1')",336
"('2', '2', '2', '2')",317
"('1', '1', '2', '2')",272
"('1', '1', '1', '1', '1', '1', '1')",181
"('2', '2', '2', '2', '2')",168
"('2', '1')",152
"('2', '2', '2', '2', '2', '2')",116
"('3', '3')",116
"('2', '1', '1', '2')",112
"('1',)",105
"('1', '1', '1', '1', '1', '1', '1', '1')",104
"('2', '1', '1')",104
"('1', '1', '2', '2', '2')",92
"('1', '1', '2')",92
"('2',)",92
"('1', '2')",91
"('1', '1', '1', '1', '2', '2')",88
"('1', '1', '1', '2', '2')",80
"('1', '1', '1', '2')",71
"('2', '1', '1', '1')",70
"('2', '2', '2', '2', '2', '2', '2')",62
"('2', '2', '1', '1')",58
"('3', '3', '3')",53
"('2', '1', '1', '2', '2')",48
"('1', '2', '2')",47
"('1', '1', '1', '1', '1', '2', '2')",46
"('1', '1', '2', '2', '2', '2')",40
"('1', '1', '1', '1', '1', '1', '1', '1', '1')",39
"('1', '1', '1', '1', '2', '2', '2')",39
"('2', '1', '1', '1', '2')",37
"('4', '4')",36
"('2', '1', '1', '1', '1', '2')",35
"('2', '2', '2', '2', '2', '2', '2', '2')",33
"('2', '1', '1', '1', '1')",32
"('1', '1', '1', '1', '1', '1', '1', '1', '1', '1')",32
"('2', '1', '2')",31
"('1', '1', '1', '1', '2')",31
"('1', '1', '3', '3')",29
"('1', '1', '1', '2', '2', '2')",28
"('3', '1', '1', '3')",28
"('2', '1', '1', '1', '1', '1')",28
"('2', '2', '2', '1', '1')",27
"('1', '2', '2', '2')",26
"('3', '3', '3', '3')",26
"('3', '1', '1')",25
"('1', '1', '1', '1', '1', '1', '2', '2')",25
"('1', '1', '1', '1', '1', '2')",24
"('1', '1', '2', '1')",21
"('2', '2', '2', '2', '2', '2', '2', '2', '2')",21
"('4', '4', '4')",20
"('3', '2')",20
"('3', '2', '2', '3')",20
"('2', '2', '1', '1', '1')",19
"('2', '1', '1', '1', '1', '1', '1')",19
"('1', '1', '3')",18
"('2', '1', '2', '2')",18
"('2', '1', '1', '1', '2', '2')",16
"('2', '1', '1', '2', '2', '2')",16
"('2', '2', '2', '2', '1', '1')",16
"('1', '1', '2', '2', '2', '2', '2')",15
"('3',)",15
"('2', '2', '1')",15
"('1', '1', '2', '2', '1', '1')",14
"('2', '2', '1', '1', '1', '1')",14
"('2', '1', '1', '1', '1', '2', '2')",14
"('1', '2', '1', '1')",14
"('2', '3')",12
"('1', '1', '2', '1', '1')",12
"('2', '2', '2', '2', '2', '1', '1')",12
"('3', '1', '1', '1')",12
"('1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1')",12
"('1', '1', '1', '2', '2', '2', '2')",12
"('2', '2', '1', '1', '1', '1', '1')",11
"('1', '1', '1', '1', '1', '2', '2', '2')",11
"('1', '2', '2', '1')",11
"('1', '1', '3', '3', '3')",11
"('1', '1', '1', '1', '1', '1', '1', '1', '2', '2')",11
"('2', '2', '1', '2')",11
"('3', '2', '1', '1', '2')",10
"('1', '1', '1', '3')",10
"('2', '2', '2', '1')",10
"('1', '1', '2', '2', '2', '1', '1')",10
"('1', '1', '4', '4')",10
"('2', '1', '1', '1', '2', '2', '2')",9
"('4', '4', '4', '4')",9
"('1', '2', '2', '2', '2', '2')",9
"('2', '1', '2', '2', '2')",9
"('3', '3', '3', '3', '3', '3')",9
"('5', '5')",9
"('1', '1', '1', '1', '2', '2', '2', '2')",9
"('2', '2', '1', '1', '2', '2')",9
"('1', '1', '1', '1', '1', '1', '1', '2', '2')",9
"('2', '1', '1', '1', '1', '1', '1', '2')",9
"('5', '5', '5')",9
"('1', '3')",8
"('1', '1', '1', '1', '2', '2', '2', '2', '2')",8
"('1', '2', '2', '2', '2')",8
"('2', '2', '2', '1', '1', '1', '1')",8
"('3', '1')",8
"('1', '1', '1', '1', '1', '1', '1', '2')",8
"('3', '1', '1', '1', '1', '1', '3')",8
"('2', '1', '1', '1', '1', '1', '2')",8
"('3', '3', '3', '3', '3')",7
"('2', '1', '1', '1', '1', '2', '2', '2')",7
"('1', '1', '1', '1', '1', '1', '2', '2', '2', '2')",7
"('3', '2', '1', '1', '2', '3')",7
"('3', '3', '1', '1')",7
"('3', '1', '1', '1', '1')",6
"('1', '1', '1', '1', '1', '1', '2')",6
"('2', '1', '1', '2', '2', '2', '2')",6
"('2', '2', '3', '3')",6
"('3', '2', '3')",6
"('2', '2', '3')",6
"('1', '1', '1', '1', '3')",6
"('1', '1', '1', '1', '1', '1', '1', '1', '2')",6
"('3', '3', '4')",6
"('2', '1', '1', '2', '1', '1')",6
"('1', '1', '1', '1', '1', '1', '2', '2', '2')",6
"('2', '2', '2', '1', '1', '1')",6
"('1', '1', '1', '2', '1')",6
"('3', '2', '1', '1')",6
"('3', '2', '2')",6
"('3', '2', '2', '3', '3')",6
"('2', '2', '1', '1', '2')",6
"('2', '2', '2', '2', '1')",6
"('1', '1', '1', '1', '3', '3')",6
"('3', '2', '2', '3', '3', '3')",6
"('2', '3', '3', '3')",5
"('1', '3', '3')",5
"('3', '2', '2', '2')",5
"('4', '2')",5
"('1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1')",5
"('1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1')",5
"('2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2')",5
"('1', '1', '2', '2', '2', '2', '2', '2')",5
"('1', '1', '1', '2', '2', '2', '2', '2')",5
"('1', '1', '2', '3', '3')",5
"('2', '2', '3', '3', '3')",5
"('2', '2', '1', '1', '1', '2', '2')",5
"('3', '1', '1', '3', '3')",5
"('3', '1', '1', '1', '3')",5
"('1', '1', '1', '1', '1', '3')",5
"('3', '2', '3', '3')",5
"('1', '1', '2', '1', '2')",5
"('1', '1', '1', '2', '2', '1', '1')",5
"('1', '2', '1')",5
"('4',)",5
"('4', '3', '3')",4
"('3', '3', '2')",4
"('1', '1', '2', '1', '1', '2')",4
"('2', '1', '1', '2', '3')",4
"('1', '1', '2', '2', '1')",4
"('2', '1', '1', '1', '1', '1', '2', '2')",4
"('2', '1', '1', '1', '1', '1', '1', '1')",4
"('2', '1', '1', '1', '1', '1', '2', '2', '2')",4
"('1', '1', '1', '3', '3')",4
"('3', '1', '1', '2', '2')",4
"('2', '1', '1', '3', '3')",4
"('3', '2', '1')",4
"('1', '1', '5', '5')",4
"('2', '1', '1', '1', '1', '1', '1', '1', '1')",4
"('1', '1', '4')",4
"('1', '2', '1', '1', '1')",4
"('2', '1', '1', '1', '1', '1', '1', '1', '2')",4
"('2', '1', '1', '1', '1', '2', '2', '2', '2')",4
"('2', '2', '2', '1', '1', '1', '2')",4
