value,count
<NULL>,17168
"('10', '10')",199
"('15', '15')",193
"('5', '5')",169
"('30', '30')",98
"('20', '20')",88
"('10', '15')",64
"('15', '20')",64
"('15', '10')",51
"('20', '25')",50
"('20', '15')",43
"('25', '25')",40
"('25', '30')",40
"('5', '10')",37
"('15', '25')",31
"('10', '5')",30
"('15', '30')",29
"('25', '20')",27
"('20', '30')",26
"('30', '25')",23
"('15', '15', '15', '15')",22
"('5', '15')",21
"('30', '35')",21
"('30', '20')",21
"('10', '20')",21
"('5', '5', '5', '5')",19
"('30', '15')",19
"('10', '10', '10', '10')",19
"('45', '45')",18
"('35', '35')",18
"('10', '10', '10')",17
"('40', '30')",16
"('60', '60')",14
"('5', '5', '5')",14
"('35', '30')",13
"('20', '10')",13
"('25', '15')",13
"('10', '5', '10')",12
"('35', '40')",12
"('15', '15', '15')",11
"('25', '35')",11
"('45', '60')",10
"('40', '40')",10
"('30', '45')",10
"('10', '25')",10
"('10', '30')",10
"('40', '25')",10
"('30', '40')",10
"('40', '35')",9
"('5', '10', '10')",9
"('10', '15', '15')",9
"('35', '20')",9
"('5', '30')",8
"('35', '25')",8
"('45', '30')",8
"('15', '5')",8
"('15', '15', '5')",8
"('5', '20')",8
"('5', '10', '5', '5')",8
"('20', '35')",8
"('35', '45')",8
"('10', '10', '5', '5')",8
"('5', '5', '10', '10')",8
"('60', '75')",7
"('15', '5', '15')",7
"('30', '60')",7
"('15', '15', '10', '10')",7
"('10', '10', '5')",7
"('15', '15', '20')",7
"('5', '25')",7
"('5',)",7
"('45', '40')",7
"('10', '5', '5')",7
"('60', '65')",7
"('10',)",7
"('15', '15', '10')",7
"('40', '55')",7
"('10', '15', '20')",6
"('30', '30', '15', '15')",6
"('15', '35')",6
"('30', '10')",6
"('15', '10', '15')",6
"('50', '35')",6
"('5', '10', '5')",6
"('25', '10')",5
"('13', '13')",5
"('20',)",5
"('15', '15', '15', '10')",5
"('15',)",5
"('45', '50')",5
"('10', '15', '5', '5')",5
"('5', '5', '15', '15')",5
"('50', '60')",5
"('55', '45')",5
"('55', '50')",5
"('40', '45')",5
"('40',)",4
"('50', '55')",4
"('15', '20', '15')",4
"('7', '7')",4
"('20', '5', '20')",4
"('9', '10')",4
"('60', '30')",4
"('20', '45')",4
"('15', '15', '5', '5')",4
"('10', '5', '15', '15')",4
"('50', '50')",4
"('10', '15', '15', '15')",4
"('60', '70')",4
"('25',)",4
"('15', '10', '10')",4
"('15', '40')",4
"('25', '40')",4
"('45', '15')",4
"('30', '30', '15')",4
"('30', '30', '10')",4
"('25', '45')",4
"('50', '30')",4
"('8', '10')",4
"('20', '10', '20')",4
"('50', '45')",4
"('30', '50')",4
"('20', '15', '10')",4
"('25', '15', '10', '10')",4
"('10', '5', '10', '10')",4
"('15', '10', '10', '10')",4
"('5', '15', '15')",4
"('35', '50')",4
"('5', '5', '20', '20')",4
"('10', '20', '20', '10')",4
"('50', '40')",4
"('10', '10', '30', '30')",4
"('55', '30')",4
"('20', '10', '15')",4
"('10', '15', '10')",4
"('35', '15')",4
"('10', '10', '15')",4
"('15', '15', '30', '30')",4
"('5', '5', '5', '5', '5', '5')",4
"('20', '20', '10', '10')",4
"('15', '15', '5', '15')",4
"('30', '30', '15', '10')",3
"('20', '40')",3
"('11', '10')",3
"('10', '20', '20')",3
"('15', '14')",3
"('1', '1')",3
"('10', '12')",3
"('3', '10')",3
"('15', '10', '30')",3
"('5', '3')",3
"('20', '20', '15', '20')",3
"('90', '120')",3
"('16', '15')",3
"('15', '20', '15', '15')",3
"('15', '17')",3
"('10', '40')",3
"('15', '30', '15', '15')",3
"('20', '20', '20', '20')",3
"('10', '10', '10', '5')",3
"('10', '15', '20', '20')",3
"('70', '65')",3
"('55', '60')",3
"('20', '5', '15')",3
"('5', '5', '30', '30')",3
"('30', '25', '15', '15')",3
"('5', '20', '20')",3
"('15', '20', '5', '10')",3
"('40', '50')",3
"('45', '55')",3
"('10', '10', '15', '15')",3
"('25', '10', '5')",3
"('25', '20', '10', '10')",3
"('5', '10', '20')",3
"('30', '30', '30')",3
"('15', '5', '15', '15', '15')",3
"('45', '70')",3
"('15', '25', '20')",3
"('20', '20', '5', '5')",3
"('50', '65')",3
"('15', '15', '20', '20')",3
"('10', '15', '10', '10')",3
"('30', '55')",3
"('15', '10', '15', '20')",3
"('10', '10', '5', '10', '10')",3
"('15', '15', '25', '20')",3
"('25', '25', '15')",3
"('120',)",3
"('5', '20', '30')",3
"('15', '10', '15', '10')",3
"('45', '25')",3
"('30',)",3
"('10', '15', '5', '10')",3
"('15', '20', '5', '5', '5')",3
"('5', '5', '15', '10')",3
"('10', '10', '10', '10', '10')",3
"('15', '5', '5', '15')",3
"('22', '15')",2
"('10', '10', '25', '15')",2
"('20', '20', '5')",2
"('21', '24')",2
"('30', '25', '30')",2
"('25', '10', '10')",2
"('15', '5', '10')",2
"('1',)",2
"('10', '9')",2
"('9', '15')",2
"('5', '15', '15', '15')",2
"('4', '5')",2
"('8', '7')",2
"('15', '30', '30')",2
"('80',)",2
"('15', '13', '15')",2
"('10', '4')",2
"('7', '20')",2
"('75',)",2
"('20', '30', '20', '20')",2
"('10', '10', '25', '30')",2
"('5', '7')",2
"('90', '105')",2
"('30', '26')",2
"('45', '45', '15', '15')",2
"('35', '30', '50')",2
"('60', '50')",2
"('12', '10')",2
"('25', '22')",2
"('21', '17')",2
"('10', '11')",2
"('110', '100')",2
"('3', '4')",2
"('10', '8')",2
"('13', '20')",2
"('15', '30', '30', '30')",2
"('40', '10')",2
"('45', '75')",2
"('25', '15', '20', '20')",2
"('15', '10', '10', '10', '20')",2
"('15', '10', '20')",2
"('20', '15', '15')",2
"('45', '35')",2
"('10', '13')",2
"('55', '55')",2
"('25', '10', '15')",2
"('25', '50')",2
"('60', '60', '15')",2
"('120', '120')",2
"('5', '6')",2
"('12', '18')",2
"('10', '15', '10', '5')",2
"('25', '30', '15')",2
"('13', '10')",2
"('40', '60')",2
"('15', '20', '20')",2
"('20', '50')",2
"('70', '70')",2
"('5', '5', '10', '15')",2
"('40', '20')",2
"('20', '10', '35')",2
"('50', '85')",2
"('5', '10', '5', '10')",2
"('45',)",2
"('15', '15', '10', '15')",2
"('20', '25', '20')",2
"('25', '5', '25')",2
"('65', '65')",2
"('10', '5', '5', '10')",2
"('25', '55')",2
"('70',)",2
"('5', '15', '10', '10')",2
"('15', '20', '10', '10')",2
"('25', '20', '10', '25')",2
"('75', '90')",2
"('15', '15', '5', '10')",2
"('5', '10', '15', '10')",2
"('30', '30', '20', '15')",2
"('240',)",2
"('10', '10', '10', '10', '15')",2
"('25', '25', '5')",2
"('45', '45', '5', '5')",2
"('5', '40', '25')",2
"('15', '25', '15', '10')",2
"('15', '25', '10', '10')",2
"('5', '5', '5', '10', '10')",2
"('25', '15', '5', '5')",2
"('25', '25', '20', '20')",2
"('15', '15', '20', '15')",2
"('15', '15', '65')",2
"('5', '20', '5', '5')",2
"('20', '10', '30')",2
"('35', '35', '15', '15')",2
"('5', '5', '15')",2
"('30', '15', '10', '10')",2
"('15', '15', '25', '25')",2
"('15', '5', '20')",2
"('15', '10', '5', '5')",2
"('15', '10', '10', '15')",2
"('30', '15', '35')",2
"('10', '10', '20')",2
"('10', '10', '25', '20')",2
"('15', '5', '5', '5')",2
"('10', '5', '5', '5')",2
"('25', '20', '20', '30')",2
"('50', '80')",2
"('30', '65')",2
