value,count
<NULL>,21633
"('1', '4', '1')",44
"('1', '10', '1')",5
"('1', '14', '1')",4
"('1', '16', '1')",4
"('1', '4', '1', '13', '1')",4
"('1', '11', '1')",3
"('1', '4', '1', '12', '1')",3
"('1', '4', '16', '1')",3
"('1', '4', '1', '11', '1')",3
"('1', '16', '1', '16', '1')",3
"('1', '5', '1')",2
"('1', '18', '1')",2
"('1', '1', '1')",2
"('1', '16', '4', '1')",2
"('1', '16', '1', '11', '1')",2
"('1', '7', '1')",2
"('1', '2', '1')",2
"('1', '5', '5', '1')",2
"('1', '5', '1', '9', '5', '8', '1')",1
"('1', '1', '1', '10', '1', '13', '1')",1
"('11', '4', '11')",1
"('1', '14', '11', '1', '12', '1')",1
"('1', '16', '16', '1')",1
"('1', '6', '11', '1')",1
"('1', '4', '16', '16', '16', '1')",1
"('1', '4', '5', '5', '1', '12', '1')",1
"('1', '10', '1', '14', '1', '16', '1')",1
"('4', '1')",1
"('1', '4', '16', '1', '14', '1')",1
"('4', '12', '5', '6', '1')",1
"('1', '2', '11', '1')",1
"('1', '16', '1', '16', '1', '11', '1')",1
"('1', '16', '1', '4', '1', '16', '1')",1
"('15', '4', '14')",1
"('7', '11', '6', '7', '1')",1
"('1', '4', '13')",1
"('1', '4', '17', '1', '13', '1')",1
"('4', '4', '4')",1
"('1', '4', '1', '15', '7', '1')",1
"('1', '2', '7', '7', '1')",1
"('1', '16', '10', '5', '1', '16', '16', '5', '16', '1', '14', '1')",1
"('18', '4', '1')",1
"('1', '9', '5', '5', '1')",1
"('1', '5', '1', '16', '16', '1')",1
"('1', '4', '1', '11', '11', '1')",1
"('1', '16', '14', '16', '1')",1
"('1', '18', '1', '9', '1', '6', '18', '1')",1
"('1', '16', '1', '5', '7', '1')",1
"('1', '4', '5', '5', '16', '10', '9', '12', '8', '1')",1
"('1', '16', '16', '16', '16', '1')",1
"('1', '4', '11')",1
"('1', '4', '18', '1', '11', '1')",1
"('1', '12', '1')",1
"('1', '5', '5', '1', '5', '1', '5', '1')",1
"('1', '4', '4', '1')",1
"('1', '9', '1')",1
"('1', '4', '1', '14', '15', '1')",1
"('1', '8', '18', '14', '1')",1
"('1', '5', '5', '1', '12', '5', '1')",1
"('1', '16', '1', '15', '1', '16', '1')",1
"('1', '4')",1
"('1', '5', '1', '12', '1')",1
"('1', '16', '10', '1', '4', '1')",1
"('1', '16', '16', '10', '16', '16', '1')",1
"('1', '16', '1', '16', '10', '1', '16', '1', '16', '1')",1
"('1', '12', '1', '12', '1')",1
"('1', '3', '1')",1
"('1', '16', '16', '1', '16', '1')",1
"('1', '14', '1', '14', '1')",1
"('18', '1')",1
"('1', '16', '8', '5', '1', '16', '16', '1')",1
"('1', '4', '1', '9', '1')",1
"('1', '10', '1', '5', '11', '1')",1
"('18', '4', '9', '1', '14', '1')",1
"('1', '16', '5', '1')",1
"('1', '10', '1', '5', '1')",1
"('1', '8', '18')",1
"('1', '16', '18', '1')",1
"('1', '12', '1', '15', '1')",1
"('1', '4', '15', '1', '15', '1')",1
"('1', '4', '16', '4', '4', '1')",1
