value,count
<NULL>,21185
"('', '')",181
"('0', '0')",104
"('', '', '')",65
"('', '', '', '')",63
"('0', '0', '0', '0')",36
"('0', '0', '0')",31
"('', '', '', '', '')",27
"('', '', '', '', '', '')",19
"('', '', '', '', '', '', '')",14
"('0', '0', '0', '0', '0')",12
"('0', '0', '0', '0', '0', '0')",11
"('', '', '', '', '', '', '', '')",10
"('0', '0', '0', '0', '0', '0', '0', '0')",6
"('',)",5
"('0', '0', '0', '0', '0', '0', '0', '0', '0')",4
"('0', '0', '0', '0', '0', '0', '0')",3
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",2
"('1', '1')",2
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",1
"('0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0')",1
"('', '', '', '', '', '', '', '', '', '', '')",1
"('1', '1', '', '', '')",1
"('', '', '', '1', '1')",1
"('0',)",1
"('', '', '', '', '', '', '', '', '')",1
"('1',)",1
