example_id,o_tract_fips,d_tract_fips,path_order,screenline_id,screenline_color,station_id,is_fhwa_station,boundary_distance_m,boundary_centroid_distance_ratio,station_x,station_y
38,24003730700,24003731203,1,24003730700__24003731201,#1f77b4,B0609,False,0.6180627644754174,0.000603941445585122,439793.6929807369,156032.52961580578
38,24003730700,24003731203,1,24003730700__24003731201,#1f77b4,B0610,False,0.629077725315323,0.0003685664590230691,439147.1551391914,156942.2295483051
38,24003730700,24003731203,1,24003730700__24003731201,#1f77b4,B0751,False,91.78761694853694,0.05374361080243778,439085.28024396877,156869.8164470528
38,24003730700,24003731203,1,24003730700__24003731201,#1f77b4,S2011020820,False,65.44130609634082,0.041431125162832955,439263.8410699054,156890.1932521477
38,24003730700,24003731203,1,24003730700__24003731201,#1f77b4,S2011020830,False,79.41161518657205,0.06188445067569872,439474.9589097654,156335.18606215267
38,24003730700,24003731203,1,24003730700__24003731201,#1f77b4,S2011020832,False,68.33352133301018,0.03583792779604032,440821.4144375914,154470.8923072009
38,24003730700,24003731203,2,24003731201__24003731203,#ff7f0e,B0610,False,77.77910765832226,0.04556952049324715,439147.1551391914,156942.2295483051
39,24025301204,24025301107,1,24025301204__24025301205,#1f77b4,B120045,False,0.870215401836171,0.0016242032684374316,458698.2632682202,199834.45287849323
39,24025301204,24025301107,1,24025301204__24025301205,#1f77b4,S2013120359,False,52.31252301987998,0.05939181853701178,459033.21856569656,199729.1601835721
39,24025301204,24025301107,1,24025301204__24025301205,#1f77b4,S2013120360,False,88.17535500827992,0.1060157735088746,458995.3149662841,199864.94316035003
39,24025301204,24025301107,2,24025301107__24025301205,#ff7f0e,S2013120359,False,52.81467913543909,0.053657446107265555,459033.21856569656,199729.1601835721
39,24025301204,24025301107,2,24025301107__24025301205,#ff7f0e,S2013120360,False,88.12712179632994,0.10449785227320536,458995.3149662841,199864.94316035003
39,24025301204,24025301107,2,24025301107__24025301205,#ff7f0e,S2013120361,False,70.25444798111194,0.06981041573768142,459108.6933874052,199728.8990265574
39,24025301204,24025301107,2,24025301107__24025301205,#ff7f0e,S2013120362,False,89.98467937359258,0.10646192134287692,459061.1296256975,199882.94013216044
39,24025301204,24025301107,2,24025301107__24025301205,#ff7f0e,S2017120202,False,93.50460120388621,0.15042724622393794,459488.50931056694,200378.76182026812
39,24025301204,24025301107,2,24025301107__24025301205,#ff7f0e,S2017120332,False,68.98771848709993,0.09153801042937611,459310.33757770347,199943.24532823355
40,24005491701,24005492101,1,24005491701__24005491900,#1f77b4,B030089,False,4.081516959899321,0.006170485834061773,438776.4493922412,192560.81802757218
40,24005491701,24005492101,1,24005491701__24005491900,#1f77b4,B0958,False,80.54821129107316,0.11382973450291084,439056.00161731266,192402.87951059517
40,24005491701,24005492101,1,24005491701__24005491900,#1f77b4,S2012030133,False,73.92028958525789,0.17050628975312798,439982.26755581767,192377.25513031575
40,24005491701,24005492101,2,24005491900__24005492101,#ff7f0e,B1099,False,20.44576761497416,0.03774435960281094,440012.7588812532,191432.06903154802
40,24005491701,24005492101,2,24005491900__24005492101,#ff7f0e,S2004030028,False,97.02633837469389,0.12594953649294485,440307.7315626986,191214.58718599315
40,24005491701,24005492101,2,24005491900__24005492101,#ff7f0e,S2004030030,False,83.98312646275676,0.10989415845641595,440379.8433390048,191380.72071784452
40,24005491701,24005492101,2,24005491900__24005492101,#ff7f0e,S2010030023,False,55.03308873703778,0.11677007964327639,439428.05761935096,191814.5497938836
41,24013513001,24027604002,1,24013513001__24013513002,#1f77b4,B1505,False,0.5887699295842779,0.00021903131676667068,387552.83356215205,189730.92081588498
41,24013513001,24027604002,1,24013513001__24013513002,#1f77b4,B1580,False,2.9160401413063224,0.003703823980929646,387881.30593139085,191676.45616640663
41,24013513001,24027604002,1,24013513001__24013513002,#1f77b4,B1590,False,18.513185892902136,0.0041555015398196385,386120.87745765137,188340.23314080984
41,24013513001,24027604002,1,24013513001__24013513002,#1f77b4,S2005060006,False,39.69698679352176,0.008027796164861477,385659.3473800422,188010.26117487726
41,24013513001,24027604002,1,24013513001__24013513002,#1f77b4,S2007060013,False,49.807132278854446,0.010605434324677804,385907.3983199977,188169.12954898924
41,24013513001,24027604002,1,24013513001__24013513002,#1f77b4,S2007060014,False,44.61885233575077,0.009561661141766115,385927.7439455462,188192.86695216567
41,24013513001,24027604002,1,24013513001__24013513002,#1f77b4,S2007060028,False,63.57064253185328,0.01914310644105682,387309.2291809637,188875.15655556638
41,24013513001,24027604002,1,24013513001__24013513002,#1f77b4,S2007060029,False,47.414004151824045,0.010917466540842254,386176.3824255235,188438.7013694842
41,24013513001,24027604002,1,24013513001__24013513002,#1f77b4,S2011060716,False,78.62602999434993,0.03534851129775736,387610.9260660176,190245.92640426822
41,24013513001,24027604002,1,24013513001__24013513002,#1f77b4,S2013060382,False,46.54566071675718,0.013796096772768995,387210.3027022238,188926.12962776568
41,24013513001,24027604002,1,24013513001__24013513002,#1f77b4,S2013060384,False,36.31945985522197,0.008437563047118653,386236.5041180414,188456.03967325276
41,24013513001,24027604002,2,24027604001__24027604002,#ff7f0e,B2534,False,2.6893415422126976,0.0005950614484242053,398380.8656848575,183738.8831283601
41,24013513001,24027604002,2,24027604001__24027604002,#ff7f0e,B2535,False,4.688726140111249,0.0008493538590701094,398719.54360276845,184732.28132770417
41,24013513001,24027604002,2,24027604001__24027604002,#ff7f0e,B2558,False,0.1505629700443944,3.497251600535747e-05,397609.02921269037,183988.1167748147
41,24013513001,24027604002,2,24027604001__24027604002,#ff7f0e,B2587,False,0.8375906212095842,0.00012453618679975886,388459.708266764,178896.46635889486
41,24013513001,24027604002,2,24027604001__24027604002,#ff7f0e,S2005130045,False,39.200935479411854,0.008134255932471232,398507.6650168269,184019.93637024626
41,24013513001,24027604002,2,24027604001__24027604002,#ff7f0e,S2005130046,False,9.641177270203643,0.0020103315269343054,398458.3820441261,184027.82990833765
41,24013513001,24027604002,2,24027604001__24027604002,#ff7f0e,S2005130047,False,3.116094813821859,0.0005806434392708133,398665.0346331564,184582.94019735834
41,24013513001,24027604002,2,24027604001__24027604002,#ff7f0e,S2010130039,False,3.489260428696323,0.0006512136544077804,398663.1161774137,184573.85930889248
41,24013513001,24027604002,2,24027604001__24027604002,#ff7f0e,S2010130040,False,41.251927815581496,0.008578450755778625,398505.4649957668,184008.45923138718
41,24013513001,24027604002,2,24027604001__24027604002,#ff7f0e,S2010130041,False,44.31333404480179,0.008234720540413427,398710.76354185166,184568.53410979858
41,24013513001,24027604002,2,24027604001__24027604002,#ff7f0e,S2010130042,False,10.1829907921045,0.0021187619996461734,398461.7616888269,184038.15240403215
42,24025303603,24025303203,1,24025303201__24025303603,#1f77b4,B2303,False,2.832022814745766,0.0013977999948663541,455963.72284912854,212320.02639746346
42,24025303603,24025303203,2,24025303201__24025303203,#ff7f0e,B2323,False,0.07548992078037683,7.207457360821618e-05,455161.5359625378,211565.87139567087
42,24025303603,24025303203,2,24025303201__24025303203,#ff7f0e,S2014120101,False,0.42633306581126396,0.00040162517167507364,455246.03613335185,211201.37043525072
43,24005491701,24005491500,1,24005491600__24005492001,#1f77b4,S2012030151,False,0.9230976191456995,0.002185507266021446,438046.045700698,191246.30751491679
43,24005491701,24005491500,1,24005491600__24005492001,#1f77b4,S2012030152,False,1.7346894289650168,0.003942555648929974,438303.68201758654,192276.9996868263
43,24005491701,24005491500,2,24005491500__24005491600,#ff7f0e,S2012030151,False,20.11260384226076,0.028513747811825182,438046.045700698,191246.30751491679
44,24005408503,24005408100,1,24005408503__24005408900,#1f77b4,P0013,True,209.04708783607916,0.14325802921525194,430955.71855414467,200578.30076224744
44,24005408503,24005408100,1,24005408503__24005408900,#1f77b4,S2011030934,False,157.94850811105283,0.14707637275208815,431757.11696594063,200560.7115317186
44,24005408503,24005408100,1,24005408503__24005408900,#1f77b4,S2011030937,False,172.5224018302501,0.1434994952172049,431941.9341059282,200705.07102353088
44,24005408503,24005408100,2,24005408100__24005408900,#ff7f0e,B0968,False,64.89673198620713,0.027561041795794123,430055.51667392906,203724.75621562073
45,24027606805,24027606804,1,24027606805__24027606806,#1f77b4,B2564,False,24.261964188569305,0.01581186559552758,411434.9350933092,163023.5036011711
45,24027606805,24027606804,1,24027606805__24027606806,#1f77b4,B2565,False,53.34981689373953,0.03495753295689869,409027.8447984608,164070.75784137414
45,24027606805,24027606804,1,24027606805__24027606806,#1f77b4,S2006130014,False,26.652383366558073,0.014901661429081609,411551.468081794,162784.95691560744
45,24027606805,24027606804,1,24027606805__24027606806,#1f77b4,S2006130016,False,87.31895118581164,0.04557965291307079,411756.05323983333,162702.72926085952
45,24027606805,24027606804,1,24027606805__24027606806,#1f77b4,S2006130018,False,37.532310437453006,0.02221850462147354,408785.4471390396,164125.91945348124
45,24027606805,24027606804,1,24027606805__24027606806,#1f77b4,S2010130035,False,55.17555840241052,0.033467435843291815,408852.09992816305,164118.09676883172
45,24027606805,24027606804,1,24027606805__24027606806,#1f77b4,S2010130036,False,63.54017788420116,0.037828342972766445,408824.3493411545,164137.9844346205
45,24027606805,24027606804,1,24027606805__24027606806,#1f77b4,S2013130220,False,71.3547408634889,0.04252506933708705,408835.11129270255,164142.1528308742
45,24027606805,24027606804,2,24027606804__24027606806,#ff7f0e,S2008130002,False,447.8466854344697,0.23069242555212424,413346.02036132093,164000.3605094933
46,24005490701,24005490301,1,24005490701__24005490703,#1f77b4,S2012030156,False,1.118155616649483,0.0013721136149960516,432415.96400053496,192215.5935177281
46,24005490701,24005490301,1,24005490701__24005490703,#1f77b4,S2017030279,False,86.81261983095553,0.10556952198246816,432535.75874625397,192242.42874356074
46,24005490701,24005490301,2,24005490301__24005490701,#ff7f0e,S2012030176,False,246.84992891165174,0.22379592072173954,431685.40628306137,193961.1775873127
46,24005490701,24005490301,2,24005490301__24005490701,#ff7f0e,S2012030193,False,239.68559707991656,0.23810725931557833,431977.5704418741,193982.52749799
47,24005411408,24005411409,1,24005411408__24005411410,#1f77b4,B030087,False,5.627070869721055,0.015943495684223645,443540.73909819184,191916.2789805341
47,24005411408,24005411409,2,24005411409__24005411410,#ff7f0e,S2012030097,False,1.0007571790585243,0.001202735538937704,444485.6237020757,193699.00166725172
47,24005411408,24005411409,2,24005411409__24005411410,#ff7f0e,S2012030098,False,79.39918562870811,0.11868332387703522,444290.70128872513,193718.14296922897
48,24025301602,24025302400,1,24025301602__24025301702,#1f77b4,B2333,False,0.5921186727553063,0.00021675260344738293,459871.55768918607,196451.76992163318
48,24025301602,24025302400,2,24025301702__24025302400,#ff7f0e,B2343,False,60.1267601405615,0.04248717097033236,467275.17180716613,201498.54160230872
48,24025301602,24025302400,2,24025301702__24025302400,#ff7f0e,S2011120414,False,76.91158874646382,0.030177987415529742,467830.37189348356,202726.8213061185
49,24005491401,24005492102,1,24005491401__24005491402,#1f77b4,B0955,False,67.1662162792216,0.09234079848976946,437179.252830364,189492.96857995744
49,24005491401,24005492102,1,24005491401__24005491402,#1f77b4,S2010030026,False,0.4286620245111246,0.0006722294611288528,437205.0858084786,189606.4045879804
49,24005491401,24005492102,2,24005491402__24005492102,#ff7f0e,B0955,False,67.1662162792216,0.09013337783622376,437179.252830364,189492.96857995744
49,24005491401,24005492102,2,24005491402__24005492102,#ff7f0e,S2008030098,False,92.96355134377636,0.1506099695609959,438152.20049280784,190370.62284793286
49,24005491401,24005492102,2,24005491402__24005492102,#ff7f0e,S2010030026,False,73.82523286232315,0.11577301852514262,437205.0858084786,189606.4045879804
50,24003751102,24003750202,1,24003750203__24003751102,#1f77b4,B0772,False,1.0118447433314166,0.000968007781535003,433607.8882084788,171024.98243977712
50,24003751102,24003750202,1,24003750203__24003751102,#1f77b4,S2005020023,False,12.888260192667616,0.01383925566605668,433734.72614786716,171052.03539400556
50,24003751102,24003750202,1,24003750203__24003751102,#1f77b4,S2005020024,False,18.661757840029683,0.019554802419633817,435111.6066304875,171018.94521030836
50,24003751102,24003750202,1,24003750203__24003751102,#1f77b4,S2005020027,False,11.95036930058991,0.01879911460490147,434479.7949671735,171046.402046854
50,24003751102,24003750202,1,24003750203__24003751102,#1f77b4,S2010020171,False,73.568282026774,0.05576382790083832,433267.9545784735,171041.80789693492
50,24003751102,24003750202,1,24003750203__24003751102,#1f77b4,S2010020172,False,39.608072749523735,0.03234342656991608,433382.5235674265,171033.4981122017
50,24003751102,24003750202,2,24003750202__24003750203,#ff7f0e,B0619,False,0.6061015639697814,0.0007657674312371964,433265.87145928526,171458.54075824152
50,24003751102,24003750202,2,24003750202__24003750203,#ff7f0e,B0620,False,0.02979898642536902,6.033870252760266e-05,433311.006945354,172166.61884405147
50,24003751102,24003750202,2,24003750202__24003750203,#ff7f0e,S2010020171,False,37.88074553330048,0.032637514401808565,433267.9545784735,171041.80789693492
50,24003751102,24003750202,2,24003750202__24003750203,#ff7f0e,S2010020172,False,74.58459622313055,0.06129328864429536,433382.5235674265,171033.4981122017
51,24031704503,24031704803,1,24031704600__24031704700,#1f77b4,B150019,False,6.900561760718535,0.008589948191127331,390367.0217900538,147116.428786102
51,24031704503,24031704803,1,24031704600__24031704700,#1f77b4,S2012150773,False,92.14482698804457,0.2382920338850087,389694.16050949635,147310.65761290453
51,24031704503,24031704803,2,24031704803__24031704804,#ff7f0e,S2012150869,False,0.5977813906729041,0.002260053806141503,391877.176858317,145904.51606683558
52,24031701215,24031701205,1,24031701213__24031701215,#1f77b4,S2012150707,False,1.7962141487576322,0.0032496022723500382,390746.5250851538,151333.98659561708
52,24031701215,24031701205,1,24031701213__24031701215,#1f77b4,S2012150708,False,54.642887548568595,0.058434115010671486,389139.1405401656,151874.17834208484
52,24031701215,24031701205,2,24031701205__24031701213,#ff7f0e,S2012150708,False,52.55342429291227,0.056199680820438205,389139.1405401656,151874.17834208484
52,24031701215,24031701205,2,24031701205__24031701213,#ff7f0e,S2012150813,False,95.79621123621871,0.09228079743001469,389449.03554147633,152972.388051057
53,24005491401,24005491202,1,24005491401__24005491500,#1f77b4,S2012030208,False,0.47957122970695926,0.0006212691673347292,436617.4084090091,190770.4225031436
53,24005491401,24005491202,2,24005491202__24005491500,#ff7f0e,B030062,False,0.6232329219811283,0.001747487839271981,436673.1654344302,191086.93521325095
53,24005491401,24005491202,2,24005491202__24005491500,#ff7f0e,S2017030305,False,27.942364833907384,0.0730233425018341,436796.54822630936,191134.05022479137
54,24005491900,24510270501,1,24005491900__24005492101,#1f77b4,B1099,False,20.44576761497416,0.03774435960281094,440012.7588812532,191432.06903154802
54,24005491900,24510270501,1,24005491900__24005492101,#1f77b4,S2004030028,False,97.02633837469389,0.12594953649294485,440307.7315626986,191214.58718599315
54,24005491900,24510270501,1,24005491900__24005492101,#1f77b4,S2004030030,False,83.98312646275676,0.10989415845641595,440379.8433390048,191380.72071784452
54,24005491900,24510270501,1,24005491900__24005492101,#1f77b4,S2010030023,False,55.03308873703778,0.11677007964327639,439428.05761935096,191814.5497938836
54,24005491900,24510270501,2,24005440100__24510270501,#ff7f0e,B1050,False,112.5257799294518,0.11565049019655681,439345.4234895459,189531.01540586274
54,24005491900,24510270501,2,24005440100__24510270501,#ff7f0e,S2012240147,False,221.2383000922964,0.25130706188327345,439126.09081029356,189255.94723104654
54,24005491900,24510270501,2,24005440100__24510270501,#ff7f0e,S2012240148,False,229.62361581541884,0.2859721173403194,439187.73363954184,189208.5219687704
55,24027602306,24027602100,1,24027602202__24027602306,#1f77b4,B2519,False,21.62135145788858,0.012183792818841892,415167.12571011967,178752.48212775972
55,24027602306,24027602100,1,24027602202__24027602306,#1f77b4,S1999130061,False,94.4823619800742,0.04991655377495782,415392.0878381142,178883.307814241
55,24027602306,24027602100,2,24027602100__24027602202,#ff7f0e,B2525,False,32.28198398934998,0.0282241466224401,414233.6005376512,180901.61213965784
55,24027602306,24027602100,2,24027602100__24027602202,#ff7f0e,S1998130108,False,70.68330971550529,0.05394812106902399,414727.0419887639,180876.093776943
56,24005404501,24005404800,1,24005404404__24005404501,#1f77b4,B1029,False,1.420431824636196,0.0012641975415064106,414915.031000015,198841.61114770707
56,24005404501,24005404800,1,24005404404__24005404501,#1f77b4,S2008030091,False,16.90940805550876,0.01890723862558564,414872.88848990574,199073.52789420806
56,24005404501,24005404800,1,24005404404__24005404501,#1f77b4,S2011030954,False,91.69326510086718,0.09605086350902262,415159.44227717933,198647.06372080217
56,24005404501,24005404800,2,24005404404__24005404800,#ff7f0e,B1173,False,29.423999156958395,0.03000811348720034,413989.4273295623,199757.69113930454
56,24005404501,24005404800,2,24005404404__24005404800,#ff7f0e,S2007030064,False,75.55770862516135,0.08381782585202395,414056.8708224255,200101.6700516837
57,24031702402,24031702800,1,24031702402__24031702500,#1f77b4,B2896,False,124.82318872446409,0.231346532783092,397833.3177461697,146629.64474561933
57,24031702402,24031702800,1,24031702402__24031702500,#1f77b4,B2962,False,232.79513976521426,0.20677535273388828,398060.1452271621,146088.7164764737
57,24031702402,24031702800,1,24031702402__24031702500,#1f77b4,S2012150761,False,197.22149310005332,0.2579985214122292,397965.4681674167,147830.8681275905
57,24031702402,24031702800,1,24031702402__24031702500,#1f77b4,S2012150763,False,112.38023212148072,0.3467709701827043,397787.71371070057,147427.8682791504
57,24031702402,24031702800,1,24031702402__24031702500,#1f77b4,S2012150981,False,164.44450598613113,0.15451281161541908,398093.41854329756,146169.88796351792
57,24031702402,24031702800,2,24031702500__24031702800,#ff7f0e,S2012150758,False,83.92618406598515,0.09299386660483555,397173.7803043449,147904.50062143733
58,24033802407,24033802002,1,24033802406__24033802407,#1f77b4,B3331,False,27.541554972408456,0.05024537228975272,407474.46471364074,132059.09988934713
58,24033802407,24033802002,2,24033802002__24033802406,#ff7f0e,B3287,False,16.955930605490835,0.033821185043278364,407501.6827498042,131610.27269985827
58,24033802407,24033802002,2,24033802002__24033802406,#ff7f0e,S2012161163,False,0.5517543729629045,0.0015088805448010536,406938.21103639394,131597.47012398974
59,24005404403,24005403702,1,24005404102__24005404403,#1f77b4,S2011030960,False,2.4473580905257624,0.002199587766130282,416634.74846712477,196834.86012316565
59,24005404403,24005403702,1,24005404102__24005404403,#1f77b4,S2011030961,False,3.3855908851721646,0.0029477620870654382,416125.91478191287,196278.95946051742
59,24005404403,24005403702,1,24005404102__24005404403,#1f77b4,S2012031537,False,51.451924481651204,0.04872886429815967,416603.33670440834,196903.21134986877
59,24005404403,24005403702,2,24005403702__24005404102,#ff7f0e,B1027,False,364.7806989625415,0.15707094269585017,419738.7826935508,193858.94440044014
59,24005404403,24005403702,2,24005403702__24005404102,#ff7f0e,B1028,False,305.54444539628344,0.1820093498181373,419249.8780145246,194317.90182170246
59,24005404403,24005403702,2,24005403702__24005404102,#ff7f0e,S2009030078,False,263.0040891086535,0.118914463935293,419730.19770379434,194086.4583059985
59,24005404403,24005403702,2,24005403702__24005404102,#ff7f0e,S2010030151,False,491.77825412992325,0.3315682277057705,419078.1940808936,194413.3375075149
59,24005404403,24005403702,2,24005403702__24005404102,#ff7f0e,S2010030152,False,481.2598562443215,0.32148561037342527,419092.82538241666,194412.4521518773
60,24025301702,24025302902,1,24025301702__24025302400,#1f77b4,B2343,False,60.1267601405615,0.04248717097033236,467275.17180716613,201498.54160230872
60,24025301702,24025302902,1,24025301702__24025302400,#1f77b4,S2011120414,False,76.91158874646382,0.030177987415529742,467830.37189348356,202726.8213061185
60,24025301702,24025302902,2,24025302400__24025302902,#ff7f0e,S2000120029,False,64.05928525205307,0.056789719735226694,470137.57122743677,203213.47301396652
60,24025301702,24025302902,2,24025302400__24025302902,#ff7f0e,S2000120031,False,38.86814508480071,0.03686919879357709,470295.8142823576,203150.87523727823
60,24025301702,24025302902,2,24025302400__24025302902,#ff7f0e,S2000120032,False,28.11313844027576,0.024775211037935327,470218.2665686611,203113.82560539033
60,24025301702,24025302902,2,24025302400__24025302902,#ff7f0e,S2015120121,False,39.427856240642086,0.03420856031698119,470193.9864784416,203112.9395115537
61,24017851301,24017851400,1,24017851301__24017851302,#1f77b4,B1709,False,0.49056115019982405,0.0001179728089747877,410955.0950195915,90485.58685199998
61,24017851301,24017851400,2,24017851302__24017851400,#ff7f0e,B080109,False,0.7584922669517185,0.00019735130868711053,418889.0041067172,96048.73282168769
61,24017851301,24017851400,2,24017851302__24017851400,#ff7f0e,B1701,False,4.375027947308702,0.0013626336172576211,418410.7652379008,97050.84776607738
61,24017851301,24017851400,2,24017851302__24017851400,#ff7f0e,B1702,False,24.744629713360318,0.005387392256778655,413043.51187217125,99049.17840577308
61,24017851301,24017851400,2,24017851302__24017851400,#ff7f0e,S2014080614,False,51.2393354748177,0.012229485149865892,413746.8259167274,98610.8892051996
62,24031701211,24031700904,1,24031700902__24031701211,#1f77b4,B150041,False,174.43465365401553,0.22382042171941752,387640.80091854854,158736.28737621612
62,24031701211,24031700904,2,24031700904__24031701102,#ff7f0e,B2979,False,34.79143249141702,0.02500809250648762,388018.4495214678,156710.15992014183
62,24031701211,24031700904,2,24031700904__24031701102,#ff7f0e,S2009150005,False,43.52331374655635,0.02493135648021286,387771.8920546585,156988.92522203614
62,24031701211,24031700904,2,24031700904__24031701102,#ff7f0e,S2009150006,False,22.05695176695392,0.012604703733732556,387754.72285252454,156969.61107030557
62,24031701211,24031700904,2,24031700904__24031701102,#ff7f0e,S2012150944,False,17.312126766181343,0.018478741979414223,388344.86822235386,156320.99296417105
62,24031701211,24031700904,2,24031700904__24031701102,#ff7f0e,S2012150956,False,84.55266238617835,0.10828564135732695,389487.738862521,155151.46029514913
63,24045010300,24045000300,1,24045000300__24045010300,#1f77b4,B220027,False,1.557707341557853,0.001958782851408151,520850.1890345595,78654.9337488637
63,24045010300,24045000300,1,24045000300__24045010300,#1f77b4,B220041,False,1.1024001814713809,0.0014009791364186395,520832.0301670181,78767.43172987248
63,24045010300,24045000300,1,24045000300__24045010300,#1f77b4,B4111,False,40.28829837741047,0.06387720626706811,521008.2377314461,79086.95019493742
63,24045010300,24045000300,1,24045000300__24045010300,#1f77b4,B4161,False,0.4183741278323071,0.0006285811040115427,520943.09545264277,78893.01238233216
63,24045010300,24045000300,2,24045000300__24045010200,#ff7f0e,B220020,False,99.88848823481945,0.2673032027760986,521251.6809361922,79004.32964783693
63,24045010300,24045000300,2,24045000300__24045010200,#ff7f0e,B4111,False,40.28829837741047,0.06387720626706811,521008.2377314461,79086.95019493742
64,24029950200,24029950500,1,24029950200__24029950400,#1f77b4,B2631,False,3.9427468324682007,0.0005352123606453238,473758.9029379166,177173.30155055912
64,24029950200,24029950500,1,24029950200__24029950400,#1f77b4,B2664,False,4.855624399643318,0.0006620956577429976,474511.96702263603,177023.71005774316
64,24029950200,24029950500,2,24029950300__24029950400,#ff7f0e,B2602,False,4.710953575901691,0.0020762940471928826,478432.43952750973,172290.2341811236
65,24005450100,24005441102,1,24005441101__24005450100,#1f77b4,B0912,False,0.6803064953924657,0.0010706430583807421,443111.1058789598,184842.9637511519
65,24005450100,24005441102,1,24005441101__24005450100,#1f77b4,S2012030027,False,85.15944434736357,0.08098768238450559,443555.60562720516,185118.37899671766
65,24005450100,24005441102,2,24005441101__24005441102,#ff7f0e,S2009030071,False,161.08327950372063,0.14837510217848793,441987.7144300819,185993.4206484513
65,24005450100,24005441102,2,24005441101__24005441102,#ff7f0e,S2012030025,False,178.45903586877807,0.21485408801155279,442008.85233930434,183644.23358009115
66,24031701415,24031701421,1,24031701414__24031701415,#1f77b4,B2986,False,143.83054025207935,0.18902133809105495,402273.795134104,156518.3651932372
66,24031701415,24031701421,2,24031701414__24031701421,#ff7f0e,B2726,False,2.9467863723385816,0.002639882386961627,402382.00883911946,154153.4144003196
66,24031701415,24031701421,2,24031701414__24031701421,#ff7f0e,S2006150069,False,14.524239333674709,0.012108171519636196,403232.6748007248,154937.90366599397
66,24031701415,24031701421,2,24031701414__24031701421,#ff7f0e,S2006150070,False,48.30484569991763,0.0409826711756391,403274.775246748,154972.72389167233
66,24031701415,24031701421,2,24031701414__24031701421,#ff7f0e,S2006150071,False,38.509216060729635,0.03285064588413303,403263.14189517114,154975.66819030928
66,24031701415,24031701421,2,24031701414__24031701421,#ff7f0e,S2006150072,False,22.43597068400467,0.018545649317278597,403235.989191127,154928.21139400627
66,24031701415,24031701421,2,24031701414__24031701421,#ff7f0e,S2006150073,False,44.447911466091256,0.03899411022342895,403196.7473593604,154989.90233851003
66,24031701415,24031701421,2,24031701414__24031701421,#ff7f0e,S2006150074,False,51.13265750661587,0.043886416340841033,403166.97704434,154956.4718502608
66,24031701415,24031701421,2,24031701414__24031701421,#ff7f0e,S2006150075,False,42.20872479280423,0.03608627264855705,403175.8742894669,154953.89588141843
66,24031701415,24031701421,2,24031701414__24031701421,#ff7f0e,S2006150076,False,53.13351013867795,0.0467655775719157,403186.2148388871,154990.96833206204
67,24005401301,24510280401,1,24005401301__24005401302,#1f77b4,B1211,False,44.509504964629855,0.0663283871881374,424820.7259681041,181349.248513673
67,24005401301,24510280401,1,24005401301__24005401302,#1f77b4,S2010030120,False,24.915679129346184,0.03700895162454085,424876.0324197029,181320.93056347256
67,24005401301,24510280401,1,24005401301__24005401302,#1f77b4,S2010030121,False,60.268710033094806,0.08538811423976087,424907.83858285396,181339.309968242
67,24005401301,24510280401,1,24005401301__24005401302,#1f77b4,S2010030122,False,30.022436517327698,0.044458933569974705,424891.60154322017,181313.44194447141
67,24005401301,24510280401,1,24005401301__24005401302,#1f77b4,S2011031021,False,1.117445583593258,0.001999936182412088,424771.7605890146,181248.1688418153
67,24005401301,24510280401,1,24005401301__24005401302,#1f77b4,S2012031546,False,2.0119330751536504,0.0037290770489434937,424110.58941673534,180370.53311623816
67,24005401301,24510280401,2,24005401301__24510280401,#ff7f0e,B1211,False,90.78033944366481,0.09814577735283059,424820.7259681041,181349.248513673
67,24005401301,24510280401,2,24005401301__24510280401,#ff7f0e,S2009030156,False,20.04242286611468,0.0209619639448449,424890.51357576845,181553.80630417026
67,24005401301,24510280401,2,24005401301__24510280401,#ff7f0e,S2010030120,False,33.966326698858374,0.039346753823916766,424876.0324197029,181320.93056347256
67,24005401301,24510280401,2,24005401301__24510280401,#ff7f0e,S2010030121,False,3.252884945952384,0.0038717223932937896,424907.83858285396,181339.309968242
67,24005401301,24510280401,2,24005401301__24510280401,#ff7f0e,S2010030122,False,17.987399160059198,0.02126009053227887,424891.60154322017,181313.44194447141
68,24005430900,24510200500,1,24510250103__24510250206,#1f77b4,B240039,False,0.9908264987074393,0.001433664273895721,428886.84060303384,177103.5536779038
68,24005430900,24510200500,1,24510250103__24510250206,#1f77b4,B240120,False,1.5812585114290245,0.0022562708914712058,428614.12693858414,177887.90873129212
68,24005430900,24510200500,1,24510250103__24510250206,#1f77b4,S2002240002,False,53.53525211081936,0.08018692969584915,428617.1313494699,177745.05486200008
68,24005430900,24510200500,1,24510250103__24510250206,#1f77b4,S2006240001,False,65.73912939390068,0.12677108755918728,428762.70027095586,177695.82006978043
68,24005430900,24510200500,1,24510250103__24510250206,#1f77b4,S2006240007,False,59.23579884507355,0.08958850475450998,428621.25148980785,177719.62697068622
68,24005430900,24510200500,1,24510250103__24510250206,#1f77b4,S2008030084,False,69.07641425850758,0.06050542236345735,428979.2382641062,176570.32382535405
68,24005430900,24510200500,1,24510250103__24510250206,#1f77b4,S2012241369,False,74.7672848963113,0.11004943192529795,428976.1227786616,177064.15831580118
68,24005430900,24510200500,1,24510250103__24510250206,#1f77b4,S2012241381,False,58.85956771353924,0.07122330429067884,428868.79671270994,176955.01724062118
68,24005430900,24510200500,1,24510250103__24510250206,#1f77b4,S2013240470,False,66.35751158815515,0.13360390927738333,428785.23376935086,177636.76078495095
68,24005430900,24510200500,2,24510200500__24510200600,#ff7f0e,S2012241339,False,0.17830635502198333,0.00036190004277435065,429434.66575807147,178965.1501234802
