epoch,train_contrastive,train_kl,train_loss,train_reconstruction,val_kl,val_loss,val_reconstruction
27.0,0.0,55.896808884360574,31.803195216438986,30.12629088488492,54.79487228393555,36.12958526611328,34.485740661621094
28.0,0.0,55.517286734147504,31.306222655556418,29.640704024921764,54.59935760498047,35.95446014404297,34.31647872924805
29.0,0.0,55.17188488353383,30.79574090784246,29.140584208748557,54.44338607788086,35.54359436035156,33.91029357910156
30.0,0.0,54.68986719304865,30.36173781481656,28.721041852777656,53.45247268676758,35.1663703918457,33.56279754638672
31.0,0.0,54.58308480002663,29.982921383597635,28.345428986982867,53.886314392089844,35.11528015136719,33.49869155883789
32.0,0.0,54.20370023900812,29.48332691192627,27.857216054742988,54.005775451660156,34.9310188293457,33.31084442138672
33.0,0.0,54.416444691744715,29.16059147227894,27.528098106384277,53.47380447387695,34.424678802490234,32.820465087890625
34.0,0.0,54.17700481414795,28.83207589929754,27.206765738400545,53.503639221191406,34.24061965942383,32.6355094909668
35.0,0.0,54.336579236117274,28.399875337427314,26.769777818159625,54.14240646362305,34.038856506347656,32.41458511352539
36.0,0.0,54.47018337249756,28.062066771767356,26.42796130613847,53.648868560791016,33.87744140625,32.267974853515625
37.0,0.0,54.185352152044125,27.644576332785867,26.019015832380816,53.20556640625,33.69336700439453,32.097198486328125
38.0,0.0,53.97684530778365,27.337696248834785,25.718391028317537,53.08767318725586,33.379032135009766,31.78640365600586
39.0,0.0,53.807235891168766,26.978688976981424,25.36447204243053,53.04555892944336,33.24066162109375,31.649295806884766
40.0,0.0,53.429055734114215,26.68650531768799,25.08363368294456,52.91017150878906,32.942298889160156,31.354995727539062
41.0,0.0,53.030789375305176,26.259878158569336,24.668954589150168,52.51822280883789,32.784732818603516,31.209184646606445
42.0,0.0,52.67004091089422,25.935895919799805,24.355794603174385,51.55659866333008,32.64087677001953,31.094179153442383
43.0,0.0,52.41903287714178,25.676652041348543,24.104081240567293,51.969947814941406,32.4830322265625,30.923934936523438
44.0,0.0,52.34251247752797,25.39713647148826,23.826861078088935,51.761478424072266,32.19260787963867,30.63976287841797
45.0,0.0,52.089214671741836,25.065105394883588,23.502428921786223,51.52709197998047,32.1252326965332,30.579418182373047
46.0,0.0,52.136515617370605,24.77635687047785,23.212261373346504,51.73514938354492,31.957706451416016,30.405651092529297
47.0,0.0,52.057394461198285,24.499873248013582,22.9381516196511,51.60791015625,31.76984977722168,30.22161293029785
48.0,0.0,51.987664916298606,24.283918380737305,22.724288593639027,51.72149658203125,31.636219024658203,30.08457374572754
49.0,0.0,51.87660260633989,24.002539894797586,22.446241985667836,51.40007781982422,31.471464157104492,29.929462432861328
50.0,0.0,51.81019835038619,23.74526275287975,22.190956939350475,51.28321075439453,31.319448471069336,29.78095245361328
51.0,0.0,51.610055056485265,23.543072440407492,21.994770700281318,50.747047424316406,31.165311813354492,29.642900466918945
52.0,0.0,51.592793291265316,23.260360674424604,21.712576909498736,51.41773223876953,31.099308013916016,29.55677604675293
53.0,0.0,51.513062477111816,23.053992401469838,21.508600538427178,51.20366668701172,30.994037628173828,29.457927703857422
54.0,0.0,51.467656569047406,22.751802097667348,21.20777242833918,51.04822540283203,30.706680297851562,29.175233840942383
55.0,0.0,51.339805603027344,22.51698329231956,20.97678904099898,51.00180435180664,30.63909149169922,29.109037399291992
56.0,0.0,51.41707645763051,22.335238933563232,20.79272677681663,50.640533447265625,30.40155792236328,28.882341384887695
57.0,0.0,51.337983738292344,22.11612983183427,20.575990416786887,51.037986755371094,30.294065475463867,28.76292610168457
58.0,0.0,51.336818348277696,21.850212357260965,20.31010779467496,51.00224304199219,30.16227149963379,28.632204055786133
59.0,0.0,51.2059930454601,21.596520944075152,20.060341141440652,50.697792053222656,29.938745498657227,28.41781234741211
60.0,0.0,51.42341856522994,21.34308082407171,19.800378409298983,50.6282844543457,29.816791534423828,28.297943115234375
61.0,0.0,51.308640306646176,21.1932148066434,19.65395563299006,50.859619140625,29.75296401977539,28.227174758911133
62.0,0.0,51.407167347994715,20.99493546919389,19.45272042534568,50.96552276611328,29.59774398803711,28.06877899169922
63.0,0.0,51.34693197770552,20.766858447681773,19.226450529965486,50.74676513671875,29.53957176208496,28.017168045043945
64.0,0.0,51.258505907925695,20.532865784384988,18.995110641826283,50.622684478759766,29.339630126953125,27.82094955444336
65.0,0.0,51.22914210232821,20.425085067749023,18.888210903514516,51.15980529785156,29.35125160217285,27.816457748413086
66.0,0.0,51.31852436065674,20.26055214621804,18.720996509898793,51.0001335144043,29.14295196533203,27.612947463989258
67.0,0.0,51.275978955355555,20.022351915186103,18.4840725551952,50.82476806640625,29.072219848632812,27.54747772216797
68.0,0.0,51.325369748202235,19.84525832262906,18.30549716949463,51.1163330078125,28.957151412963867,27.423662185668945
69.0,0.0,51.318547075445004,19.623512268066406,18.083955764770508,50.84246063232422,28.869028091430664,27.343753814697266
70.0,0.0,51.31351184844971,19.50521573153409,17.96581047231501,51.164886474609375,28.83277702331543,27.29783058166504
71.0,0.0,51.33586389368231,19.377074675126508,17.836998852816496,50.89267349243164,28.778953552246094,27.252174377441406
72.0,0.0,51.18277801166881,19.17835062200373,17.642867261713203,50.91097640991211,28.677824020385742,27.150495529174805
73.0,0.0,51.181073448874734,19.01525241678411,17.47982020811601,51.040855407714844,28.57951545715332,27.048290252685547
74.0,0.0,51.2178597016768,18.86725798520175,17.3307222886519,50.894805908203125,28.500911712646484,26.97406768798828
75.0,0.0,51.129127502441406,18.694598154588178,17.160724293101918,50.91060256958008,28.46277618408203,26.935457229614258
76.0,0.0,51.02391294999556,18.57792936671864,17.04721212387085,50.740169525146484,28.240381240844727,26.718175888061523
77.0,0.0,50.68385410308838,18.403647075999867,16.88313154740767,50.294532775878906,28.299692153930664,26.790855407714844
78.0,0.0,50.48583264784379,18.222317175431684,16.707742300900545,50.06228256225586,28.132266998291016,26.63039779663086
79.0,0.0,50.32916970686479,18.096032576127485,16.586157473650847,49.74493408203125,28.039718627929688,26.54737091064453
80.0,0.0,50.167308200489394,17.94506697221236,16.440047697587445,49.7464714050293,28.043779373168945,26.5513858795166
81.0,0.0,49.981625296852805,17.764794306321576,16.26534553007646,49.43271255493164,27.828311920166016,26.3453311920166
82.0,0.0,49.95628400282426,17.614949009635232,16.116260615262117,49.523868560791016,27.811172485351562,26.325456619262695
83.0,0.0,49.949885628440164,17.51409456946633,16.015598037026145,49.53024673461914,27.684661865234375,26.198755264282227
84.0,0.0,50.072867220098324,17.380551771684125,15.87836590680209,49.82194137573242,27.756196975708008,26.261539459228516
85.0,0.0,49.912769230929285,17.214895855296742,15.717512780969793,49.610740661621094,27.677547454833984,26.189226150512695
86.0,0.0,50.00780218297785,17.15855836868286,15.658324415033514,49.73231506347656,27.686561584472656,26.194591522216797
87.0,0.0,50.04243157126687,17.024471152912486,15.523198041048916,49.591514587402344,27.5835018157959,26.09575653076172
88.0,0.0,49.89367372339422,16.890484398061577,15.393674286929043,49.74364471435547,27.66303253173828,26.17072296142578
89.0,0.0,49.922818964177914,16.7595598264174,15.261875260959972,49.5474967956543,27.426132202148438,25.939706802368164
90.0,0.0,49.97699338739569,16.70250851457769,15.203198844736272,50.06077194213867,27.493005752563477,25.991182327270508
91.0,0.0,50.0183649930087,16.531599153171886,15.031048276207663,49.831329345703125,27.36908531188965,25.8741455078125
92.0,0.0,50.023710077459164,16.4455397345803,14.944828445261175,49.96434020996094,27.356243133544922,25.85731315612793
93.0,0.0,49.940157716924496,16.34891334446994,14.850708636370571,49.850608825683594,27.356277465820312,25.860759735107422
94.0,0.0,49.980107914317735,16.262390461834993,14.762987223538486,49.893959045410156,27.199167251586914,25.702348709106445
95.0,0.0,49.93476113406095,16.12084098295732,14.62279818274758,49.58974075317383,27.22873878479004,25.741046905517578
96.0,0.0,50.01039574363015,16.035172722556375,14.534860892729325,49.70512008666992,27.16417121887207,25.673017501831055
97.0,0.0,49.90173062411222,15.89249155738137,14.395439624786377,49.79111862182617,27.124753952026367,25.631019592285156
98.0,0.0,49.8836274580522,15.772057143124668,14.2755483714017,49.617584228515625,27.034950256347656,25.546422958374023
99.0,0.0,49.834060582247645,15.666726697574962,14.17170489918102,49.65910339355469,27.010677337646484,25.520904541015625
100.0,0.0,49.64164022965865,15.58698186007413,14.097732717340643,49.290855407714844,26.909337997436523,25.430612564086914
101.0,0.0,49.73933280598033,15.567369504408402,14.07518954710527,49.7019157409668,26.889999389648438,25.398942947387695
102.0,0.0,49.633081609552555,15.409033125097102,13.920040780847723,49.461734771728516,26.841188430786133,25.357336044311523
103.0,0.0,49.63485882499001,15.323842373761265,13.834796580401333,49.32691955566406,26.773109436035156,25.293302536010742
104.0,0.0,49.45058813962069,15.210003657774491,13.726486032659357,49.387847900390625,26.794898986816406,25.313262939453125
105.0,0.0,49.3200477253307,15.111743385141546,13.632142001932317,49.161617279052734,26.819067001342773,25.344219207763672
106.0,0.0,49.42562424052846,15.046404990282925,13.563636216250332,49.15486145019531,26.798616409301758,25.323970794677734
107.0,0.0,49.192706714976914,14.906430092724888,13.430648998780685,49.01772689819336,26.681676864624023,25.211145401000977
108.0,0.0,49.26477241516113,14.825268983840942,13.347325801849365,49.013572692871094,26.70583152770996,25.235424041748047
109.0,0.0,49.34740023179488,14.759572982788086,13.279150984504007,49.09931182861328,26.649377822875977,25.17639923095703
110.0,0.0,49.249327572909266,14.645864291624589,13.168384486978704,48.91452407836914,26.647968292236328,25.180532455444336
111.0,0.0,49.2003211108121,14.543025450272994,13.067015886306763,48.94088363647461,26.708587646484375,25.240360260009766
112.0,0.0,49.38493078405207,14.542686505751176,13.061138673262162,49.251319885253906,26.599414825439453,25.121875762939453
113.0,0.0,49.34883247722279,14.472853942350907,12.992389007048173,48.861820220947266,26.576190948486328,25.110336303710938
114.0,0.0,49.35551305250688,14.379728772423483,12.899063370444559,49.28179931640625,26.479524612426758,25.001070022583008
115.0,0.0,49.31139425797896,14.28955975445834,12.810217922384089,49.1912727355957,26.538557052612305,25.06281852722168
116.0,0.0,49.39235227758234,14.238537051460959,12.756766405972568,49.50135803222656,26.53313636779785,25.048095703125
117.0,0.0,49.40033323114569,14.145089799707586,12.663079890337857,49.16462707519531,26.563623428344727,25.08868408203125
118.0,0.0,49.382311300797895,14.080140568993308,12.598671241240067,49.09775924682617,26.49028778076172,25.01735496520996
119.0,0.0,49.393691236322574,13.986027240753174,12.504216584292324,49.426910400390625,26.46834945678711,24.98554229736328
120.0,0.0,49.37518301877108,13.953456206755204,12.47220078381625,49.05683517456055,26.411808013916016,24.94010353088379
121.0,0.0,49.29901747270064,13.891936215487393,12.412965709512884,49.0917854309082,26.41397476196289,24.941221237182617
122.0,0.0,49.41819269006903,13.85768747329712,12.375141685659235,49.61497497558594,26.382171630859375,24.893722534179688
123.0,0.0,49.46139751781117,13.759265054355968,12.275423179973256,49.2724494934082,26.360490798950195,24.88231658935547
124.0,0.0,49.444704575972125,13.678322878750889,12.194981770081954,49.003482818603516,26.320154190063477,24.85004997253418
125.0,0.0,49.47196379574862,13.593426877802068,12.109268058430064,49.10579299926758,26.269380569458008,24.796207427978516
126.0,0.0,49.463060639121316,13.546156709844416,12.062264897606589,49.025657653808594,26.292287826538086,24.821517944335938
127.0,0.0,49.44469304518266,13.502093076705933,12.018752379850907,49.28966522216797,26.253570556640625,24.77488136291504
128.0,0.0,49.439974004572086,13.395075342871927,11.911876093257558,49.496192932128906,26.270557403564453,24.78567123413086
129.0,0.0,49.55240041559393,13.362984223799272,11.876412174918435,49.26140594482422,26.151824951171875,24.673982620239258
130.0,0.0,49.519244714216754,13.354775168678977,11.869197867133401,49.73078536987305,26.271665573120117,24.779741287231445
131.0,0.0,49.56122259660201,13.253448768095536,11.766612139615146,49.253517150878906,26.28668212890625,24.8090763092041
132.0,0.0,49.548701373013586,13.16651795127175,11.680057005448775,49.298736572265625,26.20402717590332,24.725065231323242
133.0,0.0,49.53421133214777,13.155134677886963,11.669108347459273,49.532161712646484,26.24736785888672,24.761404037475586
134.0,0.0,49.52267091924494,13.031934543089433,11.546254353089767,49.368064880371094,26.321556091308594,24.84051513671875
135.0,0.0,49.482960961081766,12.953714023936879,11.469225189902566,49.37363052368164,26.093599319458008,24.612390518188477
136.0,0.0,49.72995948791504,12.94467678937045,11.452777992595326,49.660396575927734,26.11994171142578,24.630130767822266
137.0,0.0,49.462718356739394,12.843742782419378,11.35986135222695,49.37177276611328,26.10515594482422,24.62400245666504
138.0,0.0,49.68729149211537,12.840255628932606,11.349636879834263,49.324127197265625,26.079498291015625,24.599775314331055
139.0,0.0,49.503699042580344,12.740148826078935,11.255037892948497,49.154563903808594,26.102294921875,24.62765884399414
140.0,0.0,49.44987817244096,12.669445623051036,11.185949282212691,49.186824798583984,26.127660751342773,24.652055740356445
141.0,0.0,49.576228922063656,12.70198544588956,11.21469859643416,49.69117736816406,26.068513870239258,24.577777862548828
142.0,0.0,49.61160538413308,12.58403195034374,11.09568376974626,49.656463623046875,26.050622940063477,24.560928344726562
143.0,0.0,49.52276307886297,12.524262796748769,11.038579919121482,49.63272476196289,26.173564910888672,24.68458366394043
144.0,0.0,49.61981851404364,12.475720578973943,10.987126003612172,49.494014739990234,26.200088500976562,24.715267181396484
145.0,0.0,49.59409375624223,12.42273980920965,10.934917038137263,49.311607360839844,26.056888580322266,24.57754135131836
146.0,0.0,49.678166909651324,12.407062205401333,10.916717247529464,49.61971664428711,26.07408905029297,24.58549690246582
147.0,0.0,49.63833141326904,12.342839999632401,10.853690017353404,49.26570129394531,26.14446258544922,24.666492462158203
148.0,0.0,49.60702453960072,12.287349527532404,10.799138806082986,49.487335205078125,26.060169219970703,24.575550079345703
149.0,0.0,49.5518778887662,12.220252839001743,10.733696395700628,49.605525970458984,26.07105255126953,24.582887649536133
150.0,0.0,49.640520095825195,12.185091929002242,10.695876381613992,49.75785446166992,26.112810134887695,24.620075225830078
151.0,0.0,49.68876673958518,12.170442667874424,10.679779637943614,49.278289794921875,26.10588264465332,24.627534866333008
152.0,0.0,49.58234266801314,12.07833667234941,10.590866392309016,49.4788703918457,26.099319458007812,24.614953994750977
153.0,0.0,49.609060981056906,12.031910527836192,10.543638706207275,49.803531646728516,26.13968276977539,24.64557647705078
154.0,0.0,49.67296080155806,11.996388153596358,10.506199359893799,49.46126937866211,26.068687438964844,24.584848403930664
155.0,0.0,49.58502613414418,11.968706412748856,10.481155612251975,49.50688552856445,25.979434967041016,24.49422836303711
156.0,0.0,49.60966222936457,11.864798069000244,10.37650821425698,49.66299819946289,25.99349594116211,24.50360679626465
157.0,0.0,49.52616864984686,11.862954486500133,10.377169479023326,49.27727508544922,26.00611114501953,24.527793884277344
158.0,0.0,49.60929567163641,11.786448673768477,10.298169807954269,49.6180419921875,26.10527992248535,24.61673927307129
159.0,0.0,49.67069790580056,11.731773203069514,10.241652336987583,49.52888870239258,26.07420539855957,24.58833885192871
160.0,0.0,49.565074313770644,11.720569827339865,10.233617587523026,49.55625534057617,26.072162628173828,24.585474014282227
161.0,0.0,49.61554379896684,11.884053447029807,10.395587119189175,49.15562438964844,25.992721557617188,24.51805305480957
162.0,0.0,49.55470007116144,11.613656130704014,10.12701509215615,49.508399963378906,26.0026798248291,24.517427444458008
163.0,0.0,49.5506425337358,11.589237018065019,10.10271778973666,49.10324478149414,25.9998779296875,24.52678108215332
164.0,0.0,49.61828734657981,11.543879920786077,10.05533131686124,49.53901290893555,26.04922103881836,24.563051223754883
165.0,0.0,49.648409670049496,11.52181753245267,10.032365278764205,49.559600830078125,26.124637603759766,24.637849807739258
166.0,0.0,49.580638365312055,11.507416356693614,10.019997184926813,49.676910400390625,26.005657196044922,24.515350341796875
167.0,0.0,49.60304008830678,11.420103918422353,9.932012731378729,49.34477233886719,25.959444046020508,24.479101181030273
168.0,0.0,49.59091411937367,11.399353504180908,9.911626122214578,49.451725006103516,26.000499725341797,24.516948699951172
169.0,0.0,49.50705458901145,11.34566662528298,9.860454992814498,49.54926300048828,26.032825469970703,24.546348571777344
170.0,0.0,49.52457904815674,11.33374617316506,9.848008719357578,49.469032287597656,25.9039306640625,24.419858932495117
171.0,0.0,49.566149018027566,11.301653298464688,9.814668828790838,49.27031326293945,26.188705444335938,24.710596084594727
172.0,0.0,49.60533948378129,11.274560581554066,9.786400383169001,49.46842575073242,26.07083511352539,24.586782455444336
173.0,0.0,49.5822642066262,11.225358356129039,9.737890460274436,49.35639572143555,25.960935592651367,24.480243682861328
174.0,0.0,49.48816533522172,11.168366345492275,9.683721499009566,48.94331741333008,25.935304641723633,24.467004776000977
175.0,0.0,49.45990293676203,11.129769520326095,9.64597242528742,49.62127685546875,25.99581527709961,24.507177352905273
176.0,0.0,49.35742066123269,11.058091878890991,9.577369343150746,49.52094268798828,25.954111099243164,24.468482971191406
177.0,0.0,49.43595027923584,11.021245219490744,9.538166631351817,49.307289123535156,25.936664581298828,24.45744514465332
178.0,0.0,49.43633469668302,11.006583907387473,9.523493896831166,49.219417572021484,25.970687866210938,24.49410629272461
179.0,0.0,49.380125219171696,10.991244381124323,9.509840640154751,49.28030014038086,25.98670196533203,24.50829315185547
180.0,0.0,49.277697649869054,10.891749512065541,9.41341850974343,49.15913772583008,25.964969635009766,24.490196228027344
181.0,0.0,49.217459591952235,10.865693612532182,9.38916977969083,49.10520553588867,26.037338256835938,24.56418228149414
182.0,0.0,49.1614388552579,10.888120651245117,9.413277539339932,49.384315490722656,25.929092407226562,24.44756317138672
183.0,0.0,49.24350287697532,10.811682939529419,9.334377874027599,49.44380187988281,26.023160934448242,24.539846420288086
184.0,0.0,49.09862578998912,10.747742782939564,9.2747840014371,49.15715408325195,25.934551239013672,24.459836959838867
185.0,0.0,49.10101249001243,10.778231339021163,9.305200966921719,49.10952377319336,26.0084171295166,24.535131454467773
186.0,0.0,49.03083549846303,10.71496267752214,9.244037584824996,48.77177047729492,26.051326751708984,24.588172912597656
187.0,0.0,48.83331108093262,10.694198565049605,9.229199236089533,48.88103485107422,26.11604118347168,24.64961051940918
188.0,0.0,48.950318423184484,10.651999560269443,9.183490016243674,48.89445495605469,26.037906646728516,24.571073532104492
189.0,0.0,48.71912097930908,10.585691647096114,9.124118024652654,48.62479019165039,26.019216537475586,24.56047248840332
190.0,0.0,48.647540525956586,10.538501631129872,9.07907544482838,48.470481872558594,25.997652053833008,24.543537139892578
191.0,0.0,48.61719825051048,10.575478358702226,9.116962432861328,48.395931243896484,25.9450740814209,24.493196487426758
192.0,0.0,48.51780319213867,10.490864992141724,9.035330945795232,48.6041145324707,26.119274139404297,24.661149978637695
193.0,0.0,48.4820745641535,10.485544356432827,9.031082131645896,48.133216857910156,25.969581604003906,24.525585174560547
194.0,0.0,48.308073564009234,10.428704912012273,8.979462796991522,48.34400939941406,25.958728790283203,24.50840950012207
195.0,0.0,48.34625972401012,10.420163371346213,8.969775590029629,48.07207107543945,25.88988494873047,24.447723388671875
196.0,0.0,48.317054921930485,10.348261941562999,8.89875026182695,48.12147903442383,25.960662841796875,24.517019271850586
197.0,0.0,48.26450625332919,10.30161300572482,8.853677879680287,47.9155158996582,26.015439987182617,24.577974319458008
198.0,0.0,48.242666417902164,10.30702718821439,8.859747171401978,48.35363006591797,25.974567413330078,24.523958206176758
199.0,0.0,48.252647313204676,10.269203467802567,8.821624062278055,48.20486831665039,25.96146583557129,24.51531982421875
200.0,0.0,48.21722282062877,10.228120543740012,8.781603856520219,48.6214714050293,25.978151321411133,24.519506454467773
201.0,0.0,48.20966573195024,10.2291016145186,8.782811663367532,48.139366149902344,26.051740646362305,24.607559204101562
202.0,0.0,48.12690110640092,10.162008849057285,8.718201832337813,48.1380615234375,25.90411376953125,24.459972381591797
203.0,0.0,48.12391307137229,10.153963674198497,8.710246281190352,48.08271408081055,25.958480834960938,24.51599884033203
204.0,0.0,47.96338540857489,10.112377578561956,8.673476002433084,47.86045837402344,26.0574893951416,24.621675491333008
205.0,0.0,47.93918219479647,10.014726877212524,8.576551415703513,47.87503433227539,26.005796432495117,24.56954574584961
206.0,0.0,47.82308023626154,10.063208666714756,8.628516305576671,47.95186996459961,26.06709861755371,24.628541946411133
207.0,0.0,47.6400877345692,9.997103582728993,8.56790087439797,47.69056701660156,25.998626708984375,24.567909240722656
208.0,0.0,47.762670343572445,10.017286669124257,8.58440654928034,47.94906997680664,26.028358459472656,24.589885711669922
209.0,0.0,47.71110950816762,9.983775854110718,8.552442507310348,47.78596878051758,26.042367935180664,24.608789443969727
210.0,0.0,47.53893704847856,9.92131874778054,8.495150674473155,47.396732330322266,26.004924774169922,24.583023071289062
211.0,0.0,47.54440706426447,9.889823219992898,8.463491028005427,47.61769104003906,26.07270050048828,24.644168853759766
212.0,0.0,47.48468295010653,9.89596059105613,8.471420168876648,47.21884536743164,26.03766632080078,24.62110137939453
213.0,0.0,47.46698717637496,9.838353265415538,8.414343682202427,47.39217758178711,25.999874114990234,24.578109741210938
214.0,0.0,47.43456823175604,9.805016799406571,8.381979725577615,47.64329528808594,25.99146842956543,24.562170028686523
215.0,0.0,47.446406624533914,9.790874784643,8.367482597177679,47.422279357910156,26.068195343017578,24.645526885986328
216.0,0.0,47.54149133508856,9.805807568810202,8.379562865604054,47.55644607543945,25.998455047607422,24.571762084960938
217.0,0.0,47.42308816042814,9.707358381964944,8.284665714610707,47.269893646240234,26.079286575317383,24.661190032958984
218.0,0.0,47.332914959300645,9.656786268407648,8.236798839135604,46.876075744628906,26.081829071044922,24.675546646118164
219.0,0.0,47.26439033855092,9.64389157295227,8.225959918715738,47.4561653137207,26.146329879760742,24.722644805908203
220.0,0.0,47.46177864074707,9.687940099022605,8.264086745002054,47.19084167480469,26.097183227539062,24.68145751953125
221.0,0.0,47.32378404790705,9.621608582409946,8.201895117759705,47.686832427978516,26.011051177978516,24.580446243286133
222.0,0.0,47.326618454673074,9.577236500653354,8.15743794224479,47.559627532958984,26.23009490966797,24.803306579589844
223.0,0.0,47.460610909895465,9.61361796205694,8.189799709753556,47.58123779296875,26.05706024169922,24.629623413085938
224.0,0.0,47.428460121154785,9.577563155781139,8.154709317467429,47.28684997558594,26.0355167388916,24.616910934448242
225.0,0.0,47.345603942871094,9.491260940378362,8.070892843333157,47.28887939453125,26.044240951538086,24.625574111938477
226.0,0.0,47.319621259515934,9.479609641161831,8.06002093445171,47.13863754272461,26.012813568115234,24.59865379333496
227.0,0.0,47.437172022732824,9.514732165770097,8.091617042368108,47.6195182800293,26.11063575744629,24.682050704956055
228.0,0.0,47.495910384438254,9.478897679935802,8.054020328955216,47.06618118286133,26.031864166259766,24.6198787689209
229.0,0.0,47.37472594868053,9.49253808368336,8.07129641012712,47.38862991333008,26.024206161499023,24.60254669189453
230.0,0.0,47.41878812963312,9.426388935609298,8.003825285217978,47.4060173034668,26.212190628051758,24.790010452270508
231.0,0.0,47.49027945778587,9.396626060659235,7.9719177376140244,47.33576202392578,26.070539474487305,24.650466918945312
232.0,0.0,47.32747962258079,9.356010588732632,7.936186270280317,47.10201644897461,26.20921516418457,24.796154022216797
233.0,0.0,47.47743251106956,9.35714316368103,7.932820244268938,46.985591888427734,26.222238540649414,24.812671661376953
234.0,0.0,47.41489705172452,9.308906880292026,7.886460065841675,47.514102935791016,26.14402961730957,24.71860694885254
235.0,0.0,47.36920296062123,9.289057146419179,7.867981043728915,47.459285736083984,26.091501235961914,24.667722702026367
236.0,0.0,47.431913202459164,9.270411989905618,7.847454580393705,47.4569091796875,26.171640396118164,24.74793243408203
237.0,0.0,47.466815514998004,9.279578122225674,7.855573654174805,47.37528610229492,26.240001678466797,24.818742752075195
238.0,0.0,47.45703142339533,9.245643442327326,7.821932532570579,47.58040237426758,26.17403221130371,24.746620178222656
239.0,0.0,47.43241154063832,9.210829106244175,7.78785677389665,47.363704681396484,26.097579956054688,24.676668167114258
240.0,0.0,47.30238411643288,9.152918252077969,7.7338467619635844,47.14979934692383,26.12457847595215,24.710084915161133
241.0,0.0,47.41746408289129,9.157720522447066,7.7351966879584575,47.30946731567383,26.159778594970703,24.740493774414062
242.0,0.0,47.40861892700195,9.17309418591586,7.750835657119751,47.48708724975586,26.127119064331055,24.70250701904297
243.0,0.0,47.534438219937414,9.178203821182251,7.752170714465055,47.67739486694336,26.120349884033203,24.690027236938477
244.0,0.0,47.444311055270106,9.107807137749411,7.684477827765725,47.43346405029297,26.070621490478516,24.64761734008789
245.0,0.0,47.50703577561812,9.072183847427368,7.646972807970914,47.47068786621094,26.21047019958496,24.78635025024414
246.0,0.0,47.414245171980426,9.05835071477023,7.635923396457326,47.634056091308594,26.25145721435547,24.82243537902832
247.0,0.0,47.367354826493695,9.043536923148416,7.622516252777793,47.0675163269043,26.146800994873047,24.73477554321289
248.0,0.0,47.30157886851918,8.979677287015049,7.560629985549233,47.35359573364258,26.190492630004883,24.76988410949707
