epoch,loss,numeric_loss,categorical_loss,kl_loss,learning_rate
539.0,0.35498742180872184,0.06339503545739335,0.06685197947028021,22.47404117671322,0.001
540.0,0.3559177132774161,0.06348840448341958,0.0675659046495614,22.486340866785614,0.001
541.0,0.35507601200173433,0.06336225681517223,0.06697059133553614,22.47431683649211,0.001
542.0,0.3548112934855021,0.06331884243512807,0.06716325989664962,22.432919532741042,0.001
543.0,0.35523098652765633,0.0633652442088138,0.06711316938813963,22.47525788224451,0.001
544.0,0.3546155280174186,0.06311735293092248,0.06685760457357859,22.464057504314265,0.001
545.0,0.3533397499284788,0.06297818214109499,0.06631635961263146,22.40452139344934,0.001
546.0,0.35405979050348885,0.0629587276715394,0.0666599384079513,22.444112943187697,0.001
547.0,0.35377733810851564,0.06293221894804746,0.06617878008310653,22.466634445538805,0.001
548.0,0.3536277375264799,0.06308313738129455,0.06621944380405287,22.43251617640665,0.001
549.0,0.35405586870837974,0.06333488185111791,0.06621016288116642,22.451082743466173,0.001
550.0,0.35436096079817647,0.06317915808256358,0.06656325645914905,22.461855039204636,0.001
551.0,0.3541554827668351,0.06299495513308538,0.06629380517422337,22.486672806413207,0.001
552.0,0.35318152817416953,0.0630491412665746,0.06601098685027802,22.412140554489067,0.001
553.0,0.3535080037704886,0.06300603002990217,0.06608237642539691,22.441960252038964,0.001
554.0,0.35395428375022053,0.06292426201714772,0.06622169437269641,22.48083325390402,0.001
555.0,0.3539157690795045,0.0630358292223656,0.06618626752536591,22.46936778935123,0.001
556.0,0.35308370089422075,0.06274190892095435,0.06601929353320435,22.43225041916381,0.001
557.0,0.35321723135639,0.06283183324418656,0.06571001477845728,22.467538955549127,0.001
558.0,0.3527707535110108,0.0628178294867141,0.0656971596011288,22.425576884996946,0.001
559.0,0.35274679421289873,0.06270286345590739,0.06543897374715979,22.46049624055488,0.001
560.0,0.35399403460493917,0.06306918780213078,0.06643693957086567,22.448791111985297,0.001
561.0,0.3529651849509374,0.06280326739497925,0.06529115960342155,22.487076319515978,0.001
562.0,0.3534558443990472,0.0628909709859112,0.06596490897272275,22.459997090030477,0.001
563.0,0.3526372404675506,0.06263999897799535,0.06564567239793469,22.435157305573764,0.001
564.0,0.35378209409648426,0.06298338689896614,0.06573215545448538,22.506655653862104,0.001
565.0,0.3530893889192033,0.06282423205299464,0.0656591208660167,22.460604053654084,0.001
566.0,0.3522696560376311,0.0626066758140037,0.06537236616899979,22.429061941904564,0.001
567.0,0.35327292740617167,0.06292858653484959,0.06560038241077232,22.474396379026647,0.001
568.0,0.35239938704390505,0.06272493268801196,0.06513487986505848,22.453958075884813,0.001
569.0,0.35263305167629294,0.06278615366650499,0.06510870788059278,22.473819575897636,0.001
570.0,0.3517114321390788,0.06259185982417298,0.06489411613916697,22.42254605576328,0.001
571.0,0.351107626609062,0.062425143557460344,0.06441628805374446,22.42661988245298,0.001
572.0,0.3511234230646804,0.06234672743844115,0.06456002621958244,22.42166749962933,0.001
573.0,0.35211008773546787,0.06263746339912828,0.06514292559054889,22.43297033440577,0.001
574.0,0.3509535996336915,0.06235704615235873,0.0646431736954271,22.395338415555212,0.001
575.0,0.35162581333286685,0.06251513194207732,0.06479927492604408,22.431141152229483,0.001
576.0,0.3518859836608852,0.06234525984416814,0.0650745131177445,22.446621629201115,0.001
577.0,0.3503222020521556,0.06214855572200257,0.06413776124721249,22.403588961248527,0.001
578.0,0.3507181314845063,0.06229871140631366,0.06436219061278317,22.405723240821874,0.001
579.0,0.35116154472577515,0.06244325336732277,0.06437466960383333,22.434362698907723,0.001
580.0,0.35086843044790506,0.062226684959647866,0.06440464645351994,22.423710357108618,0.001
581.0,0.35204326698224836,0.0624567338150658,0.06492352405707585,22.466301399823195,0.001
582.0,0.35120338582557087,0.06209442665859989,0.06441929473724539,22.468966862926745,0.001
583.0,0.3511295362150288,0.062235176580273395,0.06439073921338609,22.450362505978102,0.001
584.0,0.3503551406947445,0.06224166629113019,0.06406131425880951,22.405216469612295,0.001
585.0,0.3505788747578451,0.0620392332338307,0.06421365789626832,22.43259890656493,0.001
586.0,0.35040300145541153,0.06225290040583371,0.06399239157432834,22.415771440828227,0.001
587.0,0.3503301189914686,0.06212428428198649,0.06394684170138891,22.425899862698767,0.001
588.0,0.350592654045314,0.062081669835739484,0.06394852650219991,22.456246162658413,0.001
589.0,0.35076470448546215,0.06235722173430604,0.0640128930545833,22.43945950895684,0.001
590.0,0.3500068263920475,0.06199357699449748,0.06386860315454061,22.414465107329903,0.001
591.0,0.34956261120974746,0.06189152440183783,0.06362941944503893,22.404167184002322,0.001
592.0,0.3500210806115033,0.06199736449204079,0.06365577352645735,22.436794777439065,0.001
593.0,0.3494154418984505,0.06189069432550914,0.06336596577543102,22.41587867040068,0.001
594.0,0.34989266798376495,0.06198357185136238,0.06352099961681998,22.43881014819559,0.001
595.0,0.3504926676619543,0.06209752285113073,0.06380378072188325,22.459136849669015,0.001
596.0,0.35116895679469523,0.06204631448336388,0.06424896762659561,22.487367908704226,0.001
597.0,0.34958621111090327,0.06184589628079166,0.06348792676171755,22.42523928428894,0.001
598.0,0.3493270322884599,0.06177368955729214,0.06335705358824228,22.419629310364048,0.001
599.0,0.3507866791394203,0.06212468416383277,0.06375945458129116,22.490254502318223,0.001
600.0,0.3494343915486445,0.06189856921497001,0.0633538061217086,22.418202073606725,0.001
601.0,0.3495747063257923,0.061912721031468755,0.0632959916235105,22.43659994046982,0.001
602.0,0.3496496663790315,0.06204157866979843,0.06307044157494693,22.45376512013614,0.001
603.0,0.3493528971661171,0.06186436771598036,0.06321291967409931,22.42756139851052,0.001
604.0,0.3486006455878689,0.06156992384968283,0.06311413812446812,22.39165887005253,0.001
605.0,0.34869488787977665,0.06151359674593085,0.0629810639338134,22.42002313866463,0.001
606.0,0.34934760405592724,0.06188666082272246,0.06307370142509404,22.43872473555613,0.001
607.0,0.3479223456829106,0.06163668639311507,0.06238182821230257,22.39038349830941,0.001
608.0,0.3489201154610882,0.061576145560774086,0.06302643927945394,22.431753498234162,0.001
609.0,0.34889895172968305,0.06173845123686747,0.06284068019626891,22.431982475873,0.001
610.0,0.3487514292812783,0.061612617666726786,0.06257304792466774,22.45657676104541,0.001
611.0,0.34821496121415263,0.0617042165504743,0.06263783778229805,22.387291172323707,0.001
612.0,0.3483274040156848,0.0616298661520492,0.06257344139357136,22.412409978370142,0.001
613.0,0.3482906352983762,0.061635397527724095,0.06265438824347709,22.400085518893587,0.001
614.0,0.3483979308714061,0.06157468606347907,0.06256188620647339,22.426136373929236,0.001
615.0,0.34786588484293796,0.06152066076387009,0.062480683570310946,22.38645446463807,0.001
616.0,0.3481082855022117,0.06133585896121857,0.06245605417922752,22.431637820587856,0.001
617.0,0.34834466935837105,0.06161284288519049,0.06262036649399697,22.411146581989446,0.001
618.0,0.34736215523933167,0.06139957227799446,0.06196451391259285,22.399807333401892,0.001
619.0,0.3476182026405857,0.0614849340731967,0.06193568778636793,22.41975867911561,0.001
620.0,0.34860502435192126,0.061624362367337156,0.06252476848559836,22.445589814556243,0.001
621.0,0.3472002743313846,0.06111098677940564,0.06204346033263969,22.404583099225885,0.001
622.0,0.34717360982611845,0.06131406007632273,0.061802940349600634,22.405661378276946,0.001
623.0,0.3477816278259504,0.061416104282826595,0.062025898157461595,22.433963078886407,0.001
624.0,0.34809980776211985,0.06164114573570691,0.062271266852475735,22.418740015596015,0.001
625.0,0.3471714644671575,0.06127125492583127,0.06188699456790811,22.401322099171818,0.001
626.0,0.3465240035699383,0.0610771068971451,0.06165119769162239,22.37957029473292,0.001
627.0,0.3477563577699879,0.06150171631887623,0.06222434336804364,22.403030317123623,0.001
628.0,0.3469331156989755,0.061135859709216034,0.06188497338529047,22.391228723743733,0.001
629.0,0.34785295567011726,0.06152968135870755,0.06202234169595862,22.430093739130726,0.001
630.0,0.3478676335180187,0.06145073635052872,0.06195552364740198,22.446137868106092,0.001
631.0,0.34778678008954816,0.06112263625547222,0.06191818499469866,22.47459648515536,0.001
632.0,0.3466004692528346,0.061033896812701334,0.0616232344208787,22.39433428794826,0.001
633.0,0.346993460774966,0.0614622715333281,0.06172061400258378,22.38105788731684,0.001
634.0,0.34642604660225784,0.060996387340978946,0.0616280145466872,22.380164978166693,0.001
635.0,0.3468500672410068,0.061286508475672706,0.06157808909065103,22.398547455600408,0.001
636.0,0.34709227085113525,0.0610586855407447,0.061597063695186895,22.443652671221727,0.001
637.0,0.347147264437044,0.06114847971696288,0.0617956289996023,22.420316042965407,0.001
638.0,0.3462209890694379,0.06093868562211729,0.0612311503216284,22.405115763346355,0.001
639.0,0.3463777140395282,0.061210633446908976,0.061250604110765675,22.3916482359307,0.001
640.0,0.34637360893972385,0.06100882404403055,0.06122557010892864,22.41392197456534,0.001
641.0,0.34669692127127627,0.061152357659111284,0.06146002982713316,22.408454041502793,0.001
642.0,0.3456899768685641,0.0609807210834059,0.061233022492634105,22.347623729270342,0.001
643.0,0.3466576672580144,0.06120396757574931,0.061229797871145485,22.422390680879218,0.001
644.0,0.3464092598658174,0.06113362370152452,0.06113911566396826,22.413652533265555,0.001
645.0,0.34572577422068,0.060968265311630895,0.06117593713070704,22.35815753675487,0.001
646.0,0.3450694896586954,0.0608289240770144,0.06073456453201977,22.350600560506184,0.001
647.0,0.3452989166457903,0.060617450063359245,0.060749894101597944,22.393157784797285,0.001
648.0,0.34575577753863923,0.06094212491558567,0.06076138522731115,22.405227182118317,0.001
649.0,0.3468947130251149,0.06084302564462026,0.061461841508950274,22.458984967236105,0.001
650.0,0.34583442532308567,0.06083458277596731,0.060932701853312315,22.406714522130958,0.001
651.0,0.3455553499803151,0.06089167563950634,0.06092584837381154,22.37378315511904,0.001
652.0,0.3463908349542313,0.06107769101926181,0.06113546220883387,22.417768730964834,0.001
653.0,0.34610630088745187,0.06084555108525437,0.06110830589720648,22.415244977768154,0.001
654.0,0.34544622081599824,0.06064991877503591,0.060658467278632944,22.413783905168646,0.001
655.0,0.34504313161384026,0.06071343454936324,0.06030777156284955,22.402193261063807,0.001
656.0,0.3456626489554366,0.060937799887570074,0.060657122550897946,22.406773048993117,0.001
657.0,0.3443887101732977,0.06054525038218934,0.06026739334543002,22.357607070713826,0.001
658.0,0.3453125514124082,0.060845916639996445,0.06047915083836747,22.398748998772607,0.001
659.0,0.34447192383683434,0.06057949459443898,0.06018108988529471,22.37113433559191,0.001
660.0,0.34553558287555225,0.060919828066542815,0.06053008884191513,22.408567071505335,0.001
661.0,0.34457857723105445,0.060563041160912275,0.06031760204260208,22.369793931098833,0.001
662.0,0.34533561596043033,0.06069831446357514,0.060365837441595724,22.42714694645851,0.001
663.0,0.3447778967961873,0.06051189750092759,0.06029447433474946,22.397152878922416,0.001
664.0,0.3449871823123601,0.060751810159585244,0.06033943976237349,22.38959382984736,0.001
665.0,0.3442669412861132,0.06049145892534626,0.05995735374691824,22.38181340639994,0.001
666.0,0.34469499013739635,0.06061500991316147,0.060070144259222025,22.40098401944931,0.001
667.0,0.34448786903189743,0.060459137609288026,0.06007646403560355,22.395227197098407,0.001
668.0,0.3432392933869471,0.06021930918641831,0.05968254690641137,22.333744118747102,0.001
669.0,0.34398600540749014,0.0604877979685999,0.05984409320163944,22.365411845516398,0.001
670.0,0.34387314469302627,0.06034306603479603,0.05982405374243379,22.37060304754945,0.001
671.0,0.3440582918249853,0.06032615301271552,0.059650467019783306,22.40816773018336,0.001
672.0,0.34368991865415005,0.06030099238502925,0.059621192685000976,22.37677387777529,0.001
673.0,0.3432769643389471,0.0602507108490761,0.05968598956795044,22.3340269724528,0.001
674.0,0.3438584145889979,0.06045159047733159,0.05987085080514216,22.35359783259701,0.001
675.0,0.3435270376673572,0.06019228824401555,0.05972785414217814,22.360689894793786,0.001
676.0,0.3442394153712547,0.06043621656148945,0.059998921998967863,22.380428140021895,0.001
677.0,0.3438340373779541,0.06026927842737333,0.059773148177829506,22.379161486342618,0.001
678.0,0.3429471942932094,0.06024328205887586,0.05922257454564038,22.348134175827514,0.001
679.0,0.3436871760239884,0.06025327434210472,0.05963728379577262,22.379662178422763,0.001
680.0,0.3435966462305147,0.06035395422482599,0.05950083886379521,22.374185771158295,0.001
681.0,0.34356358579304663,0.060176663491959985,0.05956491965749492,22.382200667847236,0.001
682.0,0.3436855526819621,0.060172321283381826,0.059369431902148405,22.41438042627622,0.001
683.0,0.34330542024956445,0.060172622742718215,0.05938875768758935,22.374404471758837,0.001
684.0,0.342347684924461,0.06005939363276577,0.058801696163742506,22.34866006407019,0.001
685.0,0.34300856326268686,0.05999013944847943,0.05940769044639858,22.361073925070567,0.001
686.0,0.3445116364520434,0.06044575723406931,0.05994907734260711,22.41168059605986,0.001
687.0,0.3436525477666289,0.06017091780152495,0.05938040119804204,22.41012327638391,0.001
688.0,0.3432938283709086,0.06029924393108446,0.059490087693004304,22.350450254466434,0.001
689.0,0.34280696361576585,0.0598479702762545,0.05909868673374664,22.386031172591256,0.001
690.0,0.3430921824555419,0.06027134637173997,0.05901660220740048,22.380423872438197,0.001
691.0,0.34316018087678846,0.059990426176759204,0.05946066882036048,22.37090914652228,0.001
692.0,0.34307072750509604,0.05993903853577566,0.05939476705713359,22.37369254299495,0.001
693.0,0.34264884719021244,0.06001392256927817,0.059021105573057585,22.361382384278457,0.001
694.0,0.3432259189483782,0.06012457243451789,0.05942181637298027,22.367953479017842,0.001
695.0,0.3427774843559962,0.060169415556949025,0.05905151459043973,22.35565585306246,0.001
696.0,0.343637616258778,0.06024997067301785,0.059222332912084716,22.41653175876565,0.001
697.0,0.3421674261898755,0.06007890745180927,0.05872143759098772,22.336708669793115,0.001
698.0,0.34157785582760153,0.05973280445761876,0.05846178102983187,22.33832749493046,0.001
699.0,0.34200483478911936,0.05989275171876498,0.05825197900811287,22.386010949470137,0.001
700.0,0.34270347049247185,0.05988856496876233,0.05895527129031752,22.385963901537195,0.001
701.0,0.34277879974069114,0.05993109223641217,0.0591617707146085,22.368594113005894,0.001
702.0,0.3416299061960281,0.05971715398575073,0.058766544613664005,22.314621206832257,0.001
703.0,0.3417713153580008,0.05978982885406442,0.05844033907537591,22.354115115997455,0.001
704.0,0.3432126450756369,0.06020129638719776,0.059175350129196086,22.383600243694705,0.001
705.0,0.34242972459422943,0.06001072587896156,0.05870133726836339,22.371766565052887,0.001
706.0,0.34229968454195486,0.059994038092355206,0.058760801627891796,22.3544850109919,0.001
707.0,0.34163036711139766,0.05994684310400323,0.058287225850776996,22.33963033597763,0.001
708.0,0.34155762127545325,0.059740809153884515,0.05839961226264091,22.341720563635977,0.001
709.0,0.34162871478355095,0.059679220188153935,0.058157628563713266,22.379187170229002,0.001
710.0,0.3417415616174811,0.059718550119089754,0.05825062994271109,22.377238748280426,0.001
711.0,0.3424099717782513,0.059948613739585224,0.05863293073220884,22.382843365952304,0.001
712.0,0.3421283973950774,0.05981415226102964,0.05862189244189763,22.36923573986036,0.001
713.0,0.3412607623834044,0.05953286741286108,0.05836309176193525,22.33648081566101,0.001
714.0,0.34216149498338566,0.05992405318982525,0.05849030680240017,22.37471394125185,0.001
715.0,0.3410901957995271,0.059649539490540825,0.05820096125953818,22.32397004567325,0.001
716.0,0.3418032171791547,0.05990361168844515,0.058278258498673026,22.362135159914896,0.001
717.0,0.341395829910557,0.059659916839507075,0.05813926194696666,22.359665526647003,0.001
718.0,0.34111148812999464,0.05960479366792936,0.05813225845223693,22.337444096395416,0.001
719.0,0.34155807293713364,0.05964969522128367,0.058020925600098694,22.38874575645412,0.001
720.0,0.34140475046689106,0.059742398543036694,0.0580700740014037,22.3592282822143,0.001
721.0,0.3407859138157814,0.05953217680527739,0.05789109239499318,22.33626491076326,0.001
722.0,0.3415622381859174,0.05956816651165213,0.0583142047093067,22.367987184219707,0.001
723.0,0.3410894146792965,0.05948998187094519,0.05796389756341503,22.36355389634224,0.001
724.0,0.34057894580440434,0.05937170769730115,0.05765080737741026,22.35564359029134,0.001
725.0,0.3404754333572301,0.05931206761974178,0.05758018080638424,22.358318982059007,0.001
726.0,0.339964862827841,0.05939542701187199,0.057521308870076046,22.30481325436945,0.001
727.0,0.34049626899092167,0.05942756544849644,0.05760222756767382,22.346648107380627,0.001
728.0,0.3405679555516265,0.05947113680104687,0.0575833452108516,22.351347866668004,0.001
729.0,0.34076230479702013,0.05922680912905088,0.057916128744273425,22.361937178868683,0.001
730.0,0.34044752205343554,0.05937122623329837,0.05754403650896734,22.353226457012298,0.001
731.0,0.3396264243887984,0.059411654172286596,0.05709805822671821,22.31167165329467,0.001
732.0,0.33971721791241266,0.05926554204394284,0.05719519265370282,22.325648773750757,0.001
733.0,0.3399407649965591,0.05907269303589107,0.057475377537616314,22.339269986435703,0.001
734.0,0.3405196600036534,0.05955939311279009,0.05752437554946229,22.343589608527754,0.001
735.0,0.3406144831006385,0.05944201149488693,0.057765626676006404,22.34068500396868,0.001
736.0,0.33897197164901316,0.05904816540136729,0.05693144310418874,22.299236750493854,0.001
737.0,0.33939488266156687,0.059253710675049046,0.05693324958080571,22.3207928209,0.001
738.0,0.3402425473955668,0.059494344287947434,0.05728205055270565,22.34661577825677,0.001
739.0,0.3401740756753373,0.05936898311523542,0.05740342381065839,22.34016730251922,0.001
740.0,0.34069489126336083,0.05947933858047882,0.057667124914388135,22.35484314835779,0.001
741.0,0.33947056137263504,0.059155382062882594,0.05712124982585101,22.319393445367684,0.001
742.0,0.33928198343542615,0.059079671202048864,0.05705011670039669,22.315220175268443,0.001
743.0,0.33992675273385764,0.059190595854226855,0.05716262637003916,22.35735352398598,0.001
744.0,0.339828563879614,0.05923711928670809,0.057298967232034634,22.329248306413763,0.001
745.0,0.3388282492008383,0.05891112928793311,0.05684071282545725,22.307641164352905,0.001
746.0,0.3401526015370948,0.059383215833472336,0.05748729617015956,22.32820935880757,0.001
747.0,0.33943057087458434,0.059270418976267725,0.05690880238873774,22.32513536601306,0.001
748.0,0.3399842889069422,0.05915000444473741,0.057146720316039915,22.368756995353525,0.001
749.0,0.3390292698117696,0.05896258153463608,0.05672738575227729,22.333930742795065,0.001
750.0,0.33990942941953056,0.05945776212433158,0.05706762328539809,22.338404868835728,0.001
751.0,0.3402227273542587,0.05918237616278265,0.05722909682689736,22.381125802863135,0.001
752.0,0.3398877386360952,0.05909384443471421,0.05709184083628328,22.370205752925784,0.001
753.0,0.3393728406461951,0.05923387705939546,0.056816769806353466,22.33221996429304,0.001
754.0,0.3385704095777311,0.058890203328709624,0.05661439012787114,22.30658209813784,0.001
755.0,0.33845820111226815,0.05894820916053911,0.056595040187579854,22.291495588816463,0.001
756.0,0.3394340732598414,0.059208171042405305,0.056847519662282235,22.33783872595661,0.001
757.0,0.3380321545960152,0.058793358385698984,0.05617399711042779,22.306480329330654,0.001
758.0,0.33959174156188965,0.059002619917126006,0.05691216183511634,22.367696457257555,0.001
759.0,0.3387707571188609,0.05897075563805288,0.05670389827323831,22.309610906801268,0.001
760.0,0.3386520092890143,0.05889056017409721,0.05668072997843294,22.3080722861094,0.001
761.0,0.33885403637472356,0.05913231554164734,0.05647997018885395,22.324175595148514,0.001
762.0,0.33884210823333427,0.05878504882800525,0.056435131182953645,22.36219332969352,0.001
763.0,0.337520114090889,0.05880994174510377,0.05590902682240695,22.28011497950445,0.001
764.0,0.3381155619066056,0.058805286527088246,0.056299848235361105,22.30104307061461,0.001
765.0,0.33881361013678113,0.05883545186965977,0.05645089684964315,22.352726609739538,0.001
766.0,0.3388364562705227,0.05880604483629471,0.05640560444699575,22.362481208696757,0.001
767.0,0.3388728798796597,0.058886945655901135,0.05669944781010554,22.32864914637178,0.001
768.0,0.33803567072572227,0.05884085041066827,0.05625114198689047,22.294368195207152,0.001
769.0,0.3381850798380429,0.05895395857626445,0.05611611809156257,22.311500836725106,0.001
770.0,0.33853913442184935,0.05859694925889577,0.056676952789227165,22.326523671955822,0.001
771.0,0.3390280789436271,0.05898198342486603,0.05655849556604477,22.348760439380662,0.001
772.0,0.33847774898624855,0.05883306269980457,0.05628289578303899,22.336179593926694,0.001
773.0,0.33833260119777836,0.0589614903988087,0.056058279251399105,22.33128357804529,0.001
774.0,0.33811184478132694,0.0588179787952606,0.05600302207143339,22.329084936342284,0.001
775.0,0.3382729701527722,0.05874970864895816,0.056157086588884596,22.336617961866125,0.001
776.0,0.33753590796091787,0.058644253641503045,0.05595540712889471,22.293625147919677,0.001
777.0,0.33781080009186104,0.058641490309614026,0.05602128324035096,22.3148031278288,0.001
778.0,0.3378416806051176,0.05858725544116269,0.05585811804282611,22.339631215622436,0.001
779.0,0.3380593428873036,0.05851967297664516,0.05607316617483962,22.346650694058912,0.001
780.0,0.3382583754519894,0.05847128825985133,0.05606952818221153,22.37175646220168,0.001
781.0,0.33737621636695514,0.05852316535975291,0.055824210705686376,22.302884515562013,0.001
782.0,0.3375943263643953,0.05861384465814181,0.05599902682516673,22.29814606061265,0.001
783.0,0.3369993498064067,0.05862663332457956,0.05555511073774943,22.281761021374567,0.001
784.0,0.337532994954009,0.05856299339091941,0.055539273644146854,22.343073283156304,0.001
785.0,0.338860358005245,0.05864873021568882,0.056322737184425466,22.388889434675104,0.001
786.0,0.338454932382662,0.05860092200032652,0.056329030254387964,22.352498389814542,0.001
787.0,0.3378028375645206,0.05850105773504466,0.055946639054306024,22.33551464342091,0.001
788.0,0.33709024716185654,0.05855094510466541,0.05541567239042831,22.31236339377486,0.001
789.0,0.3367467356599085,0.0583051599596189,0.05550674248707893,22.293483725421506,0.001
790.0,0.3376789427783391,0.05856189215087999,0.055932701807724285,22.318435337989843,0.001
791.0,0.336741309187728,0.058355364574281046,0.055419193827398294,22.29667559061965,0.001
792.0,0.33693283714660227,0.0583381103564343,0.055504712833253214,22.309001887770005,0.001
793.0,0.33760142965948203,0.058416483864256234,0.05576262412141991,22.342232743354693,0.001
794.0,0.3367607235636341,0.058424347679908964,0.055433923131935126,22.290245831284892,0.001
795.0,0.3377929114859942,0.05856397666343271,0.05564520278409736,22.35837363325842,0.001
796.0,0.3372791107386759,0.058524624414776016,0.055385282662905516,22.336920838377793,0.001
797.0,0.33599671013823385,0.058204692248340066,0.05503831432970691,22.27537082863725,0.001
798.0,0.33693091918344364,0.05839861235389971,0.0553783751922111,22.31539363077242,0.001
799.0,0.33728308152390396,0.05856328156508812,0.05556179171419579,22.315801411458892,0.001
800.0,0.33697697737989907,0.058457891333456996,0.055320738011027035,22.31983535801439,0.001
801.0,0.3371724593857108,0.058485662896339205,0.055649667297868424,22.30371344579409,0.001
802.0,0.3362739622320759,0.0582906512467012,0.05502391681415305,22.295939841771233,0.001
803.0,0.33659706132052697,0.05824274091755963,0.055204684943913326,22.31496399831554,0.001
804.0,0.33658424101463735,0.058290181264757567,0.05518265032809075,22.311141610689905,0.001
805.0,0.3362200362225101,0.058238669464441194,0.055038261461203504,22.294311035713648,0.001
806.0,0.33713605292311544,0.058475599084134515,0.055351276460983985,22.33091827288066,0.001
807.0,0.33645333329292193,0.05816994653376814,0.05511663872833666,22.316675168738517,0.001
808.0,0.3363848863399192,0.05812869952421754,0.055047504995103295,22.320868566155976,0.001
809.0,0.33648859746924276,0.05842381986240818,0.05511543753484613,22.29493462549497,0.001
810.0,0.33651605166801035,0.05823163928030289,0.05528335717238792,22.300105996327858,0.001
811.0,0.3367148871835508,0.05821068954045914,0.05518417689762159,22.33200258751438,0.001
812.0,0.3370832165354463,0.05837880156628073,0.05532461850474414,22.33798005265188,0.001
813.0,0.335968341457245,0.05807998065398708,0.054916008711541626,22.297235593403855,0.001
814.0,0.3356910851448094,0.05828404309202547,0.05463969702385876,22.27673499224937,0.001
815.0,0.33595863066307485,0.05811731381231247,0.054963293021808475,22.28780282251367,0.001
816.0,0.3364099053215219,0.05824180750269868,0.055043690655057285,22.312441229275915,0.001
817.0,0.3355886745670615,0.0580808591420792,0.054627435154294315,22.288038549902232,0.001
818.0,0.33658337783595743,0.0583438387302231,0.05490351026052754,22.33360329719439,0.001
819.0,0.3352677779927101,0.05787807903741592,0.054614853573172056,22.27748511153269,0.001
820.0,0.33654675037349197,0.05831162861152871,0.055003492323230936,22.32316350719156,0.001
821.0,0.33565591377754733,0.05793379573789362,0.054437185140096975,22.328493771487718,0.001
822.0,0.3356486029548732,0.058062535459728545,0.0546752783941896,22.29107936005614,0.001
823.0,0.3351361305201979,0.0578284873265654,0.054492989308349615,22.281465931025814,0.001
824.0,0.33650247922771054,0.0583309568464756,0.05488385942224498,22.328766879425746,0.001
825.0,0.33571787579963197,0.058006023248172785,0.054602734166193226,22.31091245015462,0.001
826.0,0.3361979563758798,0.05820877145822734,0.05489265956154697,22.30965319942666,0.001
827.0,0.3360954471374756,0.05810895031445647,0.05480837326956122,22.317812889133958,0.001
828.0,0.336168790516788,0.05824736762604757,0.05476307988030726,22.315834776995935,0.001
829.0,0.33490886739944215,0.05775483138008749,0.054232098434341555,22.29219419226799,0.001
830.0,0.3358422023792789,0.05811910872181801,0.05462431771570145,22.309878083668888,0.001
831.0,0.33629465960476496,0.05826872158540438,0.0547535086399344,22.327243369463915,0.001
832.0,0.3353864228072232,0.057859298403132454,0.05429720324060144,22.322992647075218,0.001
833.0,0.33579760163886363,0.0579907049395178,0.054592998996036785,22.321390221652376,0.001
834.0,0.33485002482318443,0.0578240848499346,0.05426887768112361,22.275706800695968,0.001
835.0,0.33510676230469794,0.05774649108449618,0.054291344838871804,22.306892978546284,0.001
836.0,0.3353352673249702,0.05798114143890333,0.05433347372159566,22.302065810112104,0.001
837.0,0.33524255311652407,0.058026989403108485,0.05437814614408092,22.283742260170854,0.001
838.0,0.33527165379154084,0.058061615925401315,0.054364422940092,22.284561906231048,0.001
839.0,0.33574397338035444,0.05786163446633783,0.05456839717890574,22.33139456134953,0.001
840.0,0.3356174395236795,0.05811579416603802,0.05440577607788996,22.309587321869316,0.001
841.0,0.3352846960498862,0.05788180260965813,0.0543908411169161,22.301205569750643,0.001
842.0,0.3347160071814986,0.05763838316003481,0.054026734577194195,22.30508955864057,0.001
843.0,0.3354045471099958,0.05800806278507459,0.05415826537497512,22.32382250049887,0.001
844.0,0.3350052104148691,0.05785967035380673,0.05435335472838519,22.27921910917378,0.001
845.0,0.3356090552730647,0.057884182712939235,0.0541356084315472,22.358926877583542,0.001
846.0,0.3355967663738826,0.057773343912542685,0.05454698005971843,22.327644766193547,0.001
847.0,0.33459301517434314,0.057752570945378306,0.054107945769617,22.273250344681415,0.001
848.0,0.33446835083504245,0.05763911651489941,0.05402175634759202,22.280748393437634,0.001
849.0,0.3346247023915591,0.05777262319644837,0.05386590258511778,22.2986180466604,0.001
850.0,0.3345527942866495,0.05766115801995748,0.05423241697217776,22.265922363490276,0.001
851.0,0.3347777129580441,0.0575582978728155,0.054079511445270824,22.31399081504508,0.001
852.0,0.33488086423917446,0.057797624112944625,0.05404916388667337,22.303408026150915,0.001
853.0,0.3341199725730234,0.05739519624337214,0.05393067815396339,22.279410436273164,0.001
854.0,0.33538191966270203,0.05783989846910516,0.05428489649744883,22.32571297911204,0.001
855.0,0.3350563106471545,0.05781579720171075,0.05410191079933349,22.31386070599839,0.001
856.0,0.3349521836461542,0.057792421974684004,0.05417091176594229,22.298885519646074,0.001
857.0,0.3346743086973826,0.05766130876663613,0.054196654712636724,22.28163509281803,0.001
858.0,0.33453581254231873,0.057655098095332105,0.053892298835461545,22.298842042548472,0.001
859.0,0.33456652526441777,0.05771753305918006,0.05372194064670502,22.312705645278164,0.001
860.0,0.3337540817043008,0.057594595655594785,0.05346809166003036,22.269140078052537,0.001
861.0,0.3343822169521628,0.05762192509966354,0.05351125044093284,22.324904794562354,0.001
862.0,0.3341610775962812,0.05748413224198502,0.053637523595328744,22.30394251923583,0.001
863.0,0.3343639422769416,0.057892713661743624,0.05367359456066127,22.279763966390533,0.001
