state_code,station_id,direction,lane,date,hour,volume,source_file,raw_key_guess
11,000050,3,1,2018-06-10,0,803,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,1,589,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,2,586,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,3,691,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,4,311,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,5,204,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,6,317,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,7,564,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,8,685,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,9,801,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,10,1074,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,11,1203,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,12,1379,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,13,1575,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,14,1678,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,15,1565,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,16,1497,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,17,1318,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,18,1219,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,19,1166,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,20,1069,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,21,968,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,22,783,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,1,2018-06-10,23,648,DC_JUN_2018 (TMAS).VOL,3112U00005031180610100803005890058600691
11,000050,3,2,2018-06-10,0,956,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,1,669,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,2,713,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,3,824,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,4,419,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,5,336,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,6,405,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,7,680,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,8,747,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,9,910,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,10,1015,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,11,1199,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,12,1336,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,13,1523,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,14,1556,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,15,1453,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,16,1401,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,17,1289,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,18,1221,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,19,1115,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,20,1027,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,21,882,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,22,787,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,2,2018-06-10,23,747,DC_JUN_2018 (TMAS).VOL,3112U00005032180610100956006690071300824
11,000050,3,3,2018-06-10,0,549,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,1,336,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,2,389,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,3,458,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,4,201,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,5,91,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,6,130,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,7,210,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,8,350,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,9,391,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,10,538,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,11,614,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,12,708,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,13,778,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,14,864,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,15,836,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,16,869,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,17,754,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,18,680,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,19,681,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,20,520,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,21,411,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,22,410,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,3,3,2018-06-10,23,347,DC_JUN_2018 (TMAS).VOL,3112U00005033180610100549003360038900458
11,000050,7,1,2018-06-10,0,754,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,1,510,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,2,349,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,3,342,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,4,288,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,5,372,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,6,688,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,7,877,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,8,1112,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,9,1498,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,10,1784,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,11,1640,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,12,1737,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,13,1919,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,14,1978,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,15,1870,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,16,1715,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,17,1607,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,18,1497,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,19,1386,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,20,1207,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,21,1070,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,22,924,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,1,2018-06-10,23,573,DC_JUN_2018 (TMAS).VOL,3112U00005071180610100754005100034900342
11,000050,7,2,2018-06-10,0,629,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,1,444,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,2,304,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,3,240,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,4,220,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,5,339,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,6,517,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,7,643,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,8,719,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,9,973,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,10,1055,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,11,1055,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,12,1093,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,13,1218,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,14,1204,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,15,1160,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,16,1130,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,17,1032,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,18,1089,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,19,998,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,20,920,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,21,700,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,22,618,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,2,2018-06-10,23,435,DC_JUN_2018 (TMAS).VOL,3112U00005072180610100629004440030400240
11,000050,7,3,2018-06-10,0,415,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,1,211,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,2,109,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,3,73,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,4,92,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,5,190,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,6,330,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,7,415,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,8,516,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,9,778,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,10,909,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,11,821,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,12,915,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,13,1122,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,14,1112,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,15,1022,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,16,1000,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,17,826,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,18,852,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,19,796,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,20,694,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,21,456,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,22,411,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,000050,7,3,2018-06-10,23,224,DC_JUN_2018 (TMAS).VOL,3112U00005073180610100415002110010900073
11,001295,1,1,2018-06-10,0,359,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,1,270,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,2,194,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,3,174,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,4,117,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,5,161,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,6,259,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,7,298,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,8,440,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,9,595,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,10,669,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,11,705,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,12,813,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,13,863,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,14,964,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,15,1146,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,16,892,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,17,757,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,18,654,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,19,551,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,20,476,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,21,420,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,22,377,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,1,2018-06-10,23,239,DC_JUN_2018 (TMAS).VOL,3111U00129511180610100359002700019400174
11,001295,1,2,2018-06-10,0,479,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,1,305,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,2,255,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,3,216,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,4,189,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,5,305,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,6,446,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,7,534,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,8,679,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,9,896,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,10,960,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,11,962,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,12,1036,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,13,1072,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,14,1256,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,15,1342,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,16,1072,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,17,951,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,18,819,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,19,694,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,20,644,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,21,607,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,22,541,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,2,2018-06-10,23,353,DC_JUN_2018 (TMAS).VOL,3111U00129512180610100479003050025500216
11,001295,1,3,2018-06-10,0,204,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,1,101,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,2,83,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,3,71,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,4,95,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,5,177,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,6,276,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,7,315,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,8,383,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,9,593,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,10,612,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,11,591,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,12,635,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,13,699,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,14,855,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,15,820,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,16,649,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,17,541,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,18,436,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,19,377,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,20,311,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,21,332,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,22,258,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,001295,1,3,2018-06-10,23,172,DC_JUN_2018 (TMAS).VOL,3111U00129513180610100204001010008300071
11,002295,5,1,2018-06-10,0,200,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,1,91,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,2,76,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,3,73,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,4,56,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,5,61,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,6,110,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,7,167,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,8,199,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,9,287,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,10,358,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,11,371,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,12,397,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,13,471,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,14,448,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,15,421,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,16,439,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,17,392,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,18,470,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,19,509,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,20,284,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,21,226,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,22,219,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,1,2018-06-10,23,161,DC_JUN_2018 (TMAS).VOL,3111U00229551180610100200000910007600073
11,002295,5,2,2018-06-10,0,711,DC_JUN_2018 (TMAS).VOL,3111U00229552180610100711005580044000456
11,002295,5,2,2018-06-10,1,558,DC_JUN_2018 (TMAS).VOL,3111U00229552180610100711005580044000456
11,002295,5,2,2018-06-10,2,440,DC_JUN_2018 (TMAS).VOL,3111U00229552180610100711005580044000456
11,002295,5,2,2018-06-10,3,456,DC_JUN_2018 (TMAS).VOL,3111U00229552180610100711005580044000456
11,002295,5,2,2018-06-10,4,270,DC_JUN_2018 (TMAS).VOL,3111U00229552180610100711005580044000456
11,002295,5,2,2018-06-10,5,241,DC_JUN_2018 (TMAS).VOL,3111U00229552180610100711005580044000456
11,002295,5,2,2018-06-10,6,362,DC_JUN_2018 (TMAS).VOL,3111U00229552180610100711005580044000456
11,002295,5,2,2018-06-10,7,499,DC_JUN_2018 (TMAS).VOL,3111U00229552180610100711005580044000456
