segment_id,segment_group,direction,route,route_type,description,observed_speed_mph,travel_time_min,speed_time_min,length_miles,status,congestion,imputation,source_link_id,start_lon,start_lat,end_lon,end_lat,start_milepost,end_milepost,fetched_at_utc,source_response_url,source_metadata_url
VA_I-395_2.3-10.53,segment,N,I-395,I,from I-395 boundary of ALEXANDRIA (MM 2.3) to MM 10.53,54.67000000,9.00000000,10.00000000,8.20000000,open,1,0.0,425198876,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_122.5-140.49,segment,N,I-95,I,from I-95 MM 122.5 to Rt630 Exit140 (MM 140.49),67.13000000,16.00000000,16.00000000,17.90000000,open,1,0.0,425198920,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_135.15-152.8,segment,N,I-95,I,from I-95 MM 135.15 to MM 152.8,66.00000000,16.00000000,16.00000000,17.60000000,open,1,0.0,425198940,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_122.72-92.3,segment,S,I-95,I,from I-95 MM 122.72 to Junction Virginia 54 East Exit 92-Ashland (MM 92.3),67.56000000,27.00000000,26.00000000,30.40000000,open,1,0.0,425198989,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_152.19-160.1,segment,N,I-95,I,from I-95 MM 152.19 to VA-123S Exit160A (MM 160.1),53.40000000,8.90000000,9.80000000,7.90000000,open,1,0.0,425199093,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_153.25-143.9,segment,S,I-95,I,"from I-95 junction I-95S,Prince William County (MM 153.25) to Junction County Road 610-Exit 143A (MM 143.9)",58.80000000,9.50000000,9.50000000,9.30000000,open,1,0.0,425199211,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_164.1-153.2,segment,S,I-95,I,"from I-95 Junction Virginia 600 Exit 163-Lorton (MM 164.1) to junction I-95S,Prince William County (MM 153.2)",55.00000000,11.90000000,11.90000000,10.90000000,open,1,0.0,425199261,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-395_0-1.2,segment,N,I-395,I,from I-395 Jct I-95 (MM 0) to Edsall Rd W Exit2B (MM 1.2),60.50000000,1.20000000,1.20000000,1.20000000,open,1,0.0,425199492,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-495_57.75-49.4,segment,S,I-495,I,from I-495 Jct I-95 (MM 57.75) to Jct I-66 Custis Memorial Parkway (MM 49.4),59.20000000,8.40000000,8.40000000,8.30000000,open,1,0.0,425199555,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-395_1.09-5.29,segment,N,I-395,I,from I-395 Edsall Rd E Exit2A (MM 1.09) to ALEXANDRIA - ARLINGTON COUNTY LINE (MM 5.29),64.80000000,3.90000000,3.90000000,4.20000000,open,1,0.0,425199585,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-77_40-46.4,segment,N,I-77,I,from I-77 MM 40 to BLAND COUNTY LINE (MM 46.4),64.69000000,5.80000000,5.70000000,6.30000000,open,1,0.0,5888281989,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_94.9-85.8,segment,S,I-95,I,from I-95 MM 94.9 to Junction Interstate 295 South Exit 84A-Glen Allen (MM 85.8),64.60000000,8.50000000,8.40000000,9.10000000,open,1,0.0,834668553,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-295_30.1-53.3,segment,N,I-295,I,from I-295 Jct I-64 East Richmond (MM 30.1) to I-64 (MM 53.3),61.03000000,22.70000000,21.10000000,23.10000000,open,1,0.0,840152611,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_300.3-284.8,segment,W,I-64,I,from I-64 Interstate 264/664 - Exit 299A -Chesapeake (MM 300.3) to Interstate 264 East - Exit 284B-Norfolk (MM 284.8),60.76000000,15.30000000,15.30000000,15.50000000,open,1,0.0,7917177118,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_264.04-263.73,segment,W,I-64,I,from I-64 Jct I-664 Hampton (MM 264.04) to Mercury Boulevard - James River Bridge - Exit 263A - Hampton (MM 263.73),60.52000000,0.30000000,0.30000000,0.30000000,open,1,0.0,842706589,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-264_24.4-13,segment,W,I-264,I,from I-264 MM 24.4 to Jct I-64 Hampton Roads Beltway Norfolk (MM 13),43.59000000,15.60000000,15.40000000,11.30000000,open,1,0.0,840686331,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-664_19.57-20.84,segment,N,I-664,I,from I-664 US-13/58/460 Exit13 (MM 19.57) to MM 20.84,43.59000000,1.70000000,1.60000000,1.20000000,open,1,0.0,4510230708,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_264.65-201.8,segment,W,I-64,I,from I-64 Jct I-664 Hampton (MM 264.65) to Jct I-295 East Richmond (MM 201.8),52.63000000,71.60000000,70.90000000,62.80000000,open,1,0.0,7331838809,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-264_13.2-25.8,segment,E,I-264,I,from I-264 Jct I-64 Hampton Roads Beltway Norfolk (MM 13.2) to MM 25.8,61.49000000,12.30000000,11.60000000,12.60000000,open,1,0.0,840734983,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-295_40.8-3.1,segment,S,I-295,I,from I-295 Junction US 301 North and Virginia 2 North-Exit 41A (MM 40.8) to Junction US 460 East Exit 3A-Petersburg (MM 3.1),57.32000000,39.40000000,39.60000000,37.60000000,open,1,0.0,842817635,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-295_36.5-29.5,segment,S,I-295,I,from I-295 MM 36.5 to Junction Interstate 64 West-Exit 28D (MM 29.5),61.35000000,6.80000000,6.20000000,7.00000000,open,1,0.0,842840288,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_237-231.6,segment,W,I-64,I,from I-64 MM 237 to Norge/Toano - Exit 231A  (MM 231.6),54.45000000,6.00000000,5.80000000,5.40000000,open,1,0.0,842897503,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-295_3.2-29.2,segment,N,I-295,I,from I-295 US-460W Exit3B (MM 3.2) to MM 29.2,56.50000000,27.60000000,27.40000000,26.00000000,open,1,0.0,949703249,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-264_1.2-6.7,segment,E,I-264,I,from I-264 Jct I-64 and I-664 Chesapeake (MM 1.2) to boundary of NORFOLK (MM 6.7),55.00000000,6.00000000,6.00000000,5.50000000,open,1,0.0,949273675,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-264_5.1-12.9,segment,E,I-264,I,from I-264 MLK Expy Exit6 (MM 5.1) to Jct I-64 Hampton Roads Beltway Norfolk (MM 12.9),58.50000000,8.00000000,8.00000000,7.80000000,open,1,0.0,949287786,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_284.3-277.2,segment,W,I-64,I,from I-64 Jct I-264 Norfolk (MM 284.3) to Granby Street - Exit 276A-Norfolk (MM 277.2),57.86000000,7.40000000,7.90000000,7.10000000,open,1,0.0,949356601,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-464_0.4-5.5,segment,N,I-464,I,from I-464 Jct I-64 Chesapeake (MM 0.4) to Jct I-264 Norfolk at The Berkley Bridge (MM 5.5),61.20000000,5.00000000,6.00000000,5.10000000,open,1,0.0,949375430,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_232.9-254.9,segment,E,I-64,I,from I-64 boundary of JAMES CITY - YORK CL (MM 232.9) to Jefferson Ave Exit255 (MM 254.9),66.00000000,20.00000000,20.00000000,22.00000000,open,1,0.0,949401490,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_283-291.7,segment,E,I-64,I,from I-64 MM 283 to I-464N Exit291A (MM 291.7),64.50000000,8.00000000,9.00000000,8.60000000,open,1,0.0,949413144,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_277.9-272.4,segment,W,I-64,I,from I-64 Little Creek Road - Exit 276C-Norfolk (MM 277.9) to boundary of HAMPTON- NORFOLK(ELIZABETH CITY-NORFOLK CL) (MM 272.4),50.00000000,6.60000000,6.60000000,5.50000000,open,1,0.0,949602994,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_259.9-242.6,segment,W,I-64,I,from I-64 boundary of NEWPORT NEWS- HAMPTON(WARWICK-ELIZABETH CL) (MM 259.9) to Williamsburg / Virginia 199 West - Exit 242A (MM 242.6),64.50000000,16.00000000,15.00000000,17.20000000,open,1,0.0,949488506,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-664_13-11,segment,N,I-664,I,from I-664 Jct VA-164 Western Freeway including The Monitor Merrimac Bridge Tunnel (MM 13) to MM 11,60.00000000,2.00000000,2.00000000,2.00000000,open,1,0.0,949509209,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-664_0-6.5,segment,S,I-664,I,from I-664 Jct I-64 Hampton (MM 0) to MM 6.5,60.86000000,6.40000000,6.40000000,6.50000000,open,1,0.0,949546431,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-264_13-7.2,segment,W,I-264,I,from I-264 Jct I-64 Hampton Roads Beltway Norfolk (MM 13) to Jct I-464 including The Downtown Tunnel (MM 7.2),62.18000000,5.60000000,5.60000000,5.80000000,open,1,0.0,949613751,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_271.5-276.4,segment,E,I-64,I,from I-64 Bayville St Exit272 (MM 271.5) to I-564 Exit276 (MM 276.4),49.29000000,5.80000000,5.40000000,4.80000000,open,1,0.0,949594789,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_272.3-265.3,segment,W,I-64,I,from I-64 boundary of HAMPTON- NORFOLK(ELIZABETH CITY-NORFOLK CL) (MM 272.3) to Interstate 664 - Exit 264 - Hampton (MM 265.3),47.50000000,8.80000000,8.10000000,7.00000000,open,1,0.0,949609854,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-664_8.8-3.2,segment,N,I-664,I,from I-664 boundary of NEWPORT NEWS - SUFFOLK (MM 8.8) to boundary of HAMPTON- NEWPORT (MM 3.2),61.00000000,5.50000000,5.50000000,5.60000000,open,1,0.0,949631721,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_264.2-268.2,segment,E,I-64,I,from I-64 Jct I-664 Hampton (MM 264.2) to MM 268.2,52.80000000,4.50000000,4.50000000,4.00000000,open,1,0.0,949650189,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_264.4-250.8,segment,W,I-64,I,from I-64 Jct I-664 Hampton (MM 264.4) to Fort Eustis Boulevard - Exit 250B - Newport News (MM 250.8),59.57000000,13.60000000,13.60000000,13.50000000,open,1,0.0,949653407,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-264_0.1-6.6,segment,E,I-264,I,from I-264 Interstate 64/664 Exit1 (MM 0.1) to boundary of NORFOLK (MM 6.6),57.00000000,6.80000000,6.80000000,6.50000000,open,1,0.0,949664428,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_300.7-294.5,segment,W,I-64,I,from I-64 Interstate 264/664 - Exit 299A -Chesapeake (MM 300.7) to MM 294.5,56.31000000,6.50000000,6.50000000,6.10000000,open,1,0.0,949670373,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-664_8.7-14.1,segment,S,I-664,I,from I-664 boundary of NEWPORT NEWS - SUFFOLK (MM 8.7) to boundary of SUFFOLK - CHESAPEAKE (MM 14.1),59.10000000,5.50000000,0.00000000,5.40000000,open,0,0.0,949688261,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-664_14.2-20.6,segment,S,I-664,I,from I-664 Pughsville Road Exit 10-Chesapeake (MM 14.2) to Interstate 264-Chesapeake (MM 20.6),59.10000000,6.50000000,0.00000000,6.40000000,open,0,0.0,949689125,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-495_42.3-45.3,segment,N,I-495,I,from I-495 Maryland State Line at the American Legion Memorial Bridge (MM 42.3) to Jct VA-267 Dulles Toll Road (MM 45.3),40.00000000,4.50000000,3.80000000,3.00000000,open,1,0.0,1412273250,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_97-118,segment,E,I-64,I,from I-64 boundary of WAYNESBORO (MM 97) to Jct US-29 Charlottesville (MM 118),66.32000000,19.00000000,18.00000000,21.00000000,open,1,0.0,1898424011,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-66_26.8-64,segment,E,I-66,I,from I-66 US-17/VA-55 Exit27 (MM 26.8) to I-495S Exit64A (MM 64),65.65000000,34.00000000,34.00000000,37.20000000,open,1,0.0,1898433405,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-66_35.8-0.5,segment,W,I-66,I,from I-66 MM 35.8 to Jct I-81 (MM 0.5),66.19000000,32.00000000,31.00000000,35.30000000,open,1,0.0,1898442956,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-395_8.7-9.7,segment,N,I-395,I,from I-395 Jct I-95 (MM 8.7) to District of Columbia at the DC Line (MM 9.7),30.00000000,2.00000000,2.00000000,1.00000000,open,1,0.0,2803961197,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_136.4-119,segment,S,I-95,I,from I-95 MM 136.4 to Junction County Road 606-Exit 118 (MM 119),65.25000000,16.00000000,15.00000000,17.40000000,open,1,0.0,4367173686,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_173.9-191,segment,N,I-81,I,from I-81 boundary of BOTETOURT - ROCKBRIDGE CO LINE (MM 173.9) to I-64 Exit191 (MM 191),62.04000000,16.40000000,0.00000000,17.00000000,open,0,0.0,10250755936,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-495_56.65-42.3,segment,N,I-495,I,from I-495 MM 56.65 to Maryland State Line at the American Legion Memorial Bridge (MM 42.3),55.50000000,15.50000000,14.50000000,14.30000000,open,1,0.0,6418776630,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_170.6-178.1,segment,N,I-95,I,from I-95 MM 170.6 to District of Columbia at the Woodrow Wilson Memorial Bridge (MM 178.1),60.75000000,7.40000000,7.40000000,7.50000000,open,1,0.0,6419051869,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_176-170.5,segment,S,I-95,I,from I-95 Junction Virginia 241 North Exit 175B-Springfield (MM 176) to MM 170.5,48.86000000,6.80000000,6.80000000,5.50000000,open,1,0.0,6422412349,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-664_13.7-7.84,segment,N,I-664,I,from I-664 US-17S/VA-164E Exit 9B (MM 13.7) to MM 7.84,48.00000000,7.30000000,7.30000000,5.80000000,open,1,0.0,7483711600,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_249.22-264,segment,E,I-64,I,from I-64 MM 249.22 to Jct I-664 Hampton (MM 264),60.55000000,14.60000000,13.90000000,14.70000000,open,1,0.0,7667032318,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-664_4.45-8,segment,S,I-664,I,from I-664 Twenty-Sixth Street and Twenty-Seventh Street Exit 6-Newport News (MM 4.45) to MM 8,52.50000000,4.00000000,4.00000000,3.50000000,open,1,0.0,7823879225,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-464_3.4-5.8,segment,N,I-464,I,from I-464 Poindexter St Exit4A (MM 3.4) to Jct I-264 Norfolk at The Berkley Bridge (MM 5.8),59.73000000,2.40000000,2.40000000,2.40000000,open,1,0.0,7825177143,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-264_7.5-0.44,segment,W,I-264,I,from I-264 Jct I-464 including The Downtown Tunnel (MM 7.5) to Jct I-64 and I-664 Chesapeake (MM 0.44),59.73000000,7.00000000,7.00000000,7.00000000,open,1,0.0,7825178182,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_282.2-283.9,segment,E,I-64,I,from I-64 Northampton Blvd US-13 Exit282 (MM 282.2) to Jct I-264 Norfolk (MM 283.9),57.00000000,1.70000000,1.70000000,1.60000000,open,1,0.0,7826375830,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-264 Dist/Coll at mp13_0.67-1,segment,E,I-264 Dist/Coll at mp13,I,from I-264 Dist/Coll at mp13 MM 0.67 to MM 1,54.00000000,0.30000000,0.30000000,0.30000000,open,1,0.0,7828767626,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-264_10.3-12.9,segment,E,I-264,I,from I-264 MM 10.3 to Jct I-64 Hampton Roads Beltway Norfolk (MM 12.9),65.14000000,2.30000000,2.30000000,2.50000000,open,1,0.0,7829415434,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
