scenario,source_row,o_tpb_taz,d_tpb_taz,o_activity,d_activity,departure_time_min,travel_mode,vehicle_occupancy,person_weight,vehicle_weight_unscaled,vehicle_weight
real,99,1844,1865,7,2,417,4,2,53.48116291,26.74058146,1.22377349
real,100,1865,1472,2,7,779,4,2,53.48116291,26.74058146,1.22377349
real,107,1843,1472,5,7,784,5,2,53.48116291,26.74058146,1.22377349
real,755,2043,2034,2,5,782,4,2,67.61797073,33.80898537,1.54725656
real,758,2043,2034,2,5,782,5,2,67.61797073,33.80898537,1.54725656
real,761,2102,2664,2,2,649,4,1,47.05847277,47.05847277,2.15361478
real,762,2664,2116,2,2,700,4,1,47.05847277,47.05847277,2.15361478
real,3551,2235,2388,11,16,915,5,4,60.17867813,15.04466953,0.68851411
real,3552,2388,2271,16,5,975,5,3,60.17867813,20.05955938,0.91801882
real,3553,2271,2235,5,11,1060,5,3,60.17867813,20.05955938,0.91801882
real,3854,2020,2019,11,5,932,4,1,20.53561244,20.53561244,0.93980522
real,4467,2495,2560,2,2,484,4,1,14.81748467,14.81748467,0.67811708
real,4653,1460,2007,2,14,935,4,1,88.69822541,88.69822541,4.05924370
real,5462,2325,2338,2,7,1080,4,1,307.69892874,307.69892874,14.08173536
real,5463,2338,2325,7,7,1170,4,1,307.69892874,307.69892874,14.08173536
real,5464,2325,2325,7,2,1250,4,1,307.69892874,307.69892874,14.08173536
real,6551,1548,1933,2,2,870,4,1,49.70706820,49.70706820,2.27482683
real,7437,1868,2018,2,8,990,4,1,179.20029951,179.20029951,8.20103991
real,8294,2032,2028,2,7,948,4,1,35.93418662,35.93418662,1.64451566
real,8854,3670,3673,1,4,600,4,3,161.00000000,53.66666667,2.45603649
real,8855,3673,3670,4,1,690,4,3,161.00000000,53.66666667,2.45603649
real,8858,2730,2707,1,18,545,4,1,138.00000000,138.00000000,6.31552241
real,8859,2707,2630,18,5,590,4,1,138.00000000,138.00000000,6.31552241
real,8860,2630,2744,5,3,640,4,1,138.00000000,138.00000000,6.31552241
real,8861,2744,2754,3,3,675,4,1,138.00000000,138.00000000,6.31552241
real,8862,2754,2730,3,1,690,4,1,138.00000000,138.00000000,6.31552241
real,8863,2730,2730,1,13,1125,4,1,138.00000000,138.00000000,6.31552241
real,8864,2730,2730,13,1,1200,4,1,138.00000000,138.00000000,6.31552241
real,8878,3674,3672,5,1,740,4,2,161.00000000,80.50000000,3.68405474
real,8879,3672,3665,1,12,1055,4,7,161.00000000,23.00000000,1.05258707
real,8880,3665,3672,12,1,1230,4,7,161.00000000,23.00000000,1.05258707
real,8881,3672,2226,1,2,480,4,1,161.00000000,161.00000000,7.36810948
real,8882,2226,3665,2,12,1035,4,1,161.00000000,161.00000000,7.36810948
real,8883,3665,3672,12,1,1235,4,1,161.00000000,161.00000000,7.36810948
real,8904,1783,1780,1,3,600,4,1,163.00000000,163.00000000,7.45963879
real,8905,1780,1842,3,3,620,4,1,163.00000000,163.00000000,7.45963879
real,8906,1842,1717,3,3,810,4,1,163.00000000,163.00000000,7.45963879
real,8907,1717,1783,3,1,890,4,1,163.00000000,163.00000000,7.45963879
real,8923,3571,1692,1,2,255,4,1,181.00000000,181.00000000,8.28340258
real,8924,1692,3571,2,1,840,4,1,181.00000000,181.00000000,8.28340258
real,8925,3571,3540,1,2,450,4,1,181.00000000,181.00000000,8.28340258
real,8926,3540,3571,2,1,1005,4,1,181.00000000,181.00000000,8.28340258
real,8934,3475,3475,1,16,450,4,2,265.00000000,132.50000000,6.06381681
real,8935,3475,3475,16,16,485,4,3,265.00000000,88.33333333,4.04254454
real,8936,3475,3475,16,1,500,4,1,265.00000000,265.00000000,12.12763361
real,8937,3475,3479,1,5,1005,4,3,265.00000000,88.33333333,4.04254454
real,8938,3479,3475,5,16,1060,4,3,265.00000000,88.33333333,4.04254454
real,8939,3475,3475,16,1,1080,4,4,265.00000000,66.25000000,3.03190840
real,8966,1499,1585,1,11,615,4,1,40.00000000,40.00000000,1.83058621
real,8967,1585,1584,11,5,710,4,1,40.00000000,40.00000000,1.83058621
real,8968,1584,1499,5,1,735,4,1,40.00000000,40.00000000,1.83058621
real,8969,1499,1504,1,12,775,4,2,40.00000000,20.00000000,0.91529310
real,8970,1504,1499,12,1,855,4,2,40.00000000,20.00000000,0.91529310
real,8971,1499,1501,1,12,900,4,2,40.00000000,20.00000000,0.91529310
real,8972,1501,1501,12,12,905,4,2,40.00000000,20.00000000,0.91529310
real,8973,1501,1499,12,1,915,4,2,40.00000000,20.00000000,0.91529310
real,8989,3637,3630,1,2,450,4,1,305.00000000,305.00000000,13.95821982
real,8990,3630,3637,2,1,945,4,1,305.00000000,305.00000000,13.95821982
real,8994,3637,1790,1,2,385,4,1,305.00000000,305.00000000,13.95821982
real,8995,1790,3637,2,1,1095,4,1,305.00000000,305.00000000,13.95821982
real,8996,3637,3650,1,4,450,4,1,305.00000000,305.00000000,13.95821982
real,8997,3650,3637,4,1,640,4,1,305.00000000,305.00000000,13.95821982
real,9000,3637,3636,1,12,1050,4,3,305.00000000,101.66666667,4.65273994
real,9001,3636,3631,12,16,1135,4,2,305.00000000,152.50000000,6.97910991
real,9002,3631,3637,16,1,1155,4,2,305.00000000,152.50000000,6.97910991
real,9005,2117,2034,2,10,795,4,2,139.00000000,69.50000000,3.18064353
real,9006,2034,2034,10,7,810,4,2,139.00000000,69.50000000,3.18064353
real,9045,1918,1920,1,2,540,4,1,311.00000000,311.00000000,14.23280775
real,9046,1920,1944,2,7,705,4,1,311.00000000,311.00000000,14.23280775
real,9047,1944,1931,7,2,780,4,1,311.00000000,311.00000000,14.23280775
real,9048,1931,1882,2,16,845,4,1,311.00000000,311.00000000,14.23280775
real,9049,1882,1920,16,2,870,4,2,311.00000000,155.50000000,7.11640388
real,9050,1920,1918,2,1,940,4,2,311.00000000,155.50000000,7.11640388
real,9051,1768,2027,1,18,825,4,2,161.00000000,80.50000000,3.68405474
real,9052,2027,1768,18,1,940,4,2,161.00000000,80.50000000,3.68405474
real,9053,1768,1747,1,7,1065,4,2,161.00000000,80.50000000,3.68405474
real,9054,1747,1768,7,1,1310,4,2,161.00000000,80.50000000,3.68405474
real,9059,2272,2160,1,2,415,4,1,137.00000000,137.00000000,6.26975775
real,9060,2160,2272,2,1,1230,4,1,137.00000000,137.00000000,6.26975775
real,9061,2272,2270,1,8,660,4,1,137.00000000,137.00000000,6.26975775
real,9062,2270,2272,8,1,700,4,1,137.00000000,137.00000000,6.26975775
real,9097,2628,2806,1,2,375,4,1,37.00000000,37.00000000,1.69329224
real,9098,2806,2637,2,5,1020,4,1,37.00000000,37.00000000,1.69329224
real,9099,2637,2628,5,1,1085,4,1,37.00000000,37.00000000,1.69329224
real,9131,1889,1939,1,2,665,4,1,81.00000000,81.00000000,3.70693707
real,9132,1939,1889,2,1,1110,4,1,81.00000000,81.00000000,3.70693707
real,9133,2097,2096,1,16,425,4,2,374.00000000,187.00000000,8.55799051
real,9134,2096,2097,16,1,440,4,1,374.00000000,374.00000000,17.11598102
real,9135,2097,2025,1,9,545,4,2,374.00000000,187.00000000,8.55799051
real,9136,2025,2097,9,1,630,4,2,374.00000000,187.00000000,8.55799051
real,9137,2097,1779,1,4,665,4,2,374.00000000,187.00000000,8.55799051
real,9138,1779,2097,4,1,905,4,2,374.00000000,187.00000000,8.55799051
real,9139,2097,2132,1,13,1020,4,2,374.00000000,187.00000000,8.55799051
real,9140,2132,2097,13,1,1140,4,2,374.00000000,187.00000000,8.55799051
real,9141,2097,2042,1,12,570,4,1,374.00000000,374.00000000,17.11598102
real,9142,2042,2097,12,1,725,4,1,374.00000000,374.00000000,17.11598102
real,9153,2645,2592,1,5,645,4,2,37.00000000,18.50000000,0.84664612
real,9154,2592,2645,5,1,840,4,2,37.00000000,18.50000000,0.84664612
real,9157,1889,1832,1,5,715,4,1,81.00000000,81.00000000,3.70693707
real,9158,1832,1889,5,1,790,4,1,81.00000000,81.00000000,3.70693707
real,9187,1986,1591,1,2,480,4,1,159.00000000,159.00000000,7.27658017
real,9188,1591,1986,2,1,570,4,1,159.00000000,159.00000000,7.27658017
real,9189,1986,1800,1,2,885,4,1,159.00000000,159.00000000,7.27658017
real,9190,1800,1986,2,1,1425,4,1,159.00000000,159.00000000,7.27658017
real,9203,1976,1843,1,13,490,4,1,184.00000000,184.00000000,8.42069655
real,9204,1843,1920,13,5,555,4,1,184.00000000,184.00000000,8.42069655
real,9205,1920,1920,5,10,575,4,1,184.00000000,184.00000000,8.42069655
real,9206,1920,1976,10,1,670,4,1,184.00000000,184.00000000,8.42069655
real,9207,1976,1973,1,18,480,4,1,184.00000000,184.00000000,8.42069655
real,9208,1973,1843,18,13,490,4,1,184.00000000,184.00000000,8.42069655
real,9209,1843,1976,13,1,550,4,1,184.00000000,184.00000000,8.42069655
real,9210,1976,1960,1,3,615,4,1,184.00000000,184.00000000,8.42069655
real,9211,1960,1976,3,1,715,4,1,184.00000000,184.00000000,8.42069655
real,9212,1976,1800,1,2,815,4,1,184.00000000,184.00000000,8.42069655
real,9213,1800,1976,2,1,840,4,1,184.00000000,184.00000000,8.42069655
real,9266,1974,1681,1,11,430,4,1,236.00000000,236.00000000,10.80045861
real,9267,1681,1639,11,2,545,4,1,236.00000000,236.00000000,10.80045861
real,9268,1639,1974,2,1,820,4,1,236.00000000,236.00000000,10.80045861
real,9270,1974,1830,1,3,545,4,4,236.00000000,59.00000000,2.70011465
real,9271,1830,1973,3,9,720,4,4,236.00000000,59.00000000,2.70011465
real,9272,1973,1926,9,16,800,4,4,236.00000000,59.00000000,2.70011465
real,9273,1926,1974,16,1,870,4,1,236.00000000,236.00000000,10.80045861
real,9274,1974,3620,1,11,920,4,2,236.00000000,118.00000000,5.40022931
real,9278,3675,2279,1,16,390,4,2,102.00000000,51.00000000,2.33399741
real,9279,2279,2270,16,6,445,4,1,102.00000000,102.00000000,4.66799482
real,9280,2270,2273,6,2,475,4,1,102.00000000,102.00000000,4.66799482
real,9281,2273,2347,2,9,680,4,1,102.00000000,102.00000000,4.66799482
real,9282,2347,2351,9,6,780,4,1,102.00000000,102.00000000,4.66799482
real,9283,2351,2273,6,2,795,4,1,102.00000000,102.00000000,4.66799482
real,9284,2273,3675,2,1,1050,4,1,102.00000000,102.00000000,4.66799482
real,9286,2279,2269,16,6,445,4,1,102.00000000,102.00000000,4.66799482
real,9287,2269,1849,6,2,455,4,1,102.00000000,102.00000000,4.66799482
real,9288,1849,1795,2,2,930,4,1,102.00000000,102.00000000,4.66799482
real,9289,1795,3675,2,1,1025,4,1,102.00000000,102.00000000,4.66799482
real,9294,1940,1920,1,3,1115,4,1,82.00000000,82.00000000,3.75270172
real,9295,1920,1940,3,1,1335,4,1,82.00000000,82.00000000,3.75270172
real,9296,1940,1927,1,10,1320,4,1,82.00000000,82.00000000,3.75270172
real,9297,1927,1940,10,1,1345,4,1,82.00000000,82.00000000,3.75270172
real,9308,3665,3675,2,10,1020,4,1,133.00000000,133.00000000,6.08669913
real,9309,3675,3665,10,5,1030,4,1,133.00000000,133.00000000,6.08669913
real,9310,3665,3675,5,2,1035,4,1,133.00000000,133.00000000,6.08669913
real,9337,1784,1788,1,13,825,4,2,82.00000000,41.00000000,1.87635086
real,9340,1846,1784,7,1,1160,4,2,82.00000000,41.00000000,1.87635086
real,9345,2396,2394,1,5,690,4,1,138.00000000,138.00000000,6.31552241
real,9346,2394,2389,5,10,715,4,1,138.00000000,138.00000000,6.31552241
real,9347,2389,2396,10,1,780,4,1,138.00000000,138.00000000,6.31552241
real,9350,2394,2396,5,1,1215,4,1,138.00000000,138.00000000,6.31552241
real,9367,3596,2809,1,2,370,4,1,179.00000000,179.00000000,8.19187327
real,9368,2809,3577,2,8,935,4,1,179.00000000,179.00000000,8.19187327
real,9369,3577,3547,8,5,995,4,1,179.00000000,179.00000000,8.19187327
real,9370,3547,3547,5,10,1030,4,1,179.00000000,179.00000000,8.19187327
real,9371,3547,3596,10,1,1045,4,1,179.00000000,179.00000000,8.19187327
real,9412,2624,2637,1,5,630,4,1,37.00000000,37.00000000,1.69329224
real,9413,2637,2637,5,6,705,4,1,37.00000000,37.00000000,1.69329224
real,9414,2637,2678,6,16,715,4,1,37.00000000,37.00000000,1.69329224
real,9415,2678,2679,16,7,735,4,2,37.00000000,18.50000000,0.84664612
real,9416,2679,2647,7,5,790,4,1,37.00000000,37.00000000,1.69329224
real,9418,2646,2624,5,1,855,4,1,37.00000000,37.00000000,1.69329224
real,9419,2624,2630,1,7,405,4,1,37.00000000,37.00000000,1.69329224
real,9420,2630,2624,7,2,450,4,1,37.00000000,37.00000000,1.69329224
real,9421,2624,2448,2,7,500,4,1,37.00000000,37.00000000,1.69329224
real,9422,2632,2624,10,1,1050,4,1,37.00000000,37.00000000,1.69329224
real,9433,1638,1511,1,16,1245,4,3,106.00000000,35.33333333,1.61701782
real,9434,1511,1638,16,1,1285,4,3,106.00000000,35.33333333,1.61701782
real,9437,1858,1592,1,2,465,4,1,134.00000000,134.00000000,6.13246379
real,9438,1592,1631,2,2,975,4,1,134.00000000,134.00000000,6.13246379
real,9439,1631,1858,2,1,1075,4,1,134.00000000,134.00000000,6.13246379
real,9440,2140,2142,1,5,450,4,1,184.00000000,184.00000000,8.42069655
real,9441,2142,1802,5,2,465,4,1,184.00000000,184.00000000,8.42069655
real,9442,1802,1789,2,2,595,4,1,184.00000000,184.00000000,8.42069655
real,9443,1789,1802,2,2,605,4,1,184.00000000,184.00000000,8.42069655
real,9444,1802,2140,2,5,985,4,1,184.00000000,184.00000000,8.42069655
real,9445,2140,2140,5,1,1025,4,1,184.00000000,184.00000000,8.42069655
real,9446,2140,1919,1,2,390,4,1,184.00000000,184.00000000,8.42069655
real,9447,1919,1449,2,2,565,4,1,184.00000000,184.00000000,8.42069655
real,9448,1449,1919,2,2,580,4,1,184.00000000,184.00000000,8.42069655
real,9449,1919,1449,2,2,630,4,1,184.00000000,184.00000000,8.42069655
real,9450,1449,2140,2,1,930,4,1,184.00000000,184.00000000,8.42069655
real,9456,1665,1649,1,5,630,4,3,203.00000000,67.66666667,3.09674167
real,9457,1649,1665,5,1,785,4,3,203.00000000,67.66666667,3.09674167
real,9458,1665,2388,1,16,900,4,3,203.00000000,67.66666667,3.09674167
real,9459,2388,1672,16,5,930,4,2,203.00000000,101.50000000,4.64511250
real,9460,1672,1665,5,1,965,4,2,203.00000000,101.50000000,4.64511250
real,9469,1643,1751,1,2,530,4,1,481.00000000,481.00000000,22.01279913
real,9470,1751,1643,2,1,1050,4,1,481.00000000,481.00000000,22.01279913
real,9471,1643,1798,1,16,525,4,3,481.00000000,160.33333333,7.33759971
real,9472,1798,1643,16,1,545,4,2,481.00000000,240.50000000,11.00639956
real,9473,1643,1798,1,16,760,4,2,481.00000000,240.50000000,11.00639956
real,9474,1798,1643,16,1,785,4,3,481.00000000,160.33333333,7.33759971
real,9475,1643,1640,1,4,995,4,3,481.00000000,160.33333333,7.33759971
real,9476,1640,1643,4,1,1085,4,3,481.00000000,160.33333333,7.33759971
real,9477,1643,1823,1,11,1130,4,1,481.00000000,481.00000000,22.01279913
real,9478,1823,1643,11,1,1290,4,1,481.00000000,481.00000000,22.01279913
real,9486,1643,1666,1,16,910,4,1,481.00000000,481.00000000,22.01279913
real,9487,1666,1643,16,1,935,4,2,481.00000000,240.50000000,11.00639956
real,9488,1643,1665,1,11,960,4,2,481.00000000,240.50000000,11.00639956
real,9489,1665,1643,11,1,1065,4,1,481.00000000,481.00000000,22.01279913
real,9493,2009,1421,16,9,300,4,2,117.00000000,58.50000000,2.67723233
real,9544,2300,2299,1,5,1085,4,1,138.00000000,138.00000000,6.31552241
real,9545,2299,2300,5,1,1155,4,1,138.00000000,138.00000000,6.31552241
real,9553,1954,1940,1,13,340,4,1,137.00000000,137.00000000,6.26975775
real,9554,1940,1954,13,1,400,4,1,137.00000000,137.00000000,6.26975775
real,9555,1954,1958,1,5,735,4,1,137.00000000,137.00000000,6.26975775
real,9556,1958,1954,5,1,770,4,1,137.00000000,137.00000000,6.26975775
real,9557,1954,1950,1,10,445,4,1,137.00000000,137.00000000,6.26975775
real,9561,1950,1954,10,1,1130,4,1,137.00000000,137.00000000,6.26975775
real,9572,1551,1549,1,10,895,4,2,124.00000000,62.00000000,2.83740862
real,9573,1549,1551,10,1,940,4,2,124.00000000,62.00000000,2.83740862
real,9596,3541,3513,1,10,600,4,1,203.00000000,203.00000000,9.29022499
real,9597,3513,3541,10,1,630,4,1,203.00000000,203.00000000,9.29022499
real,9598,3541,3513,1,10,690,4,1,203.00000000,203.00000000,9.29022499
real,9599,3513,3513,10,7,720,4,1,203.00000000,203.00000000,9.29022499
real,9600,3513,3541,7,1,750,4,1,203.00000000,203.00000000,9.29022499
real,9601,3541,3511,1,10,1005,4,1,203.00000000,203.00000000,9.29022499
real,9602,3511,3541,10,1,1110,4,1,203.00000000,203.00000000,9.29022499
real,9603,1902,1907,1,10,450,4,1,100.00000000,100.00000000,4.57646551
real,9606,1945,1902,13,1,1140,4,1,100.00000000,100.00000000,4.57646551
real,9612,3645,2486,1,2,490,4,1,108.00000000,108.00000000,4.94258276
real,9613,2486,3645,2,1,1075,4,1,108.00000000,108.00000000,4.94258276
real,9614,3645,3631,1,2,420,4,1,108.00000000,108.00000000,4.94258276
real,9615,3631,3645,2,1,840,4,1,108.00000000,108.00000000,4.94258276
real,9620,1757,1703,1,2,450,4,1,353.00000000,353.00000000,16.15492327
real,9621,1703,1757,2,1,1065,4,1,353.00000000,353.00000000,16.15492327
real,9624,1757,1769,1,16,1160,4,2,353.00000000,176.50000000,8.07746163
real,9625,1769,1740,16,16,1175,4,3,353.00000000,117.66666667,5.38497442
real,9626,1740,1757,16,1,1190,4,1,353.00000000,353.00000000,16.15492327
real,9627,1757,1740,1,16,1250,4,1,353.00000000,353.00000000,16.15492327
real,9628,1740,1757,16,1,1260,4,3,353.00000000,117.66666667,5.38497442
real,9645,1956,1825,1,3,1110,4,1,64.00000000,64.00000000,2.92893793
real,9646,1825,1821,3,5,1265,4,1,64.00000000,64.00000000,2.92893793
real,9647,1821,1956,5,1,1305,4,1,64.00000000,64.00000000,2.92893793
real,9660,1643,1670,1,16,435,4,2,259.00000000,129.50000000,5.92652284
real,9661,1670,1633,16,2,455,4,1,259.00000000,259.00000000,11.85304568
real,9662,1633,1635,2,5,990,4,1,259.00000000,259.00000000,11.85304568
real,9663,1635,1672,5,6,1020,4,1,259.00000000,259.00000000,11.85304568
real,9664,1672,1670,6,16,1080,4,1,259.00000000,259.00000000,11.85304568
real,9665,1670,1643,16,1,1100,4,2,259.00000000,129.50000000,5.92652284
real,9669,2690,2753,1,5,780,4,2,308.00000000,154.00000000,7.04775689
real,9670,2753,2754,5,6,840,4,2,308.00000000,154.00000000,7.04775689
real,9671,2754,2690,6,1,865,4,2,308.00000000,154.00000000,7.04775689
real,9672,3472,3475,1,10,950,4,2,200.00000000,100.00000000,4.57646551
real,9673,3475,3477,10,5,1020,4,2,200.00000000,100.00000000,4.57646551
real,9674,3477,3472,5,1,1065,4,2,200.00000000,100.00000000,4.57646551
real,9675,3472,1608,1,2,270,4,1,200.00000000,200.00000000,9.15293103
real,9678,1608,3472,2,1,870,4,1,200.00000000,200.00000000,9.15293103
real,9681,1429,1458,1,16,845,4,1,107.00000000,107.00000000,4.89681810
real,9682,1458,1429,16,1,860,4,2,107.00000000,53.50000000,2.44840905
real,9685,1881,1877,1,3,595,4,2,447.00000000,223.50000000,10.22840043
real,9686,1877,1879,3,7,790,4,2,447.00000000,223.50000000,10.22840043
real,9687,1879,1877,7,16,845,4,2,447.00000000,223.50000000,10.22840043
real,9688,1877,1881,16,1,850,4,1,447.00000000,447.00000000,20.45680085
real,9689,1881,1853,1,9,910,4,3,447.00000000,149.00000000,6.81893362
real,9690,1853,1922,9,16,1000,4,3,447.00000000,149.00000000,6.81893362
real,9691,1922,1918,16,7,1040,4,2,447.00000000,223.50000000,10.22840043
real,9692,1918,1881,7,1,1275,4,4,447.00000000,111.75000000,5.11420021
real,9693,1881,1843,1,2,550,4,1,447.00000000,447.00000000,20.45680085
real,9694,1843,1877,2,7,735,4,1,447.00000000,447.00000000,20.45680085
real,9697,1877,1881,16,1,850,4,1,447.00000000,447.00000000,20.45680085
real,9709,1881,1918,1,16,1060,4,2,447.00000000,223.50000000,10.22840043
real,9710,1918,1922,16,14,1075,4,3,447.00000000,149.00000000,6.81893362
real,9711,1922,1918,14,16,1145,4,3,447.00000000,149.00000000,6.81893362
real,9712,1918,1881,16,1,1195,4,1,447.00000000,447.00000000,20.45680085
real,9755,2698,2554,1,2,315,4,2,296.00000000,148.00000000,6.77316896
real,9756,2554,2698,2,1,600,4,2,296.00000000,148.00000000,6.77316896
real,9757,2698,2554,1,2,750,4,2,296.00000000,148.00000000,6.77316896
real,9758,2554,2698,2,1,1020,4,2,296.00000000,148.00000000,6.77316896
real,9759,1974,1813,1,10,515,4,1,126.00000000,126.00000000,5.76634655
real,9760,1813,1969,10,5,535,4,1,126.00000000,126.00000000,5.76634655
real,9761,1969,1543,5,2,565,4,1,126.00000000,126.00000000,5.76634655
real,9762,1543,1974,2,1,660,4,1,126.00000000,126.00000000,5.76634655
real,9801,2765,2020,1,11,630,4,1,61.00000000,61.00000000,2.79164396
real,9802,2020,2128,11,10,745,4,1,61.00000000,61.00000000,2.79164396
real,9803,2128,2119,10,7,770,4,1,61.00000000,61.00000000,2.79164396
real,9804,2119,2765,7,1,800,4,1,61.00000000,61.00000000,2.79164396
real,9809,2020,2020,9,18,790,4,1,136.00000000,136.00000000,6.22399310
real,9810,2020,2032,18,9,820,4,3,136.00000000,45.33333333,2.07466437
real,9811,2032,2029,9,9,855,4,1,136.00000000,136.00000000,6.22399310
real,9812,2029,2032,9,9,910,4,1,136.00000000,136.00000000,6.22399310
real,9813,2032,2020,9,18,945,4,3,136.00000000,45.33333333,2.07466437
real,9920,3438,3443,1,12,500,4,1,320.00000000,320.00000000,14.64468965
real,9921,3443,3442,12,8,710,4,1,320.00000000,320.00000000,14.64468965
real,9922,3442,3438,8,1,720,4,1,320.00000000,320.00000000,14.64468965
real,9923,3438,3448,1,13,870,4,1,320.00000000,320.00000000,14.64468965
real,9924,3448,3438,13,1,990,4,1,320.00000000,320.00000000,14.64468965
real,9927,1647,1682,1,2,515,4,1,106.00000000,106.00000000,4.85105345
real,9928,1682,1647,2,1,1020,4,1,106.00000000,106.00000000,4.85105345
real,9933,2265,1971,1,2,565,4,1,195.00000000,195.00000000,8.92410775
real,9934,1971,2263,2,5,1225,4,1,195.00000000,195.00000000,8.92410775
real,9935,2263,2265,5,1,1300,4,1,195.00000000,195.00000000,8.92410775
real,9947,1938,1925,1,16,1030,4,5,207.00000000,41.40000000,1.89465672
real,9948,1925,1920,16,16,1035,4,4,207.00000000,51.75000000,2.36832090
real,9949,1920,1938,16,16,1045,4,3,207.00000000,69.00000000,3.15776121
real,9950,1938,1938,16,1,1055,4,1,207.00000000,207.00000000,9.47328362
real,10006,1579,1595,2,1,1140,4,1,71.00000000,71.00000000,3.24929052
real,10020,1938,1935,1,10,600,4,1,80.00000000,80.00000000,3.66117241
real,10021,1935,1852,10,12,620,4,1,80.00000000,80.00000000,3.66117241
real,10022,1852,1935,12,10,645,4,1,80.00000000,80.00000000,3.66117241
real,10023,1935,1963,10,5,675,4,1,80.00000000,80.00000000,3.66117241
real,10024,1963,1938,5,1,690,4,1,80.00000000,80.00000000,3.66117241
real,10025,1800,1439,1,16,435,4,2,108.00000000,54.00000000,2.47129138
real,10026,1439,1800,16,1,465,4,1,108.00000000,108.00000000,4.94258276
real,10029,1800,1980,1,11,815,4,1,108.00000000,108.00000000,4.94258276
real,10030,1980,1833,11,10,825,4,1,108.00000000,108.00000000,4.94258276
real,10031,1833,1439,10,16,880,4,1,108.00000000,108.00000000,4.94258276
real,10032,1439,1800,16,1,895,4,2,108.00000000,54.00000000,2.47129138
real,10045,2665,2758,1,5,610,4,1,23.00000000,23.00000000,1.05258707
real,10046,2758,2753,5,5,660,4,1,23.00000000,23.00000000,1.05258707
real,10047,2753,2665,5,1,705,4,1,23.00000000,23.00000000,1.05258707
real,10048,2665,2757,1,11,800,4,1,23.00000000,23.00000000,1.05258707
real,10049,2757,2665,11,1,880,4,1,23.00000000,23.00000000,1.05258707
real,10050,2665,2754,1,7,1095,4,2,23.00000000,11.50000000,0.52629353
real,10051,2754,2665,7,1,1180,4,2,23.00000000,11.50000000,0.52629353
real,10052,2665,2099,1,2,495,4,1,23.00000000,23.00000000,1.05258707
real,10053,2099,2665,2,1,1080,4,1,23.00000000,23.00000000,1.05258707
real,10054,2665,2754,1,7,1095,4,2,23.00000000,11.50000000,0.52629353
real,10055,2754,2665,7,1,1180,4,2,23.00000000,11.50000000,0.52629353
real,10061,3418,3423,1,2,510,4,1,297.00000000,297.00000000,13.59210258
real,10062,3423,3418,2,1,940,4,1,297.00000000,297.00000000,13.59210258
real,10063,3418,3571,1,5,1140,4,1,297.00000000,297.00000000,13.59210258
real,10064,3571,3418,5,1,1200,4,1,297.00000000,297.00000000,13.59210258
real,10065,3418,3443,1,2,540,4,1,297.00000000,297.00000000,13.59210258
real,10066,3443,3418,2,1,840,4,1,297.00000000,297.00000000,13.59210258
real,10067,3418,3440,1,15,1140,4,1,297.00000000,297.00000000,13.59210258
real,10068,3440,3418,15,1,1290,4,1,297.00000000,297.00000000,13.59210258
real,10069,3418,3420,1,4,420,4,3,297.00000000,99.00000000,4.53070086
real,10070,3420,3418,4,1,885,4,3,297.00000000,99.00000000,4.53070086
real,10122,2626,2637,1,7,370,4,1,82.00000000,82.00000000,3.75270172
real,10123,2632,2539,7,5,660,4,1,82.00000000,82.00000000,3.75270172
real,10124,2539,2539,5,8,705,4,1,82.00000000,82.00000000,3.75270172
real,10125,2539,2637,8,5,715,4,1,82.00000000,82.00000000,3.75270172
real,10126,2637,2628,5,5,740,4,1,82.00000000,82.00000000,3.75270172
real,10127,2628,2626,5,1,760,4,1,82.00000000,82.00000000,3.75270172
real,10128,2626,1792,1,2,370,4,1,82.00000000,82.00000000,3.75270172
real,10129,1792,2626,2,1,960,4,1,82.00000000,82.00000000,3.75270172
real,10146,1986,2133,5,1,960,4,1,243.00000000,243.00000000,11.12081120
real,10147,2133,2052,1,16,985,4,1,243.00000000,243.00000000,11.12081120
real,10148,2052,2133,16,1,1000,4,2,243.00000000,121.50000000,5.56040560
real,10149,2133,2052,1,16,420,4,2,243.00000000,121.50000000,5.56040560
real,10170,3484,3443,16,1,530,4,1,128.00000000,128.00000000,5.85787586
real,10171,3443,3441,1,13,560,4,1,128.00000000,128.00000000,5.85787586
real,10172,3441,3441,13,10,645,4,1,128.00000000,128.00000000,5.85787586
real,10173,3441,3439,10,5,670,4,1,128.00000000,128.00000000,5.85787586
real,10174,3439,3438,5,5,705,4,1,128.00000000,128.00000000,5.85787586
real,10175,3438,3443,5,1,740,4,1,128.00000000,128.00000000,5.85787586
real,10178,2665,1704,1,2,455,4,1,23.00000000,23.00000000,1.05258707
real,10179,1704,2138,2,13,950,4,1,23.00000000,23.00000000,1.05258707
real,10180,2138,2665,13,1,1060,4,1,23.00000000,23.00000000,1.05258707
real,10181,2665,2019,1,10,600,4,1,23.00000000,23.00000000,1.05258707
real,10182,2019,2028,10,5,650,4,1,23.00000000,23.00000000,1.05258707
real,10183,2028,2019,5,5,720,4,1,23.00000000,23.00000000,1.05258707
real,10184,2019,2026,5,5,750,4,1,23.00000000,23.00000000,1.05258707
real,10185,2026,2027,5,5,795,4,1,23.00000000,23.00000000,1.05258707
real,10186,2027,2665,5,1,840,4,1,23.00000000,23.00000000,1.05258707
real,10219,2131,2120,1,5,590,4,1,134.00000000,134.00000000,6.13246379
