value,count
8,14066
6,13929
10,11649
4,11637
7,10122
5,9719
12,9645
9,8674
14,7994
11,7677
13,6665
16,5517
2,5368
15,5294
3,5046
18,4127
17,3952
19,3018
20,2931
21,2007
22,1929
24,1582
23,1279
26,1269
25,1092
28,975
27,943
30,836
29,719
34,476
33,429
32,352
31,341
36,252
37,222
35,175
1,163
39,156
38,152
43,129
41,123
40,120
45,90
44,88
42,84
74,74
55,55
53,53
48,48
47,47
