value,count
1,55258
2,27213
5,18741
16,10730
7,8033
10,6514
4,6420
6,4616
11,4312
13,3960
9,3952
18,3220
8,2846
14,2545
12,1960
3,1585
15,887
17,452
<NULL>,46
