example_id,o_tract_fips,d_tract_fips,path_order,first_raw_position,path_occurrences,screenline_id,tract_a,tract_b,screenline_color,shared_boundary_m,is_validation_candidate,is_in_cached_validation_path,mapped_mdot_station_ids,mapped_fhwa_station_ids
21,11001007803,24031705602,12,17,1,11001002600__11001002701,11001002600,11001002701,#ffbb78,1386.9459609934595,False,False,,
21,11001007803,24031705602,13,18,1,11001001302__11001002600,11001001302,11001002600,#98df8a,1618.0420691746351,False,False,,
21,11001007803,24031705602,14,19,1,11001001301__11001001302,11001001301,11001001302,#ff9896,1857.9671783867298,False,False,,
21,11001007803,24031705602,15,20,1,11001001200__11001001301,11001001200,11001001301,#c5b0d5,785.3273296469141,False,False,,
21,11001007803,24031705602,16,21,1,11001001100__11001001200,11001001100,11001001200,#c49c94,1374.698177866576,False,False,,
21,11001007803,24031705602,17,22,1,11001001001__11001001100,11001001001,11001001100,#f7b6d2,1695.933311331038,True,True,S2012150750,
21,11001007803,24031705602,18,23,1,11001001001__24031705602,11001001001,24031705602,#c7c7c7,675.7277536938199,True,True,,
22,24031703301,24031701218,1,1,1,24031703301__24031703501,24031703301,24031703501,#1f77b4,1441.1056287574866,True,True,S2012150799,
22,24031703301,24031701218,2,2,1,24031701219__24031703501,24031701219,24031703501,#ff7f0e,1981.8452941575777,True,True,B150098,
22,24031703301,24031701218,3,3,1,24031701218__24031701219,24031701218,24031701219,#2ca02c,911.8424533686348,True,True,B150023;S2012150856,
23,24005491300,24003730401,1,1,1,24005491000__24005491300,24005491000,24005491300,#1f77b4,1749.9777401483957,True,True,S2009030143,
23,24005491300,24003730401,2,3,1,24005491100__24510270801,24005491100,24510270801,#ff7f0e,1178.126902049423,True,True,S2009030050,
23,24005491300,24003730401,3,5,1,24510270802__24510270901,24510270802,24510270901,#2ca02c,475.3760146367288,True,True,S2012240273,
23,24005491300,24003730401,4,8,1,24510090200__24510090300,24510090200,24510090300,#d62728,744.7217037971825,True,True,B240031;S2012240296,
23,24005491300,24003730401,5,10,1,24510090500__24510090700,24510090500,24510090700,#9467bd,1051.9280899647483,True,True,S2012240280,
23,24005491300,24003730401,6,12,1,24510090800__24510090900,24510090800,24510090900,#8c564b,875.4749930616297,True,True,S2013240278,
23,24005491300,24003730401,7,14,1,24510100100__24510100200,24510100100,24510100200,#e377c2,815.5182277204841,True,True,S2005240050,
23,24005491300,24003730401,8,16,1,24510030200__24510280500,24510030200,24510280500,#7f7f7f,642.7552934227688,True,True,S2010240005,
23,24005491300,24003730401,9,18,1,24510220100__24510240200,24510220100,24510240200,#bcbd22,581.2056187530136,True,True,B240221,
23,24005491300,24003730401,10,20,1,24510230300__24510240400,24510230300,24510240400,#17becf,2605.582668135807,True,True,B240234;S1998240012;S2002240015,
23,24005491300,24003730401,11,21,1,24510240400__24510250203,24510240400,24510250203,#aec7e8,189.88754643642534,False,False,,
23,24005491300,24003730401,12,22,1,24510250203__24510250600,24510250203,24510250600,#ffbb78,1646.5219363952292,True,True,B240202,
23,24005491300,24003730401,13,23,1,24510250401__24510250600,24510250401,24510250600,#98df8a,1786.177093322996,True,True,BC044;S2003240013;S2012240500;S2012241344,
23,24005491300,24003730401,14,24,1,24003750102__24510250401,24003750102,24510250401,#ff9896,680.8472009682237,True,True,B0667;B0787,
23,24005491300,24003730401,15,26,1,24003750202__24003750803,24003750202,24003750803,#c5b0d5,1550.2008927349127,True,True,B0774;S2008020028;S2010020171;S2010020172,
23,24005491300,24003730401,16,28,1,24003750804__24003750900,24003750804,24003750900,#c49c94,2704.192753549598,True,True,B0617;S2011020893,
23,24005491300,24003730401,17,29,1,24003730401__24003750900,24003730401,24003750900,#f7b6d2,2284.429907447213,True,True,S2011020903;S2011020904;S2011020905,
24,24005402603,24005492402,1,1,1,24005402509__24005402603,24005402509,24005402603,#1f77b4,2814.5314087509264,True,True,B030014;B030031,
24,24005402603,24005492402,2,2,1,24005402509__24005492402,24005402509,24005492402,#ff7f0e,1549.5683466962757,True,True,,
25,24003707002,24003740800,1,1,1,24003707001__24003707002,24003707001,24003707002,#1f77b4,9427.511575287337,True,True,B0707;B0743,
25,24003707002,24003740800,2,2,1,24003701400__24003707001,24003701400,24003707001,#ff7f0e,9867.224623102393,False,False,,
25,24003707002,24003740800,3,3,1,24003701300__24003701400,24003701300,24003701400,#2ca02c,13105.154736507764,True,True,B0603;B0800,
25,24003707002,24003740800,4,4,1,24003701300__24003702300,24003701300,24003702300,#d62728,9082.91869746354,True,True,S2011020764,
25,24003707002,24003740800,5,5,1,24003702300__24003751700,24003702300,24003751700,#9467bd,6050.884580015543,True,True,B0734,
25,24003707002,24003740800,6,6,1,24003740800__24003751700,24003740800,24003751700,#8c564b,4248.06286379997,True,True,B0641,
26,24033802407,51013101100,1,1,1,24033802406__24033802407,24033802406,24033802407,#1f77b4,1079.951185914224,True,True,B3331,
26,24033802407,51013101100,2,2,1,24033802405__24033802406,24033802405,24033802406,#ff7f0e,1724.4491444086275,True,True,B160100;S2012161016,
26,24033802407,51013101100,3,3,1,24033802405__24033802501,24033802405,24033802501,#2ca02c,2586.236909545365,True,True,B160056;B3225;S2010160138;S2012161015;S2012161183,
26,24033802407,51013101100,4,4,1,11001007603__24033802501,11001007603,24033802501,#d62728,1383.8003596832054,True,True,B160056;B3225,
26,24033802407,51013101100,5,5,1,11001007603__11001007604,11001007603,11001007604,#9467bd,1705.6221697594744,False,False,,
26,24033802407,51013101100,6,6,1,11001007604__11001007605,11001007604,11001007605,#8c564b,896.9319033908243,False,False,,
26,24033802407,51013101100,7,7,1,11001007601__11001007605,11001007601,11001007605,#e377c2,1240.0646786359005,False,False,,
26,24033802407,51013101100,8,8,1,11001007503__11001007601,11001007503,11001007601,#7f7f7f,510.33699378272695,False,False,,
26,24033802407,51013101100,9,9,1,11001007401__11001007503,11001007401,11001007503,#bcbd22,722.2313991825209,False,False,,
26,24033802407,51013101100,10,11,1,11001006400__11001007200,11001006400,11001007200,#17becf,1021.460463347991,False,False,,
26,24033802407,51013101100,11,13,1,11001006202__11001011000,11001006202,11001011000,#aec7e8,2180.4529352291943,False,False,,
26,24033802407,51013101100,12,14,1,11001006202__51013980100,11001006202,51013980100,#ffbb78,4419.757309329653,False,False,,
26,24033802407,51013101100,13,16,1,51013102400__51013103401,51013102400,51013103401,#98df8a,1280.3351828396417,False,False,,
26,24033802407,51013101100,14,17,1,51013101803__51013103401,51013101803,51013103401,#ff9896,860.6509907205299,False,False,,
26,24033802407,51013101100,15,19,1,51013101900__51013102002,51013101900,51013102002,#c5b0d5,770.7596301731816,False,False,,
26,24033802407,51013101100,16,20,1,51013101404__51013101900,51013101404,51013101900,#c49c94,385.86589138747024,False,False,,
26,24033802407,51013101100,17,21,1,51013101403__51013101404,51013101403,51013101404,#f7b6d2,754.8317276379203,False,False,,
26,24033802407,51013101100,18,22,1,51013101300__51013101403,51013101300,51013101403,#c7c7c7,308.4901899909922,False,False,,
26,24033802407,51013101100,19,23,1,51013101300__51013101401,51013101300,51013101401,#dbdb8d,1168.3410506141076,False,False,,
26,24033802407,51013101100,20,24,1,51013100700__51013101401,51013100700,51013101401,#9edae5,644.7646565544926,False,False,,
26,24033802407,51013101100,21,25,1,51013100700__51013100900,51013100700,51013100900,#393b79,1454.63548237385,False,False,,
26,24033802407,51013101100,22,26,1,51013100900__51013101000,51013100900,51013101000,#6b6ecf,2051.3103553058318,False,False,,
26,24033802407,51013101100,23,27,1,51013101000__51013101100,51013101000,51013101100,#637939,1519.558751808609,False,False,,
27,24045010603,24047950800,1,1,1,24045010603__24045010604,24045010603,24045010604,#1f77b4,15817.07673886119,True,True,B220039,
27,24045010603,24047950800,2,2,1,24045010604__24045010606,24045010604,24045010606,#ff7f0e,15677.319110441964,True,True,B4117;P0017,P0017
27,24045010603,24047950800,3,3,1,24045010606__24047950800,24045010606,24047950800,#2ca02c,13432.755975359161,True,True,B4144,
28,24031700206,51059480202,1,1,1,24031700205__24031700206,24031700205,24031700206,#1f77b4,5406.8390881858595,False,False,,
28,24031700206,51059480202,2,2,1,24031700101__24031700205,24031700101,24031700205,#ff7f0e,6326.204641861728,False,False,,
28,24031700206,51059480202,3,3,1,24031700101__24031700810,24031700101,24031700810,#2ca02c,603.5212651419456,False,False,,
28,24031700206,51059480202,4,4,1,24031700104__24031700810,24031700104,24031700810,#d62728,1038.583474096456,True,True,S2012150859;S2012150860,
28,24031700206,51059480202,5,5,1,24031700104__24031700811,24031700104,24031700811,#9467bd,576.7508417173212,True,True,S2012150860,
28,24031700206,51059480202,6,7,1,24031700713__24031700812,24031700713,24031700812,#8c564b,3308.0723490926343,True,True,B150003;S2012150443,
28,24031700206,51059480202,7,9,1,24031700717__24031700723,24031700717,24031700723,#e377c2,507.14340578405444,True,True,B150123;S2012150929,
28,24031700206,51059480202,8,10,1,24031700717__24031700724,24031700717,24031700724,#7f7f7f,1405.8240446488649,True,True,B150123,
28,24031700206,51059480202,9,12,1,24031700816__24031700817,24031700816,24031700817,#bcbd22,3695.4961490249725,True,True,B150005;B150030;B150084;S2005150077;S2005150080;S2005150081;S2009150001;S2009150002;S2009150003;S2009150004;S2015150152,
28,24031700206,51059480202,10,13,1,24031700817__24031701221,24031700817,24031701221,#17becf,748.6643947872981,True,True,S2012150765,
28,24031700206,51059480202,11,14,1,24031701220__24031701221,24031701220,24031701221,#aec7e8,1801.290515498542,True,True,S2012150722;S2012150976,
28,24031700206,51059480202,12,15,1,24031701220__24031706007,24031701220,24031706007,#ffbb78,2714.5372675580797,False,False,,
28,24031700206,51059480202,13,16,1,24031706005__24031706007,24031706005,24031706007,#98df8a,3181.265194372943,True,True,S2012150720,
28,24031700206,51059480202,14,17,1,24031706005__24031706009,24031706005,24031706009,#ff9896,4190.749850423012,True,True,B150094;B2976,
28,24031700206,51059480202,15,18,1,24031706008__24031706009,24031706008,24031706009,#c5b0d5,9308.826878775926,True,True,B2811;S2012150883,
28,24031700206,51059480202,16,19,1,24031706008__51059480100,24031706008,51059480100,#c49c94,13057.548467880017,True,True,S2000150118;S2002150054;S2009150009;S2009150010;S2009150011;S2009150012,
28,24031700206,51059480202,17,21,2,51059480201__51059480202,51059480201,51059480202,#f7b6d2,2040.9942812693378,False,False,,
29,24009861004,24037875802,1,1,2,24009861003__24009861004,24009861003,24009861004,#1f77b4,13113.541924574456,True,True,B1329;S2013040571;S2017040320,
29,24009861004,24037875802,2,4,1,24009860900__24037875802,24009860900,24037875802,#ff7f0e,5446.331768538222,False,False,,
30,24031701408,24031701410,1,1,1,24031701408__24031701409,24031701408,24031701409,#1f77b4,5643.991928523113,True,True,B2842;S2012150650,
30,24031701408,24031701410,2,2,1,24031701409__24031701410,24031701409,24031701410,#ff7f0e,1883.5468901763184,True,True,B2728;S2010150032;S2010150033;S2010150038,
31,24027602700,24031700817,1,1,1,24027602302__24027602700,24027602302,24027602700,#1f77b4,416.8826750621642,True,True,B2544,
31,24027602700,24031700817,2,2,1,24027602302__24027602800,24027602302,24027602800,#ff7f0e,2770.5023698004347,True,True,B2545;B2546;S1999130062;S2010130046,
31,24027602700,24031700817,3,4,1,24027605401__24027606601,24027605401,24027606601,#2ca02c,1760.0578551508856,True,True,B2509;S2008130028;S2010130005,
31,24027602700,24031700817,4,5,1,24027605401__24027605402,24027605401,24027605402,#d62728,2366.000102937604,True,True,B2589,
31,24027602700,24031700817,5,6,1,24027605402__24027605602,24027605402,24027605602,#9467bd,2538.7571374491217,True,True,B130095;S2000130001;S2011130728,
31,24027602700,24031700817,6,7,1,24027605601__24027605602,24027605601,24027605602,#8c564b,3338.5815913768556,True,True,S2017130243,
31,24027602700,24031700817,7,8,1,24027605502__24027605601,24027605502,24027605601,#e377c2,4108.465007865971,True,True,S2011130729,
31,24027602700,24031700817,8,10,1,24027605504__24027605505,24027605504,24027605505,#7f7f7f,4753.962135223262,True,True,B130051;B130056;S1998130132;S1998130133;S1998130134;S1998130135;S2010130077;S2010130078;S2010130079;S2010130081;S2010130083;S2010130084,
31,24027602700,24031700817,9,12,1,24027605102__24027605103,24027605102,24027605103,#bcbd22,8808.218005298077,True,True,B2548;B2576,
31,24027602700,24031700817,10,13,1,24027605103__24031701316,24027605103,24031701316,#17becf,5596.1308385689035,True,True,B2753;S2012150648,
31,24027602700,24031700817,11,14,1,24031701315__24031701316,24031701315,24031701316,#aec7e8,2940.787831350443,True,True,S2012150671,
31,24027602700,24031700817,12,15,1,24031701314__24031701315,24031701314,24031701315,#ffbb78,1308.675280763651,True,True,B2750;B2751;S2012150867,
31,24027602700,24031700817,13,16,1,24031701312__24031701314,24031701312,24031701314,#98df8a,1176.1772829406868,True,True,B2743;B2750,
31,24027602700,24031700817,14,17,1,24031701312__24031701313,24031701312,24031701313,#ff9896,2362.339354893824,True,True,B150038,
31,24027602700,24031700817,15,18,1,24031701306__24031701313,24031701306,24031701313,#c5b0d5,2856.801114340644,True,True,S2012150674,
31,24027602700,24031700817,16,19,1,24031701306__24031701307,24031701306,24031701307,#c49c94,5587.558774072418,False,False,,
31,24027602700,24031700817,17,21,1,24031701211__24031701212,24031701211,24031701212,#f7b6d2,4335.583437436981,True,True,S2012150881,
31,24027602700,24031700817,18,22,1,24031700711__24031701212,24031700711,24031701212,#c7c7c7,1420.6507352889425,True,True,S2012150677,
31,24027602700,24031700817,19,23,1,24031700704__24031700711,24031700704,24031700711,#dbdb8d,2689.384814285888,True,True,S2012150771;S2012150815,
31,24027602700,24031700817,20,24,1,24031700704__24031700718,24031700704,24031700718,#9edae5,1374.988109713122,True,True,S2001150153;S2012150968;S2018150234,
31,24027602700,24031700817,21,25,1,24031700718__24031700817,24031700718,24031700817,#393b79,1507.0494126940248,True,True,B2965;S2000150030;S2005150077,
32,24009861004,24009860701,1,1,1,24009861003__24009861004,24009861003,24009861004,#1f77b4,13113.541924574456,True,True,B1329;S2013040571;S2017040320,
32,24009861004,24009860701,2,3,1,24009860801__24009860900,24009860801,24009860900,#ff7f0e,8810.361613049145,False,False,,
32,24009861004,24009860701,3,5,1,24009860701__24009860703,24009860701,24009860703,#2ca02c,8874.119012976584,True,True,B1312;B1344,
33,24005420900,24005421000,1,1,3,24005420900__24005421000,24005420900,24005421000,#1f77b4,1600.2319216321198,True,True,S2012030168;S2013030244,
34,24510220100,24027602900,1,1,1,24510210100__24510220100,24510210100,24510220100,#1f77b4,1161.2948411631573,True,True,B240054;BC055;S2009240031;S2009240041;S2009240042;S2012241425,
34,24510220100,24027602900,2,2,1,24510210100__24510210200,24510210100,24510210200,#ff7f0e,2848.897765860104,True,True,B240030;S1998240010;S2003240025;S2009240037;S2009240038;S2012240506;S2012241335;S2012241341,
34,24510220100,24027602900,3,3,1,24510190200__24510210200,24510190200,24510210200,#2ca02c,560.8025938122307,True,True,S2012241404,
34,24510220100,24027602900,4,4,1,24510190200__24510190300,24510190200,24510190300,#d62728,1500.2269537213567,True,True,S2012241402,
34,24510220100,24027602900,5,5,1,24510190300__24510200300,24510190300,24510200300,#9467bd,917.3011887656946,True,True,B240167,
34,24510220100,24027602900,6,6,1,24510200300__24510200500,24510200300,24510200500,#8c564b,901.2727175292933,True,True,B240034;B240167;S2012241363;S2012241414;S2013240313,
34,24510220100,24027602900,7,7,1,24510200400__24510200500,24510200400,24510200500,#e377c2,930.125465746679,True,True,B240209;B240210;S2009240009,
34,24510220100,24027602900,8,8,1,24510200400__24510200600,24510200400,24510200600,#7f7f7f,914.430962109965,True,True,,
34,24510220100,24027602900,9,9,1,24510200600__24510200702,24510200600,24510200702,#bcbd22,527.4273587525751,True,True,S2012241395;S2012241421,
34,24510220100,24027602900,10,10,1,24510200702__24510200800,24510200702,24510200800,#17becf,829.6931458278389,True,True,S2012241388;S2012241395,
34,24510220100,24027602900,11,12,1,24510280403__24510280404,24510280403,24510280404,#aec7e8,1433.6932383001774,True,True,BC015;S2006240053;S2011241014;S2012241433,
34,24510220100,24027602900,12,14,1,24005400600__24005400701,24005400600,24005400701,#ffbb78,1142.5937888480044,True,True,S1999030137;S1999030140;S2011030463;S2011031018,
34,24510220100,24027602900,13,15,1,24005400701__24005400702,24005400701,24005400702,#98df8a,1188.425936382049,True,True,S2011031018,
34,24510220100,24027602900,14,17,1,24005400800__24005400900,24005400800,24005400900,#ff9896,1145.072402032912,True,True,S2011030985,
34,24510220100,24027602900,15,18,1,24005400900__24005401503,24005400900,24005401503,#c5b0d5,1134.1079449562653,True,True,B030016;B030090;S2011030989,
34,24510220100,24027602900,16,19,1,24005401503__24027602900,24005401503,24027602900,#c49c94,3058.9448275303425,False,False,,
35,24033807102,11001002302,1,1,1,24033806400__24033807102,24033806400,24033807102,#1f77b4,1460.376926608868,True,True,B3103,
35,24033807102,11001002302,2,2,1,24033806400__24033806501,24033806400,24033806501,#ff7f0e,353.62693797375863,True,True,B3103;B3265,
35,24033807102,11001002302,3,3,1,24033806200__24033806501,24033806200,24033806501,#2ca02c,1012.0826781376952,True,True,B3265,
35,24033807102,11001002302,4,4,1,24033806100__24033806200,24033806100,24033806200,#d62728,2585.190780665075,True,True,B3199;B3264;B3348;S2012161253,
35,24033807102,11001002302,5,5,1,24033805101__24033806100,24033805101,24033806100,#9467bd,536.0695233838162,True,True,B3292;S2012161145;S2012161152,
35,24033807102,11001002302,6,6,1,24033805101__24033806000,24033805101,24033806000,#8c564b,1287.3449785744929,True,True,S2012161145,
35,24033807102,11001002302,7,8,1,24033804900__24033805000,24033804900,24033805000,#e377c2,2447.83902536062,True,True,B3208;B3296,
35,24033807102,11001002302,8,9,1,11001009503__24033804900,11001009503,24033804900,#7f7f7f,981.1113123878075,True,True,B3291,
35,24033807102,11001002302,9,10,1,11001009503__11001009504,11001009503,11001009504,#bcbd22,1301.213363312107,False,False,,
35,24033807102,11001002302,10,11,1,11001009501__11001009504,11001009501,11001009504,#17becf,1458.7488272249986,False,False,,
35,24033807102,11001002302,11,12,1,11001002302__11001009501,11001002302,11001009501,#aec7e8,1988.024041745249,False,False,,
36,24045010101,24039930500,1,1,1,24045000100__24045010101,24045000100,24045010101,#1f77b4,4691.215439404813,True,True,B220026;S2011220613;S2017220190,
36,24045010101,24039930500,2,2,1,24045000100__24045000500,24045000100,24045000500,#ff7f0e,1552.896433650342,True,True,B220035;S2011220608,
36,24045010101,24039930500,3,3,1,24045000500__24045010502,24045000500,24045010502,#2ca02c,2887.4940473783367,True,True,B220031,
36,24045010101,24039930500,4,4,1,24045010501__24045010502,24045010501,24045010502,#d62728,3208.648781378122,True,True,B220054,
36,24045010101,24039930500,5,5,1,24045010501__24045010605,24045010501,24045010605,#9467bd,6576.9070281499335,True,True,B4170;S2011220130;S2011220131;S2011220133;S2011220135,
36,24045010101,24039930500,6,6,1,24039930101__24045010605,24039930101,24045010605,#8c564b,3256.6360202558626,False,False,,
36,24045010101,24039930500,7,7,1,24039930101__24039930300,24039930101,24039930300,#e377c2,15566.58987424875,False,False,,
36,24045010101,24039930500,8,8,1,24039930300__24039980400,24039930300,24039980400,#7f7f7f,10546.74519546564,True,True,B3702;B3703;S2014190603,
37,24033807000,24033806000,1,2,1,24033806400__24033807200,24033806400,24033807200,#1f77b4,1964.2624420531586,True,True,S2012161093;S2012161217;S2013160355,
37,24033807000,24033806000,2,4,1,24033805908__24033806000,24033805908,24033806000,#ff7f0e,1204.2293990798455,True,True,B3264;S2012161094,
38,24510220100,24005404101,1,1,1,24510040200__24510220100,24510040200,24510220100,#1f77b4,467.277929007628,True,True,B240055;B240211;B240212,
38,24510220100,24005404101,2,2,1,24510040100__24510040200,24510040100,24510040200,#ff7f0e,951.0056721267778,True,True,B240055;B240073;B240131;B240211;B240216,
38,24510220100,24005404101,3,4,1,24510170300__24510180100,24510170300,24510180100,#2ca02c,365.77137141777825,True,True,S2009240049;S2009240050,
38,24510220100,24005404101,4,5,1,24510160100__24510170300,24510160100,24510170300,#d62728,564.7481111310444,True,True,S2009240050,
38,24510220100,24005404101,5,6,1,24510160100__24510160200,24510160100,24510160200,#9467bd,1021.1615648521288,True,True,B240040;S2006240012;S2012240475,
38,24510220100,24005404101,6,7,1,24510160200__24510160300,24510160200,24510160300,#8c564b,1022.6769472074188,True,True,S2012240473,
38,24510220100,24005404101,7,8,1,24510150200__24510160300,24510150200,24510160300,#e377c2,127.44103561510076,True,True,B240035,
38,24510220100,24005404101,8,9,1,24510150200__24510150300,24510150200,24510150300,#7f7f7f,759.5272487803342,True,True,S2013240310,
38,24510220100,24005404101,9,10,1,24510150300__24510150400,24510150300,24510150400,#bcbd22,746.5569604436744,True,True,,
38,24510220100,24005404101,10,11,1,24510150400__24510150600,24510150400,24510150600,#17becf,652.2716589192129,True,True,S2012240455;S2012240456,
38,24510220100,24005404101,11,12,1,24510150600__24510150701,24510150600,24510150701,#aec7e8,177.31883972913602,True,True,S2012240455;S2012240456,
38,24510220100,24005404101,12,13,1,24510150701__24510150800,24510150701,24510150800,#ffbb78,1348.5302943605732,True,True,S2012240468,
38,24510220100,24005404101,13,14,1,24510150800__24510151100,24510150800,24510151100,#98df8a,885.0320991513177,True,True,S2012240415,
38,24510220100,24005404101,14,15,1,24510151000__24510151100,24510151000,24510151100,#ff9896,1511.3313418134467,True,True,S2005240059;S2012240413;S2012240415,
38,24510220100,24005404101,15,16,1,24510151000__24510280102,24510151000,24510280102,#c5b0d5,2041.6572745403264,True,True,S2012240303;S2012240412;S2012240414,
38,24510220100,24005404101,16,17,1,24005403202__24510280102,24005403202,24510280102,#c49c94,1462.1209945401574,True,True,S2011031023,
38,24510220100,24005404101,17,18,1,24005403201__24005403202,24005403201,24005403202,#f7b6d2,1389.6788377608211,True,True,S2011031033,
38,24510220100,24005404101,18,19,1,24005403201__24005403300,24005403201,24005403300,#c7c7c7,1075.6877462587663,True,True,S2011031029,
38,24510220100,24005404101,19,20,1,24005402305__24005403300,24005402305,24005403300,#dbdb8d,2460.042551177422,True,True,P0078;S1999030097,P0078
38,24510220100,24005404101,20,21,1,24005402305__24005402604,24005402305,24005402604,#9edae5,807.6267980248297,True,True,S1999030097;S1999030098,
38,24510220100,24005404101,21,22,1,24005402604__24005403702,24005402604,24005403702,#393b79,1139.523701427264,True,True,S1999030095;S1999030097,
38,24510220100,24005404101,22,23,1,24005402603__24005403702,24005402603,24005403702,#6b6ecf,4472.884379946147,True,True,B030066,
38,24510220100,24005404101,23,24,1,24005402509__24005402603,24005402509,24005402603,#637939,2814.5314087509264,True,True,B030014;B030031,
38,24510220100,24005404101,24,25,1,24005402509__24005492402,24005402509,24005492402,#b5cf6b,1549.5683466962757,True,True,,
38,24510220100,24005404101,25,26,1,24005404101__24005492402,24005404101,24005492402,#8c6d31,4990.174888633231,True,True,S2011030966,
39,24013508200,24013508102,1,1,1,24013508102__24013508200,24013508102,24013508200,#1f77b4,3648.2770417474417,True,True,B060087;B1514,
40,51153900100,24033802104,1,1,1,51059416300__51153900100,51059416300,51153900100,#1f77b4,7657.986120883582,False,False,,
40,51153900100,24033802104,2,2,1,51059416200__51059416300,51059416200,51059416300,#ff7f0e,8241.292727361666,False,False,,
40,51153900100,24033802104,3,3,1,51059416100__51059416200,51059416100,51059416200,#2ca02c,4656.4833131046435,False,False,,
40,51153900100,24033802104,4,4,1,51059415900__51059416100,51059415900,51059416100,#d62728,1514.123885384777,False,False,,
40,51153900100,24033802104,5,5,1,51059415900__51059416000,51059415900,51059416000,#9467bd,3003.8990434130133,False,False,,
40,51153900100,24033802104,6,7,1,51059415500__51059415800,51059415500,51059415800,#8c564b,3296.3455729734014,False,False,,
40,51153900100,24033802104,7,8,1,51059415500__51059415600,51059415500,51059415600,#e377c2,2261.8895137025706,False,False,,
40,51153900100,24033802104,8,9,1,24033801307__51059415600,24033801307,51059415600,#7f7f7f,1978.2952290377084,False,False,,
40,51153900100,24033802104,9,10,1,24033801307__24033801410,24033801307,24033801410,#bcbd22,4523.358476098442,True,True,S2012161040,
40,51153900100,24033802104,10,11,1,24033801410__24033801411,24033801410,24033801411,#17becf,2923.770005129725,True,True,S2012161040,
40,51153900100,24033802104,11,12,1,24033801409__24033801411,24033801409,24033801411,#aec7e8,1486.5934278027903,True,True,S2012161124,
40,51153900100,24033802104,12,13,1,24033801406__24033801409,24033801406,24033801409,#ffbb78,3682.0494124407833,True,True,S2012161184,
40,51153900100,24033802104,13,14,1,24033801406__24033801407,24033801406,24033801407,#98df8a,2098.1954942271886,True,True,S2012161082,
40,51153900100,24033802104,14,15,1,24033801407__24033801408,24033801407,24033801408,#ff9896,2875.458092341548,False,False,,
40,51153900100,24033802104,15,17,1,24033801701__24033801901,24033801701,24033801901,#c5b0d5,2325.958701073806,True,True,S2012161057;S2012161062,
40,51153900100,24033802104,16,19,1,24033801904__24033801905,24033801904,24033801905,#c49c94,2910.345778808637,True,True,B3152,
40,51153900100,24033802104,17,20,1,24033801905__24033801906,24033801905,24033801906,#f7b6d2,1998.5381021908452,True,True,S2000160228;S2007160077,
40,51153900100,24033802104,18,21,1,24033801906__24033802104,24033801906,24033802104,#c7c7c7,1512.0370826613973,True,True,B160128;S2000160226;S2015160241,
41,24003706301,24003706600,1,1,1,24003706301__24003706302,24003706301,24003706302,#1f77b4,2931.4959177048822,True,True,B0695,
41,24003706301,24003706600,2,2,1,24003706302__24003706402,24003706302,24003706402,#ff7f0e,1579.9127489512707,True,True,S2011020767,
41,24003706301,24003706600,3,3,1,24003706402__24003706500,24003706402,24003706500,#2ca02c,555.862973797648,False,False,,
41,24003706301,24003706600,4,4,1,24003706101__24003706500,24003706101,24003706500,#d62728,1996.4729055189293,True,True,B0739,
41,24003706301,24003706600,5,5,1,24003706101__24003706600,24003706101,24003706600,#9467bd,791.1474683852641,True,True,,
42,24021772200,24021751902,1,1,1,24021772200__24021775600,24021772200,24021775600,#1f77b4,4816.920690284373,True,True,P0067,P0067
42,24021772200,24021751902,2,2,1,24021751902__24021775600,24021751902,24021775600,#ff7f0e,6159.03537812811,True,True,P0067,P0067
43,24031704805,24031706010,1,1,1,24031704805__24031704806,24031704805,24031704806,#1f77b4,561.3856244575446,True,True,,
43,24031704805,24031706010,2,2,1,24031704600__24031704806,24031704600,24031704806,#ff7f0e,605.569234842525,True,True,S2012150745,
43,24031704805,24031706010,3,3,1,24031704503__24031704600,24031704503,24031704600,#2ca02c,1723.562431059987,True,True,S2012150712,
43,24031704805,24031706010,4,4,1,24031704502__24031704503,24031704502,24031704503,#d62728,1757.9068088153347,True,True,B2899;S2000150136;S2000150137;S2000150138;S2000150139;S2000150140;S2000150141;S2000150142;S2000150143,
43,24031704805,24031706010,5,5,1,24031704502__24031706013,24031704502,24031706013,#9467bd,160.54099009801803,False,False,,
43,24031704805,24031706010,6,6,1,24031704501__24031706013,24031704501,24031706013,#8c564b,1462.3641776968734,True,True,B2963;S2001150170;S2004150048,
44,24033801307,24033801312,1,1,1,24033801307__24033801308,24033801307,24033801308,#1f77b4,1342.559642407445,True,True,S2012161114;S2012161126,
44,24033801307,24033801312,2,2,1,24033801308__24033801312,24033801308,24033801312,#ff7f0e,1434.1171994180258,True,True,B3203,
45,24031701202,24031701314,1,1,1,24031701201__24031701202,24031701201,24031701202,#1f77b4,2211.17806012112,True,True,B150079,
45,24031701202,24031701314,2,2,1,24031701201__24031703501,24031701201,24031703501,#ff7f0e,2799.543145770821,True,True,S2012150913,
45,24031701202,24031701314,3,3,1,24031703301__24031703501,24031703301,24031703501,#2ca02c,1441.1056287574866,True,True,S2012150799,
45,24031701202,24031701314,4,4,1,24031703301__24031703302,24031703301,24031703302,#d62728,2083.6696459367145,True,True,S2012150683;S2012150798;S2012150799,
45,24031701202,24031701314,5,5,1,24031703201__24031703302,24031703201,24031703302,#9467bd,1102.6418016038401,True,True,S2012150683;S2012150685;S2012150686;S2012150798,
