example_id,o_tract_fips,d_tract_fips,path_order,screenline_id,screenline_color,station_id,is_fhwa_station,boundary_distance_m,boundary_centroid_distance_ratio,station_x,station_y
35,24033807102,11001002302,3,24033806200__24033806501,#2ca02c,B3265,False,174.11414323055158,0.13889900449461406,404800.84262136737,144238.5015868551
35,24033807102,11001002302,4,24033806100__24033806200,#d62728,B3199,False,0.011291267548619333,2.4305771236872575e-05,403893.79738726624,142727.9954639789
35,24033807102,11001002302,4,24033806100__24033806200,#d62728,B3264,False,74.43858812297727,0.06363051783027635,404381.6069739157,144272.63147864476
35,24033807102,11001002302,4,24033806100__24033806200,#d62728,B3348,False,98.59008615085253,0.09196310487805273,404380.8409528448,144166.42728653256
35,24033807102,11001002302,4,24033806100__24033806200,#d62728,S2012161253,False,0.854186541083447,0.0019388896408694867,404097.852700742,142780.35965603136
35,24033807102,11001002302,5,24033805101__24033806100,#9467bd,B3292,False,14.845018386228508,0.01320617041636014,402914.71548512846,142723.20748417682
35,24033807102,11001002302,5,24033805101__24033806100,#9467bd,S2012161145,False,35.585753008489874,0.04924790488597502,403217.99989546335,143119.34335726092
35,24033807102,11001002302,5,24033805101__24033806100,#9467bd,S2012161152,False,84.95419362494546,0.08687197598531543,402969.2186149785,142990.33307150728
35,24033807102,11001002302,6,24033805101__24033806000,#8c564b,S2012161145,False,11.798202721912068,0.015766657345904617,403217.99989546335,143119.34335726092
35,24033807102,11001002302,7,24033804900__24033805000,#e377c2,B3208,False,1.028950191400453,0.001600171463819451,401068.70547120523,143102.93187103464
35,24033807102,11001002302,7,24033804900__24033805000,#e377c2,B3296,False,0.9901440001458862,0.0013702174415064494,402667.7273065489,142687.95383184697
35,24033807102,11001002302,8,11001009503__24033804900,#7f7f7f,B3291,False,170.6527193282178,0.36260436543447516,402088.92119666387,142103.29653937783
36,24045010101,24039930500,1,24045000100__24045010101,#1f77b4,B220026,False,21.450022581994173,0.016153401625722597,523580.8508897902,80599.0089114037
36,24045010101,24039930500,1,24045000100__24045010101,#1f77b4,S2011220613,False,82.98690933342242,0.06801950104990641,523826.2932239152,80509.02209607647
36,24045010101,24039930500,1,24045000100__24045010101,#1f77b4,S2017220190,False,62.042798169126215,0.048971862228599845,523892.46819328016,80552.7705315921
36,24045010101,24039930500,2,24045000100__24045000500,#ff7f0e,B220035,False,65.29489545568008,0.06519831006498618,522858.7945882666,78541.62338399791
36,24045010101,24039930500,2,24045000100__24045000500,#ff7f0e,S2011220608,False,93.86070514437836,0.09198133776932021,522682.06642854266,78503.8493185024
36,24045010101,24039930500,3,24045000500__24045010502,#2ca02c,B220031,False,0.7459625332288355,0.0006223175329364881,522352.97298667487,76615.22473719393
36,24045010101,24039930500,4,24045010501__24045010502,#d62728,B220054,False,1.3731140063228813,0.0010288994258014312,523396.38217317394,74910.29980096141
36,24045010101,24039930500,5,24045010501__24045010605,#9467bd,B4170,False,0.7080047758366596,0.0004442700351047463,521478.4478559077,71790.00300444117
36,24045010101,24039930500,5,24045010501__24045010605,#9467bd,S2011220130,False,84.35435218119876,0.07387483866305004,522025.9478872524,72219.0540566526
36,24045010101,24039930500,5,24045010501__24045010605,#9467bd,S2011220131,False,99.89282123508835,0.08572629285665333,521948.43893953745,72184.82601107344
36,24045010101,24039930500,5,24045010501__24045010605,#9467bd,S2011220133,False,64.59881695430998,0.04874006948651263,522016.2246974632,72031.77777757312
36,24045010101,24039930500,5,24045010501__24045010605,#9467bd,S2011220135,False,78.04878847753578,0.05957577598634762,522077.306347816,72057.4302536815
36,24045010101,24039930500,8,24039930300__24039980400,#7f7f7f,B3702,False,28.973341704911213,0.016063662692778372,514986.30235881225,51606.61454510591
36,24045010101,24039930500,8,24039930300__24039980400,#7f7f7f,B3703,False,30.490779943510905,0.022699649632992886,514004.86762603454,52644.825653018146
36,24045010101,24039930500,8,24039930300__24039980400,#7f7f7f,S2014190603,False,33.7504071804074,0.009796703159637937,517355.61000481434,50910.61201326745
37,24033807000,24033806000,1,24033806400__24033807200,#1f77b4,S2012161093,False,43.660976211924165,0.03720388159919534,403845.3700175742,146362.2268049008
37,24033807000,24033806000,1,24033806400__24033807200,#1f77b4,S2012161217,False,4.85857858859207,0.005057700567026177,404481.49489186925,146176.3743204499
37,24033807000,24033806000,1,24033806400__24033807200,#1f77b4,S2013160355,False,12.223838798622275,0.020018167231581976,404913.26412418915,145805.77728899915
37,24033807000,24033806000,2,24033805908__24033806000,#ff7f0e,B3264,False,13.65056184034499,0.018830310112444272,404381.6069739157,144272.63147864476
37,24033807000,24033806000,2,24033805908__24033806000,#ff7f0e,S2012161094,False,95.48829155214929,0.13663069735159464,404439.7943716006,144378.15365884933
38,24510220100,24005404101,1,24510040200__24510220100,#1f77b4,B240055,False,48.48140185882018,0.08968013053699515,432648.82561606134,179854.66627878015
38,24510220100,24005404101,1,24510040200__24510220100,#1f77b4,B240211,False,44.097331505754134,0.07904437489171418,432604.9314553833,179808.34020237744
38,24510220100,24005404101,1,24510040200__24510220100,#1f77b4,B240212,False,91.699728767092,0.16214713977845197,432484.70409186056,179754.22738999734
38,24510220100,24005404101,2,24510040100__24510040200,#ff7f0e,B240055,False,48.48140185882018,0.08968013053699515,432648.82561606134,179854.66627878015
38,24510220100,24005404101,2,24510040100__24510040200,#ff7f0e,B240073,False,6.5203399545003204,0.017853745818837516,432593.9599896138,180034.36715196064
38,24510220100,24005404101,2,24510040100__24510040200,#ff7f0e,B240131,False,1.1605936282155749,0.004950556956942649,432577.87487984024,180336.97206965368
