,o_activity,o_tpb_taz,d_activity,d_tpb_taz,departure_time_min,travel_mode,transit_access_mode,transit_egress_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,park_loc,park_pay,subway_used,subway_pay,subway_station_board,subway_access_mode,subway_station_exit,subway_egress_mode,hov_used,toll_road_used,distance,reported_travel_time,year,bodytype,make,model,fueltype,tolltransponder,home_tpb_taz,home_type,home_ownership,hhsize,numstudents,numdrivers,numworkers,numdisabilities,numvehicle,numvehicle_transponder,numbicycle,hh_income_detailed,tdate_days,tdate_dow,hhtrips,package_delivered,food_delivered,service_delivered,age,gender,race_ethnicity,race_ethnicity_hispanic,license,disability,smartphone,employment_status,jobs_count,j1_workplace_loc,work_tpb_taz,j1_commute_mode,j1_telecommute,j1_telecommute_days,j1_benefits_free_parking,j1_benefits_parking,j1_benefits_transit,j1_benefits_carpool,j1_benefits_walking_biking,j1_benefits_ev_charging,j1_benefits_bicycle_parking,j1_benefits_none,student_status,school_type,school_tpb_taz,school_freq,school_mode,volunteer_status,td_telecommute_time,td_shop_time,person_tripcount,walk_bike_loop_trips
vehicle_occupancy,0.895992681950753,0.7595790242559705,0.9001013874743841,0.7498403777739783,0.8508485996608492,0.8959030493214094,0.9365462571995199,0.936275918994508,0.9110103715212473,0.9275324153919603,1.0,0.8997003830933424,0.9635049437460714,0.9434415914810877,0.9431516437991825,0.9382288984786122,0.9431314741990185,0.9381294675638551,0.9421754857430301,0.9628493801164809,0.964549359404826,0.8861523821294142,0.9143167920929799,0.8428018971504232,0.9303846663337935,0.8971208579787573,0.8275538910860176,0.9215102152029742,0.9309361373775369,0.7363157264649108,0.8961101219902021,0.9222026592071669,0.7689411362583228,0.7884333563784051,0.8998012207693089,0.9035197604262429,0.9597038568901047,0.9000515416657374,0.9256619547135432,0.8880505443881946,0.8840943524293553,0.6097579823502834,0.9601902374798769,0.8254518387943546,0.9515413972912542,0.9575660470515936,0.9558795571835784,0.781922140180941,0.9530063261406277,0.9459556441221438,0.9618601507965417,0.9597654833559242,0.9554500097466612,0.9613396646363875,0.922651787727632,0.9545313017533252,0.9488547957083303,0.7790888637375472,0.9168395511662542,0.9464910600196089,0.9482958597959313,0.930854039309606,0.9476878911570525,0.9357322174025808,0.9488593902678762,0.9494869967769939,0.9457954953286235,0.9456619872368298,0.9469737597993179,0.9502057304379142,0.9522357410683827,0.9287826079504672,0.9528573152821864,0.9524396698194638,0.960995563100958,0.8812173734647976,0.9582405232305061,0.8689579554437168,0.9403645504228647
park_loc,0.8839417123851153,0.7369700717618577,0.8913555117368798,0.7232897758763529,0.8305231510046908,0.8921108986256382,0.9306445170694598,0.9305944854134608,0.8887652358691999,0.939610575457742,0.8997003830933424,1.0,0.9470201519446654,0.937774380384927,0.9373864240367532,0.9325976127081593,0.9373995598308706,0.9327236507688712,0.9366083044030954,0.9460818293120096,0.9451770753573845,0.8709486412906562,0.8940217940092725,0.8387566094545917,0.9148188148349138,0.8812912916680089,0.8139530346188188,0.9122504586299663,0.9198759277912827,0.7158646088615321,0.8865340971040027,0.9140963874578643,0.764664546045127,0.7821154678892944,0.8907252827151224,0.8970166208449695,0.9452654018928346,0.8886943196169728,0.9104738302148148,0.8663325518452164,0.871491003232918,0.6004201285898482,0.9382648754285846,0.8220016549706732,0.9295542977819738,0.9450834082917654,0.9420011712513143,0.78483806190947,0.9339869429845102,0.9338732663539475,0.945890458163283,0.9323573895178789,0.9451548098120794,0.9409986848202361,0.8942586022544523,0.9314825518245667,0.9276134990430926,0.7733092717798642,0.9087908198222309,0.9296002743519916,0.9394215970936778,0.9217535126182093,0.9278389318815764,0.9232739478768386,0.9269426288190599,0.9289356584076103,0.9262381228054525,0.926247557139801,0.93050282395052,0.922665359746785,0.925280231995315,0.9171456417556876,0.9239183632464972,0.9291948018908522,0.9428425460963383,0.8507863459602154,0.9458788530286097,0.8553064142735722,0.933960397787673
park_pay,0.8957587672456018,0.7934158180670058,0.9156019704155794,0.7813402082398934,0.8639699260781831,0.948282669796336,0.9651614502412298,0.9651255997707057,0.9155602115479763,0.967209929452345,0.9635049437460714,0.9470201519446654,1.0,0.9714259205225863,0.9712172165270334,0.9663119847382153,0.9711518034214085,0.9662031607885214,0.9703040400736451,0.9901061477478191,0.9865734244687451,0.891002476622468,0.9211773780820718,0.8517460642693184,0.9631556410659874,0.9143975814858042,0.8476753903413893,0.9456307623004102,0.9743664721877372,0.7718939357802409,0.8960415262486671,0.920761157449051,0.7710528835868704,0.7888270714132907,0.9034462371486557,0.9110724600242345,0.9804070196403483,0.9007608926165738,0.930962060501986,0.8920854685129156,0.8835574729839899,0.6231703095845197,0.9754886055955747,0.8337933907106059,0.960824051806808,0.9780518355110513,0.9695286255514504,0.8008215846832046,0.9516381618127467,0.9468095662446693,0.982556860513715,0.9793182768068286,0.9759182098191829,0.9714156421315122,0.9260117374992876,0.9762213242697645,0.9790445288191424,0.7942227879209133,0.9407632162247217,0.9757024436242381,0.9707698458127765,0.9614347462068555,0.9703599207588188,0.9584028608928438,0.976241682298494,0.9823793685485156,0.9711088313835881,0.963324057485477,0.9773239772613699,0.9648169641050294,0.9726871116306577,0.946858044010305,0.970325590622886,0.9790458220069697,0.9713147992931193,0.8827183128199155,0.9783493693786338,0.8727403698031918,0.9596916813073081
subway_used,0.8803646799997688,0.7902752585136672,0.909190722025224,0.778820559528559,0.8616578456285812,0.9390434519369837,0.9711629078007155,0.9707664928167934,0.9163273326320693,0.9517467973338752,0.9434415914810877,0.937774380384927,0.9714259205225863,1.0,0.9739701268965723,0.9706704587786443,0.9740165680849711,0.9703726151654744,0.9733672174356204,0.9749199462529456,0.9711376170735071,0.8748325876724561,0.9219791183979793,0.8542620270081632,0.9670658125741841,0.9064378710235894,0.8300243057362405,0.9493303197152653,0.9777322968006997,0.7701088203359955,0.8966959747941431,0.9174452664059847,0.7718037197967078,0.788996411907116,0.8980923698510991,0.8967911260573682,0.9656424154456495,0.902341273971211,0.9293689744158404,0.891064562544242,0.8778276623046228,0.6213344836251963,0.9639859037880646,0.8331315469892316,0.957546398856502,0.9639095256886471,0.954871647623508,0.796074034048061,0.9452948896727518,0.9380498706915421,0.9681495633413206,0.9777322968006997,0.9613020228038831,0.9569062941129342,0.9102910674122037,0.9620800933944894,0.9645889887715159,0.7873784816436505,0.9400005451522339,0.9723798440079923,0.9581504311452079,0.9485189101746057,0.9592590983636347,0.9603002436252294,0.9619834760021508,0.96868283166938,0.9568869246888708,0.9530824022380977,0.9776718525305388,0.9651990481931094,0.9714303782778311,0.9327106801724002,0.9670915988943322,0.9679157286537796,0.9598787831293555,0.8827398298133844,0.9664436317752718,0.8674824203891892,0.9465387014721589
subway_pay,0.879774754041354,0.7887831959508405,0.9087019125138043,0.7774617211240709,0.8603981258120497,0.9388527106042848,0.9710721962242426,0.9708560815655121,0.9161646955489973,0.9512537597951879,0.9431516437991825,0.9373864240367532,0.9712172165270334,0.9739701268965723,1.0,0.9703313364035316,0.9736364328128781,0.9700814698006313,0.9731584385848838,0.9746570548480966,0.9708837444276769,0.8745277076720265,0.9216414208525685,0.8537983275390258,0.9667848836512976,0.9061134202644648,0.8294722900565059,0.9490674283104162,0.977460386636832,0.7681466620576524,0.8965148510619317,0.9171195431087389,0.7706914956664527,0.7884997348577771,0.8975454443238502,0.8962129497815674,0.9654246178358943,0.9017492546488682,0.9287620537495324,0.8908394652634779,0.8777811462610403,0.6203095251517547,0.9638044057799352,0.8323495323048128,0.9575911932308612,0.9636285967657605,0.9546629436279551,0.7955187970142177,0.9453571975788633,0.9375266329580868,0.9678415781413778,0.9774402118742417,0.9610301126400153,0.9566704589851414,0.9097992275564543,0.960607717744953,0.9631977070979647,0.7856630847686944,0.9382719402091898,0.9709279760975525,0.9578427453659994,0.9471772807187089,0.9576197750049352,0.958668075389598,0.9604793591735492,0.967278070900352,0.955337788920359,0.9516568420528781,0.9761379923819106,0.9651411515804046,0.9708546748043028,0.9323225741138591,0.9665619623332845,0.9676172861991409,0.9597332853021177,0.8825444861774999,0.9661628525627524,0.8671746597547971,0.9462039594158942
subway_station_board,0.8738872647895258,0.7714488107214925,0.904575138497577,0.7636691192322275,0.8529518625415162,0.9365091806527125,0.9701288841064171,0.9699591435245414,0.9146498795915653,0.9468673880021905,0.9382288984786122,0.9325976127081593,0.9663119847382153,0.9706704587786443,0.9703313364035316,1.0,0.9700868955108365,0.9609117072268188,0.9699432303449905,0.9696711782143951,0.9658254931562745,0.8671787122595651,0.918499413238609,0.8500991469813021,0.9617027535763225,0.9004612782911294,0.8236964305331507,0.9440407607640721,0.9722978388637376,0.7550104446212059,0.8930461780078981,0.9137828991113193,0.767737464905825,0.7842664290092023,0.8935773400659635,0.8913422597881671,0.9605447206549096,0.8988485801468772,0.9251661165585034,0.8880062636752677,0.8743062266709948,0.6103612712495797,0.9593364882986377,0.8260592318226835,0.9558989963003987,0.9587238889632278,0.9497194660027374,0.7853596295979668,0.9423807438189236,0.9337566393966652,0.9631054571184079,0.972023757899545,0.9560884315392043,0.9517611101612247,0.9046564776888188,0.9562193635801964,0.9585801411985585,0.7739766754345317,0.9335900478949277,0.9684334864715517,0.9527703464648943,0.9429924294048507,0.9535353277232212,0.9559254382487067,0.9558250832596138,0.9626340862835567,0.9509358885485817,0.9477256388192994,0.9712283467184726,0.9637996795785148,0.9660091309901698,0.9272527590071952,0.9616047887906789,0.9628112607595292,0.9555852549949574,0.8805647395122209,0.9619204040569238,0.8613860696878012,0.9413481243046211
subway_access_mode,0.8797049993350795,0.7871466138405893,0.9088309086448755,0.7773340388305329,0.8605780518613232,0.9385735782058049,0.9697481603177082,0.9706148207275139,0.9160454641475678,0.951357457455411,0.9431314741990185,0.9373995598308706,0.9711518034214085,0.9740165680849711,0.9736364328128781,0.9700868955108365,1.0,0.9700916862425878,0.9730208754071089,0.974663941524989,0.9708180319013175,0.8743416822158951,0.9214811404171735,0.8540551556740023,0.9667192459801217,0.9059584184101214,0.8294930972163371,0.9490831840359601,0.9774582545547056,0.7674384803964083,0.8963809041638893,0.9173406343465731,0.7711095024990273,0.7885868637102896,0.8978906273876223,0.8963959474745823,0.9654581116587413,0.9021205957274933,0.9289800397878532,0.8910651613857109,0.877892739852528,0.6201358482197062,0.963764626702878,0.8328677960403776,0.9576011102520834,0.9636889971552965,0.954723568583042,0.7953077363709876,0.9455508582637231,0.9380859457276172,0.9679206148904203,0.9772865238574311,0.9610639058835968,0.9564416602446082,0.9095390309382152,0.9612761151667133,0.9637747192465996,0.7861562307183372,0.939164084937196,0.97200614628169,0.9580824729633401,0.9480238825205196,0.9583770874787617,0.959827489260088,0.9611645964304092,0.9679272331211369,0.9560773632968824,0.9523689110212435,0.9768325478185237,0.9652806661553799,0.970957174781588,0.932300907410023,0.9667271444925996,0.9675871247225712,0.9596217304288284,0.882633026953648,0.9660156717844898,0.8671241763864832,0.9463359110361114
subway_station_exit,0.8742825182274954,0.7738322281610777,0.9036097208696665,0.7609917506490202,0.8520381621018427,0.936247337220434,0.9701041483400528,0.9695106757946627,0.9146690399373572,0.9466047960180759,0.9381294675638551,0.9327236507688712,0.9662031607885214,0.9703726151654744,0.9700814698006313,0.9609117072268188,0.9700916862425878,1.0,0.9694151657427988,0.9696258598537505,0.9657802496508134,0.86725793485596,0.9184481451814738,0.8502790730305756,0.9617301841292969,0.9006417283266882,0.8237678320534646,0.9440795305867572,0.9722886703943515,0.754772366419118,0.8931352066333462,0.9135606876269441,0.7680819381359594,0.7846210799630948,0.8936609791181915,0.8912563750804305,0.9604729448586775,0.898699977120126,0.9252218010714719,0.8877625326162103,0.8743790504397975,0.6103077575369361,0.9592493310527798,0.8262841019566836,0.9559906061390749,0.9586872899408675,0.9497204391201243,0.7851615911754721,0.9422347607235988,0.9337256545130758,0.9629799430439814,0.9719780652629822,0.9559891503348144,0.9517702786306107,0.9045391589663914,0.9562168933591372,0.9586133717376562,0.7738357437734942,0.9337648837917155,0.9685201945863079,0.9528257702753267,0.9430099429366029,0.9534238089869171,0.9561493352653199,0.9558441687502219,0.9626691133470612,0.9508731315113684,0.9477239920052598,0.9714725269086316,0.9637393179071772,0.965857159480156,0.9272460607588684,0.9616946021049484,0.9628482340578076,0.9554937200114647,0.8805757793611972,0.9618216855570176,0.8616541622373047,0.9412033750292192
subway_egress_mode,0.8790233551270329,0.7884429559104001,0.9079343087428376,0.7753102876421423,0.8599563692365638,0.9384118393849361,0.9708488231939147,0.968242737395213,0.916030911267388,0.9505716277378412,0.9421754857430301,0.9366083044030954,0.9703040400736451,0.9733672174356204,0.9731584385848838,0.9699432303449905,0.9730208754071089,0.9694151657427988,1.0,0.9737169718280194,0.9699254741791948,0.8736940738854735,0.921446598621756,0.8539465201528739,0.9659887264996023,0.9051950039482237,0.8287016172230111,0.9481716905335966,0.9765203036167547,0.7670664294841456,0.8962290204151252,0.9165559274567574,0.7713128169213601,0.788434068793256,0.8972231643650505,0.8955215021256807,0.9644389918896215,0.9015512162263737,0.9285864744633348,0.8905568172525814,0.877306445661125,0.619849568441798,0.963016069704321,0.8324919636507359,0.9574477913487645,0.9627781024944019,0.9536670263845421,0.7944275658911463,0.9447121136749785,0.9374740149264333,0.966991682711488,0.9763207680905878,0.9600807862953684,0.955585476979295,0.9090390705856504,0.9608075139736559,0.9633608294491236,0.7858312946911258,0.939080820160886,0.9717904136425173,0.9571715783024455,0.9473482680265737,0.9580532045865474,0.9595324204511383,0.9606963385387111,0.9673868251572888,0.9555912175975141,0.9520088782377706,0.9763734583962116,0.9649723815347027,0.9702713748202443,0.9313719003759073,0.9659334936989488,0.9668020435568375,0.9589994360565339,0.8826049227040211,0.965276058689768,0.8663875187809075,0.9454250163752167
hov_used,0.8988083674259977,0.796396012004913,0.9158943341130662,0.7851519606689183,0.8645599475414874,0.9477631748220615,0.9687370190786763,0.968737243644227,0.9151484925508252,0.971881032295314,0.9628493801164809,0.9460818293120096,0.9901061477478191,0.9749199462529456,0.9746570548480966,0.9696711782143951,0.974663941524989,0.9696258598537505,0.9737169718280194,1.0,0.9917638725756213,0.8930837424040057,0.9219677688034156,0.8532528991154492,0.9676107815418061,0.9166112867368592,0.8492699915996996,0.9497390367614323,0.978980806408182,0.7745154417467669,0.8966281508353632,0.923111001048179,0.770649695499438,0.7887454870067921,0.905351280921902,0.9144414208112691,0.984436407062695,0.9021465549889276,0.9337870925503294,0.8925791384488436,0.885845648817887,0.6237951541954834,0.9780294563923642,0.8343245579310977,0.9616772744205486,0.9820891188646627,0.9734796137844219,0.8016424724388377,0.9542483543216944,0.9489974103203925,0.9865068756292998,0.9790044916207624,0.9801960054589562,0.9757839996373912,0.92961518602081,0.9800989647476481,0.9825940144969194,0.7964267258611134,0.9451535424363844,0.9779704472767581,0.9744695064761607,0.9653479764527275,0.9728343801701701,0.9614623058204913,0.9803237600264646,0.9836706720901055,0.974781435769916,0.9668161008440773,0.9793383354148237,0.9653474602100819,0.9729634743873439,0.9507908062966735,0.9702865213794665,0.9787502989044918,0.9739767451272889,0.8830089316172601,0.9817617410097376,0.8743828964475072,0.9632213329426409
toll_road_used,0.8956197405199265,0.7934237914346672,0.9148095431169988,0.7827367297762976,0.8641449374974705,0.9481863827992907,0.964882464971904,0.9647917533954311,0.91594057138562,0.9675077317661033,0.964549359404826,0.9451770753573845,0.9865734244687451,0.9711376170735071,0.9708837444276769,0.9658254931562745,0.9708180319013175,0.9657802496508134,0.9699254741791948,0.9917638725756213,1.0,0.8912842083026685,0.9211954878740798,0.850886698368095,0.9642106448614033,0.9151522740282042,0.8484321788289304,0.9466856912406425,0.9752602611485697,0.7713354851359288,0.8949346142552354,0.9203362639395839,0.7701497015911011,0.7880999952712174,0.9026556915545181,0.9109974628738939,0.9807499157492002,0.899206560865834,0.93040877228413,0.8922582084645622,0.8849590072364829,0.6231709110072018,0.9761333874975117,0.8334376556471577,0.9605050267578888,0.9785482750887731,0.9702945050719808,0.800411435063696,0.9526697772351036,0.9462275000805339,0.9829924892889976,0.9791399227164109,0.9764496764604091,0.9721799496931867,0.9261345542058907,0.976565867192656,0.9795941078335898,0.7955235722586895,0.9407773225550128,0.9761563732013073,0.9711869879389198,0.9643766865647232,0.9695596827090102,0.9583609471524468,0.9768091491206117,0.9828844526093381,0.9717578413127926,0.963816718167033,0.978340100241932,0.9650629769565803,0.9729204765373912,0.9470232958623772,0.9703683639072879,0.9788677673372865,0.9713713794870779,0.882995460265423,0.9787584658631453,0.8730080854955641,0.9598672631747188
distance,0.8441315239648096,0.6477720309646469,0.8599137069443309,0.6395668006626077,0.8089641792650522,0.8665535630654406,0.8759949802630111,0.8758597401771414,0.8784539885319794,0.8898615313326247,0.8861523821294142,0.8709486412906562,0.891002476622468,0.8748325876724561,0.8745277076720265,0.8671787122595651,0.8743416822158951,0.86725793485596,0.8736940738854735,0.8930837424040057,0.8912842083026685,1.0,0.825607880877629,0.8194617282482194,0.8895984308495041,0.8578409565852325,0.776213645160411,0.8802426634692662,0.8930673929994193,0.6243152505924401,0.8629782549305303,0.869971115191493,0.7674962763417973,0.7852520497930486,0.8545350109567339,0.8570782442133329,0.8903450932375517,0.8590675491111954,0.8809343640840492,0.8561289488432448,0.8565720657181017,0.57509780991285,0.8878690799358372,0.8017981996140983,0.8913322162874967,0.8880061578455254,0.8868588111468765,0.7676566884190668,0.8912691469234829,0.8835528577747381,0.8922219914617596,0.8936762882938469,0.8856223635488089,0.8873648528378065,0.8582616659480569,0.8877047237647553,0.8892075370806767,0.7294712291778691,0.8786000542261275,0.8919443613293785,0.8845774393910485,0.8877672897921897,0.8857405882770795,0.886574668613521,0.8865442877338269,0.8891581507279848,0.883376919699902,0.8836527094272515,0.8931413344335497,0.8915951541541839,0.8870372839731026,0.85194883405566,0.8852018348709104,0.8862775554836946,0.8917204849624712,0.8295171850981811,0.8894061769258536,0.8270646479307756,0.8811052584682378
reported_travel_time,0.8553572125499,0.7210823687855743,0.880484938724063,0.7119576303140985,0.8303687350857499,0.901768642141424,0.9219096114881747,0.9215766659563168,0.8903991077055616,0.9197190468137091,0.9143167920929799,0.8940217940092725,0.9211773780820718,0.9219791183979793,0.9216414208525685,0.918499413238609,0.9214811404171735,0.9184481451814738,0.921446598621756,0.9219677688034156,0.9211954878740798,0.825607880877629,1.0,0.8191250089826221,0.9112491001890687,0.8726225322569054,0.8021326938738931,0.9076587074440537,0.9216589008285487,0.7028456094801974,0.8784138558287099,0.9033309782343841,0.766899757964798,0.7837525326864194,0.8794843675531998,0.8796860480675592,0.92072800434635,0.881526814469001,0.9052609771771192,0.868877829422692,0.8659404887867967,0.6066536294748945,0.9198942595676282,0.8190042236908293,0.91669028218649,0.9186433365257779,0.9179190429315643,0.7742781198401547,0.9121456794414007,0.9132698571701148,0.9225374090070713,0.9185091934555301,0.9175261719534044,0.9225374090070713,0.8813660745776516,0.9197305383750003,0.9199235795686854,0.7639251833280883,0.9122602156159684,0.9220063682660277,0.914641986241514,0.9221089430984967,0.9197130790487259,0.9223973936767297,0.9180486766223028,0.919536544713634,0.9163697729399647,0.918137467776134,0.9222446736148797,0.9157931066739023,0.9147388256181903,0.8971708715662636,0.9143519482171457,0.9161015745607188,0.9225374090070713,0.845387699775579,0.919556025129866,0.8508398441855798,0.9039738164827604
year,0.8176795373185614,0.580574780431678,0.8294818095708909,0.575578178857014,0.7815536022998817,0.828989964552715,0.8488185270812633,0.8491282339504291,0.832829529554272,0.852342915622824,0.8428018971504232,0.8387566094545917,0.8517460642693184,0.8542620270081632,0.8537983275390258,0.8500991469813021,0.8540551556740023,0.8502790730305756,0.8539465201528739,0.8532528991154492,0.850886698368095,0.8194617282482194,0.8191250089826221,1.0,0.8418184342608355,0.8077956149936688,0.705553591252289,0.8299161425771329,0.8444183561223486,0.4944856277014978,0.8161797543469695,0.8285979066567218,0.7399448064337876,0.7597175192517207,0.8202668912528672,0.8170605830361841,0.8517946014028585,0.816841791659336,0.8372260351904027,0.8218351021871342,0.819490304859867,0.5179025980220886,0.851606549694343,0.7575327752130843,0.8497111674022092,0.850190085704539,0.8484550199847853,0.7297115917536638,0.8529283683387147,0.8481413225599688,0.852823374909451,0.8542488860516193,0.8498141423227284,0.851946988488202,0.8234893114025198,0.8496932512011934,0.8472286520243733,0.652149118133663,0.8301110267570628,0.849597372035838,0.8480283170448454,0.8487902757024823,0.8473652369223348,0.8460551344048053,0.8446650323456992,0.8490069762966157,0.8438018617361777,0.8486442951883707,0.8498321333789279,0.8493384221435881,0.8457383937295929,0.808469252278282,0.8446146832004732,0.8476471647747406,0.8540830637514238,0.7919034955615523,0.8517016054526787,0.785288795944563,0.842020455495341
bodytype,0.88739655271746,0.7463102305457057,0.9082511604102188,0.7371724827595606,0.8545096092373569,0.9313698224992587,0.9599416718084434,0.9605200339315967,0.9151948640464668,0.959130729467378,0.9303846663337935,0.9148188148349138,0.9631556410659874,0.9670658125741841,0.9667848836512976,0.9617027535763225,0.9667192459801217,0.9617301841292969,0.9659887264996023,0.9676107815418061,0.9642106448614033,0.8895984308495041,0.9112491001890687,0.8418184342608355,1.0,0.8684391677218666,0.7600374683749755,0.929607184259803,0.9545935683600252,0.7110262898632246,0.890983414362779,0.9174341981636629,0.7716022018987817,0.7894512681397341,0.898628190999041,0.8959615938186345,0.9628762866831699,0.8955239413721812,0.9287206949699794,0.8902101577348429,0.8847785881754828,0.6000539783310247,0.9595069567826436,0.8250565905188114,0.9578404480862266,0.9608981455325187,0.9530485651138914,0.7897442952090205,0.9548541160232631,0.9400663531834825,0.9629020110542006,0.9618476164251064,0.9599150646624888,0.9558847325161006,0.9059553622536594,0.9527816831533918,0.9558376279559021,0.7687431985031441,0.9313528639283505,0.9552614082397283,0.9558619197535911,0.9423625178723204,0.9540609892158977,0.9521892585805722,0.9529629798268894,0.9581494528653944,0.9488052441579917,0.9516407869065997,0.9584627837579326,0.9559051860497195,0.9549560610397044,0.9279437420447009,0.9521417281201912,0.9568005882688195,0.9569962803684898,0.8798556002208693,0.9620416333173918,0.8599232032277968,0.9451216463845256
make,0.8625395829048519,0.6175486982012455,0.8751129254975134,0.6136742351968454,0.8157995700318253,0.8761289090925611,0.8989957944809118,0.8992975305636296,0.888705607262419,0.9093846898744581,0.8971208579787573,0.8812912916680089,0.9143975814858042,0.9064378710235894,0.9061134202644648,0.9004612782911294,0.9059584184101214,0.9006417283266882,0.9051950039482237,0.9166112867368592,0.9151522740282042,0.8578409565852325,0.8726225322569054,0.8077956149936688,0.8684391677218666,1.0,0.6243073701484548,0.8664082949661799,0.896478597922144,0.5607826956084684,0.8635792259003479,0.8751474027626003,0.7611731195964883,0.7800127031827805,0.8604712257706677,0.8642758256578377,0.9153523387030829,0.8637979940462768,0.8888405711584733,0.8646320330833067,0.8664204808738295,0.5277230147579317,0.9091110864347126,0.7888230886012798,0.905513634071519,0.9137261150015157,0.91067928962534,0.7522618706898901,0.9092133515215942,0.901746694085346,0.9154836992254708,0.9143995896696956,0.9125804357666121,0.9143588168255455,0.8767273633794813,0.9067653237336981,0.9039515148004702,0.6969294765051777,0.8783030004642054,0.9061746853604323,0.9085667808388902,0.9011819246310517,0.9042738851017328,0.8966944673656179,0.9015385450506372,0.9051785512951083,0.9000797491638934,0.9032428917517641,0.9050385824266047,0.9078735263337439,0.9035245356707148,0.8719295436167217,0.9030678338706387,0.9063627990180652,0.916339384316631,0.8373329283926021,0.9144202651876522,0.8314791059049073,0.900927334407944
model,0.7909011717469073,0.4399105640591044,0.8011303648968217,0.43968888688586744,0.7046837714374921,0.8043007503690103,0.8227756265946735,0.8230638138891573,0.8175787099674477,0.8307779761182023,0.8275538910860176,0.8139530346188188,0.8476753903413893,0.8300243057362405,0.8294722900565059,0.8236964305331507,0.8294930972163371,0.8237678320534646,0.8287016172230111,0.8492699915996996,0.8484321788289304,0.776213645160411,0.8021326938738931,0.705553591252289,0.7600374683749755,0.6243073701484548,1.0,0.7974631268527949,0.8222075118880356,0.40360825990297944,0.7936269535654195,0.8042586894994593,0.7213246827585694,0.7394813341114143,0.7921939491612502,0.7959171685577667,0.8456816199446423,0.785946798820654,0.8126281623991984,0.7933392876760078,0.7881996171957535,0.3697251255708611,0.830773309284686,0.680747706230677,0.8373658569297522,0.841559634078953,0.8398132290894884,0.62415942791229,0.8393075849053955,0.8260055916305916,0.8454251351110252,0.8488475967046374,0.8417062495715186,0.8433238571833306,0.8130731145166606,0.8348673638420347,0.8285200572657642,0.5837820591845349,0.7968789750683711,0.8296547508571693,0.8302185678437825,0.8317929272279587,0.8312208658462952,0.8197156550995275,0.8319619941131818,0.8347362098167049,0.8308574387674273,0.827941875827537,0.8315529699026408,0.8411593421127622,0.8325596456427882,0.7897158270083284,0.8347876198405677,0.8353361792757901,0.8419810790875473,0.7787589975930703,0.8420772602548504,0.7487252678473343,0.827882585359689
fueltype,0.8775017918782229,0.760215866346018,0.9002289484509004,0.7504147132044957,0.8512643350257832,0.9237897542974103,0.9419289566488336,0.9428025785907154,0.9089708491200335,0.9431540469086978,0.9215102152029742,0.9122504586299663,0.9456307623004102,0.9493303197152653,0.9490674283104162,0.9440407607640721,0.9490831840359601,0.9440795305867572,0.9481716905335966,0.9497390367614323,0.9466856912406425,0.8802426634692662,0.9076587074440537,0.8299161425771329,0.929607184259803,0.8664082949661799,0.7974631268527949,1.0,0.9394167444128091,0.7353371833677358,0.8814298331255973,0.9023339020262318,0.7656700860514541,0.7835180036525199,0.8869846504541696,0.8819657910778403,0.9455374720919226,0.8865472122484143,0.9174017058515485,0.8854613061682324,0.8781548285000632,0.6108221313841663,0.9457221088553373,0.8184632065606593,0.9457215926126916,0.9431698026342417,0.9374313939336121,0.7885356576022718,0.9416767746976676,0.9261195728443152,0.9450908525107151,0.9520159507620155,0.9412669219176804,0.9403720669157848,0.89250176400112,0.9403476847756327,0.9392187059903144,0.7695948130210437,0.9154491496864136,0.9455112185721802,0.9394172348433224,0.9322687764677604,0.9381433441661691,0.9381788151983487,0.9364664718986414,0.9424809258667302,0.9336231442109376,0.9364603750729967,0.9460737888328044,0.9464632113100917,0.9439005389366724,0.9176273890677153,0.9405414203156762,0.9432670137056227,0.9492484565377382,0.8804293135789988,0.9453931306482108,0.8504630335161245,0.929684176687969
tolltransponder,0.8940970905803476,0.7687764367858816,0.9144734149492306,0.7589217854189949,0.8612972062599996,0.9332176381940263,0.9707112935719118,0.9712670132926287,0.9168021751987121,0.9704208244849344,0.9309361373775369,0.9198759277912827,0.9743664721877372,0.9777322968006997,0.977460386636832,0.9722978388637376,0.9774582545547056,0.9722886703943515,0.9765203036167547,0.978980806408182,0.9752602611485697,0.8930673929994193,0.9216589008285487,0.8444183561223486,0.9545935683600252,0.896478597922144,0.8222075118880356,0.9394167444128091,1.0,0.7428768220267934,0.8983539861366134,0.925343494950321,0.7719267636500751,0.789986704686905,0.9071044461088107,0.9033341995884927,0.9723599738285628,0.9029714049068657,0.9270201374898713,0.8932907582861075,0.8862024473411851,0.6096164466853505,0.9663327841544069,0.831720147339781,0.9624503039017206,0.9717065758368706,0.963575356661719,0.7945028418125155,0.9553919479363097,0.9457112548537133,0.973596790540122,0.9755080059941966,0.9698844896755601,0.9655063803461056,0.9138454367454081,0.9623091347690661,0.9612955697708131,0.7805628216707925,0.9415094733622925,0.9737639705584754,0.9666272850964465,0.9485699665722562,0.9649511355686227,0.9634179878348453,0.9631357244247198,0.9703579796864714,0.9586551770670976,0.9621558339342398,0.9750577185089921,0.9658091747262468,0.9688237607492044,0.9423498337905178,0.9664207777133507,0.9707818355482207,0.9676191291853856,0.8831422667677676,0.9716644943176139,0.8663145659514435,0.9549315033770529
